Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95
2034,680057979.9264715,1428181910.078258,2811699315.102794,437748224.5790053,1126224476.9311,2465522583.4157424,417373.12352549285,6609820.449965435,35320225.592642374,436711409.8546127,1112963835.519094,2435869277.526652,166438614.9109452,293505556.0168276,535387723.92814964,68581.74498851207,820981.6350690762,4134068.9985519275,296570.52953871747,5916361.497759668,31150037.075679146,4978.059779806898,63915.22927490786,291729.5789338023,77977556.1419603,139759879.71075845,251052748.7336657,342341970.1608234,966211205.3555529,2210200582.985362,6223387.027721571,10620096.924464226,17367841.360984888,6109757.517498215,10463874.01599342,18009374.767281923,150813813.6466304,272110509.5660614,508639478.03524965,7325799.860467076,10900282.224457692,15646002.912837211,172066081.8146131,306994607.2939484,554540950.7849194,436711409.8546127,1112963835.519094,2435869277.526652,61248220.779157795,116062838.13734004,268852755.8482614,90404066.46004711,183427560.73915395,338496467.3766118,846918890.3013326,1938810200.149141,4214415316.3875337,757130706.0009744,1830374400.0863805,4089359690.6212335,143229.1270171402,2184719.7583112507,11002747.83476432,755657470.3052748,1829905380.8995166,4083622082.002724,47296598.84687028,92885130.84087463,178050433.04044566,22817.315074001406,255230.7199583964,1329492.9454296632,119610.3059607443,1859913.3655669475,9802772.736534135,1719.59565200055,19295.747367505963,88002.82119914626,131452168.13050365,232336109.55645573,411494230.68644404,610979929.8798882,1575284121.3424308,3712428012.326485,10176332.310173025,17570428.63011562,28610080.00379269,1716181.8654160555,3236584.428141322,5666955.272115009,42521009.88667774,86646483.63773558,167657860.4449403,2140023.4931675373,3426350.005991221,5232813.044958562,10424966.320034474,10595480.129444629,10777921.308222251,5972.292679246563,71348.21862190636,294677.35921123874,10241307.879397381,10501932.534448192,10699333.98020273,273590.73577787675,413013.14055597404,638931.2260295607,296.45,3793.0,18007.749999999996,265824.8756380747,407968.3732738341,629264.5054223093,171000.0,171000.0,171000.0,10833.104921656188,16533.661518569104,22423.2986079264,642218.8045541599,828832.5365156215,1068933.492816894,0.0007909813034887625,0.009587765049790541,0.04107157748766314,0.265409590477135,0.39597066524275226,0.5662647105948749,6418007.506739832,8284145.488260323,10684479.38678681
2035,719717915.8995705,1517447799.0025,3079424037.9937115,467675136.3804164,1201374005.2018828,2723056819.8520617,474015.1591690347,7590861.152896194,41069349.73353178,466517627.7925213,1194525603.5420823,2682708709.634287,169797428.75553587,301779946.7736949,555805254.866817,88862.66659436957,1052306.9626485698,5439550.024727956,330730.1985152892,6592708.901668957,34374366.71494704,6252.165275363367,83558.1477489546,381872.35856847937,93511744.97329734,167402197.65028483,300958854.50852156,355455059.2454452,1010649972.6768987,2390024307.3562737,7449002.233105052,12722941.732081657,20565035.708882727,6720089.617345338,11508483.112196878,19805252.183501314,152612055.66669688,279100955.331115,526468019.4484914,8057606.609255629,11988120.376798071,17205120.88753718,176240772.58283675,316770549.7649389,578518756.1945528,466517627.7925213,1194525603.5420823,2682708709.634287,65666188.77547632,125759821.82828654,292886506.29129237,83823381.51436573,183560623.1470033,344232326.4024388,903440395.2346051,2084825993.683887,4520325753.826451,809160710.9089347,1950999216.7008772,4410293802.607784,159545.0154826261,2369360.7330486095,12574817.289135206,807588655.1010313,1947309751.542878,4406520274.552048,46384054.46549698,93527638.17812267,180135406.8146316,28501.77490607863,316693.43708638276,1688164.1393721604,128022.98437528552,2027938.3984556468,9970953.272034692,2142.999891587303,24104.570976962437,111476.87668807927,157416459.87212443,278101920.32451886,493263049.5846264,634356394.9228117,1667223233.0347624,3945596648.8728127,12177033.472991051,21066497.302701965,34250410.029162,1854747.1538499445,3464150.845033803,6045387.244420655,41332472.71924066,85997671.12648803,168944939.1468414,2292740.5537267113,3632611.5888519073,5649544.960343806,10428971.402637722,10616761.359063396,10818022.031996923,6370.8511422702895,75101.07107341249,314525.84723649453,10236808.991107546,10517209.304033985,10735303.829876019,328218.83962970536,495521.3801678653,768548.2249178612,377.05,4981.0,23478.699999999997,318135.07533548336,489288.3715963552,755534.4281544705,171000.0,171000.0,171000.0,11915.212086139365,18183.491183840983,24657.57790292475,642314.7346372274,828932.6709563648,1098533.0251924703,0.0008510825922148826,0.010208567759347548,0.044285187486597655,0.27725475197091953,0.4150213656963577,0.6052255774411572,7060310.842989088,9113020.054473098,11772188.911560018
2036,757247682.9556566,1602364110.6470678,3238009369.6178308,496980926.9951181,1272086191.2801614,2844349402.688839,536608.729620727,8701031.378846556,46696809.273623765,495695298.48102224,1267266968.9094372,2828685926.1292443,172668031.38779175,310034612.5345762,573447020.2593302,113779.52854396951,1351738.648235742,6933195.991597585,365888.88428209693,7423375.111440363,39129578.95648469,7720.828975605638,103342.90572347946,484185.31773390394,110444538.14414546,197211367.66365796,352371903.6168608,365648998.0726497,1042943068.7665852,2506558151.67875,8779828.254883857,15005133.245483913,23599118.174292266,7330367.912788182,12552908.000722475,21600492.160813745,153922257.48614746,284680437.92675483,541438072.9999692,8789348.680928841,13075715.610019932,18763494.888014276,179779697.31856313,323125833.31155217,598369387.3406482,495695298.48102224,1267266968.9094372,2828685926.1292443,69961152.72143,136896339.87680513,320328877.9250304,82777403.22401845,181005908.8482982,342807149.8716652,948775706.3242247,2157814724.9464154,4896203541.142495,858520256.6886339,2063933829.268261,4792851551.713754,176234.79914288633,2540613.3656922905,13167840.5767062,856873067.6524752,2062280334.5566092,4788655363.107032,44751396.402727306,92962235.25059056,181934955.69924456,33508.56543176389,371166.6113737859,2056871.6752629231,135588.0586403077,2176985.566722786,10598736.56597813,2606.371076391836,29515.49022900728,138492.28135779285,185639444.67538682,326771496.8914439,582018060.9183263,652734473.3845325,1695691572.555883,4203465002.817268,14348493.904479818,24888226.344828375,40011950.43805436,1936033.2630053556,3659976.584515106,6340494.004293415,39340553.03521884,85087551.49613744,170449571.43678704,2297034.0183320623,3806231.2898511747,6019076.904875644,10432978.024075948,10638085.332902305,10858271.967066744,6946.157460731379,80001.28635088657,338824.9990154151,10234160.035500929,10532922.58169679,10769332.107743766,387815.56205283245,585535.5036874163,910135.6111983632,473.40000000000003,6254.0,29886.39999999999,374922.5435519253,578895.191119822,893209.2200238436,171000.0,171000.0,171000.0,12997.216106749514,19832.91923100064,26890.75574257248,642412.8594884087,829039.0735749109,1098707.1656509081,0.0009157506568175271,0.011001649556230016,0.04775029641689125,0.29009316989504647,0.4397052859427255,0.6417464233241652,7702706.642052424,9941979.254782792,12849288.450449603
2037,785217138.2549264,1669218938.955009,3326687966.16326,529152338.4979681,1319481887.5158644,2949022589.2518115,606646.1757156753,9832666.252202403,51500809.365862235,526725002.2845595,1304956855.0266547,2898734012.8011103,175182871.63530788,317483507.0854365,588740224.400173,140269.9109572722,1678802.0334770342,8742629.448914813,377082.9533338457,7747615.546044401,41972996.50125722,9414.913222951125,126190.89771526061,603609.2513379125,128730400.84679042,229098061.82708675,403675661.1366308,362644355.8007924,1053063228.2788146,2498566954.1667266,10214135.682777109,17351708.66964677,27257420.39354236,7940591.3757611085,13597143.787170488,23395071.07911514,154876871.5563645,288428651.6074438,553925409.9481144,9521024.839118363,14163060.700312693,20321093.60390173,182843948.1304702,329807877.60765225,614192669.3996037,526725002.2845595,1304956855.0266547,2898734012.8011103,74354080.08713931,147183009.34734,348454982.4272748,77160858.90064597,175106721.18309206,341551838.23625475,992864945.5883455,2238194202.796033,4997954086.7542095,910064406.5426764,2132727904.7939916,4892761261.213352,183394.536450504,2741657.9454926006,13333143.390260464,909514789.8279046,2130414557.2200208,4892127628.540554,43388771.02192075,90135405.1605008,184497773.68067124,39850.77560088546,441377.39961813355,2380017.5992517904,129603.242956525,2313052.605407755,11089610.94714817,3018.947076578231,34976.254043139525,165331.9127621082,216093956.43099916,379775270.56804407,675606355.9026189,600403034.7236793,1769705436.2123513,4187467678.9405403,16687636.066607948,28745969.09220875,45741908.74753359,1908792.6035729873,3798286.7331351666,6621846.89632485,38044941.18653608,82772752.11335596,172150466.5476283,2346553.154004729,3942900.3198522045,6292010.30132538,10436986.18494046,10659452.136815777,10898671.668676661,7429.944636478924,84501.70656499595,365472.7763161016,10227658.876640309,10547793.993628325,10802171.219760774,452382.0131753081,683546.1856710459,1063527.5112705678,588.45,7809.5,37593.69999999999,436110.8992364116,675812.5446402351,1043511.7714102254,171000.0,171000.0,171000.0,14079.114939147445,21481.933259718622,29122.78508195794,642514.1905982107,829154.1226189546,1098882.620634137,0.000985332508747102,0.011946012118136583,0.05143944522164864,0.303503851527423,0.4626792963718275,0.6828526025341307,8345195.175838242,10771023.327594653,13915777.52399747
2038,789867749.1616213,1705055474.5229096,3325785571.65131,546786141.1707307,1344984163.8985445,2959696376.5560775,633783.4262558604,10835399.68913819,54391888.88289677,538913450.3478361,1336889120.7201023,2912462952.471514,177438451.29032746,324015185.2033161,601934369.0262206,169099.88473655318,2025872.2295176364,10833890.5807761,371596.0861335462,8127989.610494368,45033816.424609,11350.091779693881,153029.22732316947,744003.680543555,148274919.75942212,261501433.55727553,451222245.0449399,345268154.2348095,1044992895.2763598,2460211070.1703734,11730507.232036764,19686944.699798733,31392029.816043243,8550758.952188302,14641185.4055208,25188964.162851594,155572403.3949307,292321721.2868273,564448342.3493229,10252633.816175193,15250148.140496723,21877884.0012607,185554485.01895872,335082490.07745147,628037334.4633015,538913450.3478361,1336889120.7201023,2912462952.471514,78952467.29233678,158203574.7156856,377293349.836935,71178606.16507423,168774709.6264323,339126875.5894238,977598526.0057622,2306679692.8446794,5061507128.89959,896927775.5197154,2208545076.477908,4945624643.084272,183582.38840572303,2846162.5376463323,13205907.608681006,895724091.2776809,2200342192.0397725,4943278076.572016,40497821.21465071,87935881.93335027,181719880.14466366,43942.27304518795,532509.8000593272,2686958.7074600826,116602.6077693791,2352451.200062072,10595629.93415936,3660.6381555524936,40798.83530926485,191592.86932564052,248746560.73250744,435738767.3694201,756029274.4126863,563664901.8433483,1748674007.7554545,4000826521.9403744,19191812.29419979,32712592.240158763,51566081.01473782,1938822.8886473223,3947454.6386915473,6919682.465872745,36244434.13168869,81155951.34870908,168331900.21314198,2395589.421627131,4075274.6428165548,6608564.864026926,10440995.885822792,10680861.856830686,10939221.694137966,7761.885089986832,91696.47372385443,394210.168044579,10217440.582845965,10561550.992998017,10833706.264985636,521919.5001597952,789213.4682230153,1228725.509971023,722.2500000000001,9897.0,46747.049999999996,501612.32671707874,779974.0261153809,1204858.1666206948,171000.0,171000.0,171000.0,15160.90648538271,23130.520365764096,31353.616248862905,642620.2746317636,858357.7197721284,1099059.6440675245,0.0010602015279861693,0.012718679908930186,0.055225062554469816,0.31482007933613043,0.48591934253559455,0.730884798990223,8987776.717054607,11621092.778570827,14971655.864133809
2039,788126459.5953126,1706242485.4653797,3394264444.4731836,549205483.8511449,1349725230.0809393,2924660529.361876,643045.2034060041,11877555.232325435,56760577.28328677,543695218.5976384,1335153218.841351,2882839862.6840806,179505080.8772495,329064984.08150244,613472582.0302451,202043.0591683432,2441182.9031615322,13003516.325860757,390464.08954633604,8696883.48254928,46773355.63271922,13560.734903628321,185675.72245750122,906258.0319827226,168422331.86322865,295915823.31004775,498329952.8303897,306741500.5876248,1009534256.4420941,2420071237.6454744,13293848.973283676,22044435.38148563,34684343.569015406,9160869.561167158,15685027.610692125,26982145.411102153,156079167.3566639,294540699.7517855,573316145.3186419,10984174.312187942,16336970.126288833,23433831.20643353,187965659.71900216,340071339.1316781,641816259.7725372,543695218.5976384,1335153218.841351,2882839862.6840806,83588061.24306047,169329329.8796753,407084580.2382064,66379603.80783289,162182104.34276384,335608523.83791053,960788376.1354518,2277069274.3993053,4928611973.725849,900645381.8436998,2192448756.597784,4821705274.407863,179371.4532763377,2915148.3066166635,13374333.375110364,899678347.5432485,2187455392.7578683,4819672141.535833,36102804.38432892,84259965.56633346,181666741.69700325,50416.40400611478,619268.5990712856,3058511.4016572316,102407.79543948118,2273942.2694568457,11303447.37821951,3927.5677730482294,47721.48156849995,228552.83036015683,283561200.1412601,489506879.6734694,835924022.3277023,514707790.0934692,1645066254.0812526,3959286805.3969955,21857823.389762837,36702440.63379403,57378234.63466834,1923757.8084982608,4048785.049180759,7306478.006099227,31263764.980428945,75699859.54336646,167639248.67977205,2279565.8215905186,4195277.13596216,6924760.585005053,10445007.12731471,10702314.57914669,10979922.602835981,8180.513471784874,99606.8933393933,425157.7128858653,10204454.28531001,10574312.256845836,10863812.949603891,596429.6152963348,902428.4903997579,1405731.3105410328,877.7500000000001,12090.5,57573.5,571330.642995896,893781.0747049866,1377125.4722786061,171000.0,171000.0,171000.0,16242.588592150216,24778.667115760618,33583.196764223445,642733.477618275,858526.2988489233,1099238.5716675203,0.0011407594667646678,0.0133506966706868,0.059289342741037844,0.32569563214296887,0.5110786359730566,0.782471793702619,9630451.539211614,12463072.758503791,16016923.481595447
2040,790901331.7803081,1676833464.7839577,3448728459.7776637,532127939.0013519,1313207850.5586796,2878371831.928618,662417.9861598788,12810269.608518073,61425236.35257237,527191640.7769544,1306155669.3712518,2820502135.7098346,181433987.7756616,333655117.77250695,623615368.5862967,232740.9095096576,2902902.636867501,15351291.153966665,377768.2489643232,8742296.67643431,48928486.44299026,15900.381694484211,223639.80255242068,1072646.9764410837,188701236.10502777,329844719.91971326,546066699.1198266,287312699.62925243,925056644.9072276,2322177309.556387,14971421.476443911,24426750.98814204,37926928.48571508,9770922.094121177,16728664.970718617,28774587.522644993,156448394.76032287,297736036.9204742,580789351.2605212,11715644.993964488,17423518.541779112,24988898.3807234,190354091.24374658,345709658.3948978,654117502.7414105,527191640.7769544,1306155669.3712518,2820502135.7098346,89098728.7671451,181005619.64911407,437849217.84516984,53551379.03882655,155920699.9948662,330798491.98630655,926188510.0291955,2244169139.8770895,4867429563.88056,853235116.2279055,2133293929.3948398,4822401469.416116,169728.2261785495,3026546.550618717,14695736.456985183,852736458.9365342,2126981209.4981613,4820608483.280206,32773138.315011624,82374405.09053129,178822105.14649886,52437.42184126591,704079.1939895051,3607394.7961621624,87528.16736567391,2185109.8173980885,11390689.80031631,4162.749733007352,55087.61928746106,270012.0180814381,320494106.6833074,544621900.9243679,914222755.7374787,462691244.38803715,1535628905.03119,3905734126.0450983,24650633.605756078,40702899.32129331,63161229.94467401,1924128.5282130663,4103319.690401959,7558948.47857057,27446620.01274198,72651536.89457108,164381635.95829397,2130883.659917119,4317911.797119508,7206343.9546597665,10449019.910008203,10723810.390136596,11020774.956237776,8813.191526967335,107566.72507757091,459171.1769481606,10188498.58707984,10587029.878976189,10893644.279416429,676028.4173940782,1024305.1930089791,1594546.7856103391,1036.9,14427.5,70336.84999999999,645154.7419301063,1014008.6821054744,1560181.1307704824,171000.0,171000.0,171000.0,17324.159048979414,26426.35952044701,35811.47114821844,642857.4202088339,858695.6844281619,1099419.8501886497,0.0012207678898885955,0.014001238060975616,0.06365280353224981,0.33820600426042546,0.5387906898739749,0.8286329453223866,10273219.916623728,13296962.38508587,17051580.756673075
2041,790987103.7493186,1612729266.3245957,3375566436.3903513,507793402.19337016,1287709064.4842658,2825299703.4258657,685424.2724568298,13109783.596556515,63505985.04250422,504795207.471231,1279046194.2678497,2770774832.868992,183262495.2478218,337528690.62489015,632582181.6674931,265209.25174324954,3393175.383016645,17968844.853168037,334282.62797705183,8425277.125334341,49854788.977861874,18097.863087426966,264469.1120040343,1257678.882833184,211115801.34875134,363325053.3705537,608955301.4463729,250041489.8056262,841259950.2241929,2267153189.9998045,16695501.003377767,27006833.781783037,42190206.24049439,10380915.413920978,17772091.858521253,30566261.815593522,156717412.9199143,300086758.39979446,585939676.300824,12447044.493975308,18509784.944067106,26543046.58507811,192606353.55137634,350653897.99829865,662438201.6420984,504795207.471231,1279046194.2678497,2770774832.868992,94416292.82783034,192961003.6582185,469858877.1896349,38176429.19754962,145029335.8690403,323765437.84217227,915083282.1995019,2156187580.794238,4717242982.268701,835632976.9224291,2070587995.98605,4636966117.75223,156250.05560654547,3071663.6316128015,14594327.423210677,835465975.0429709,2061778445.990666,4627606509.334179,27707064.59735331,79385681.34861867,175857709.54706654,54499.077210089315,764271.6571547996,4217953.763118254,72519.33005624221,1930179.0280500334,10834648.309819931,4011.9449531816504,58449.61682445818,311475.563873329,358585967.92999524,594446719.1891141,991386611.2204717,401111135.964793,1399055800.4364095,3742183161.7174797,27530289.246429056,44623183.78495799,68722906.27078468,1680637.979830891,4157970.947215195,7769362.897561162,23105767.432953417,70431495.9787115,161158407.38980815,1821938.9203935652,4366695.909927745,7403716.334422147,10453034.234495493,10745349.376346689,11061779.31789993,9499.747979264539,115366.35532571486,497016.3875697707,10169380.919603644,10599702.117920842,10926990.608162953,761407.0470752512,1153838.5340577662,1795174.0509022519,1216.0000000000002,17037.0,85283.84999999998,724317.6633810384,1139610.907435878,1753875.4052365453,171000.0,171000.0,171000.0,18405.615586352986,28073.58300634176,38038.38071068077,641906.165093494,858866.0003654165,1099604.0787249708,0.0013004092348275506,0.014713050222761105,0.06833747378677522,0.3522801063571237,0.5638363377752078,0.8805663763557032,10916082.124412164,14122760.87804889,18075628.562703323
2042,770822949.0627959,1557579467.5021195,3322885041.77406,502110664.47358197,1236287473.3208575,2796039099.4579577,704532.5673251826,13409939.480392326,64624801.363044724,498426982.11875355,1215646535.7286305,2702582839.5667295,185017795.9116895,340701541.62683713,640557898.1060745,300053.2813389461,4000007.4860164886,20904379.770730544,305655.65471341944,8267304.274932351,49992073.61075861,20452.240838405,307959.74830222846,1482577.5814725994,230068138.51661286,395080363.25609803,664312143.4270216,206344622.82714757,766384223.8148563,2148668478.897669,18129739.793051746,29413750.94902166,46018317.992861465,10990848.353972083,18815302.44324979,32357138.14115042,156913418.62170938,301103110.71584165,589501333.2525868,13178371.409256935,19595760.547001317,28096234.63387428,197071415.89936334,356318810.70916873,669953138.6802292,498426982.11875355,1215646535.7286305,2702582839.5667295,99920180.92221397,206597031.23684806,503221507.3814677,21138774.866825234,139774007.5472502,321422790.5841967,887365226.0169084,2068209200.6644287,4688808252.302724,811292638.9565388,1990714127.478825,4628547213.381232,124633.17713627187,2990278.234853793,14375866.82273515,811130668.5153062,1982928779.5103116,4624753805.418374,21083562.923125654,76312772.12203489,174060800.00394896,46639.332252220804,835314.8028272872,4882597.375804598,58826.62406168422,1672857.871467349,10448564.890790952,3518.72402550794,63987.23180966979,339777.64713518554,389948086.7191799,644058180.0778139,1067367481.4848983,323177299.5644872,1269683515.2102642,3507660402.091953,30356070.624679733,48623349.81930681,74693238.49467187,1260369.799842019,4176884.2693646154,7897400.26332661,17588372.672011536,65739089.83482005,157073091.11530405,1394778.8499723258,4335151.2227815855,7681414.39091843,10457050.101369025,10766931.624497093,11102936.253476286,10238.248151013437,121675.02387369645,537886.2738959932,10146883.124905085,10606100.913511079,10960352.968724016,851475.8242421614,1291569.8024852234,2007615.5720967357,1417.15,20566.0,102716.24999999996,809077.3023257639,1272260.1242555282,1958045.403701079,171000.0,171000.0,171000.0,19486.955873751882,29720.322385701584,40263.863324395745,660125.3012311569,859037.4168680841,1099792.067870651,0.00138525163435403,0.015472658128976965,0.07400993322384,0.3669404680600571,0.5911632217159218,0.9355415439202974,11584769.595174799,14946707.417544082,19089068.43619413
2043,756171726.1658627,1513596262.5808272,3274071852.5668664,504011434.40151745,1187959521.6582017,2731499914.1000757,711334.3990539289,13778992.420164764,66414107.68358674,499868437.5491116,1167105717.9755974,2634459731.498285,186719701.1160913,343786500.6797218,647698271.4958806,337660.6385547331,4676754.346616,24165726.76838777,271647.60928398935,8067029.641599748,49628316.933194034,22990.173132348868,360335.99697724485,1742285.693894656,250447924.58218017,427620177.99086034,716585525.1770188,164296241.68930763,683991500.2807949,2003900089.0062182,19732925.54140607,31852908.029553115,49667578.787092336,11600719.717268031,19858290.681169543,34147184.790985726,157056227.50356287,301907861.899891,592410902.5143776,13909624.300273713,20681436.203962006,29648418.93680793,201895189.4513039,360327338.6226953,677748984.6094589,499868437.5491116,1167105717.9755974,2634459731.498285,105647286.21157053,218707580.85745907,522867345.13378656,4400385.49577272,130080525.15357491,311592844.54197764,854120710.2853429,1967992937.1764827,4640821386.323892,811468389.5211911,1900758054.0483236,4460502391.979063,105247.57288687018,2845566.1216095733,14277942.667623924,811297836.7915702,1893026646.853087,4458026705.348841,18630288.223874092,70645295.43772078,170930283.27263865,47893.828589044875,909281.9177112327,5366070.331665393,42103.95458575541,1482848.5196960368,9761818.153391568,3854.36893992909,67372.72499597256,363987.25100126746,426059378.78445935,697982209.4394999,1153535258.070878,257322103.15849724,1122160143.6184587,3264859333.488403,33155888.494219813,52429029.55771008,80443000.5344166,1167485.2737451016,4120018.7206423976,8185505.4389643865,15060176.627812132,61901460.12497793,153423194.9403694,1087632.84092358,4268301.528868772,7798726.937715257,10461067.51122147,10788557.22148212,11144246.33072578,11032.627502391566,128108.01335508822,582022.666911492,10120760.483880853,10619631.602653975,10993720.00273002,946548.083607593,1437552.6377878769,2231874.3203929127,1642.8500000000001,24848.5,125244.69999999997,898450.9289387794,1412317.894036851,2172508.748349891,171000.0,171000.0,171000.0,20568.177517623404,31366.56182465657,42487.85317970619,660234.8780817067,859210.1685574707,1099984.9257195764,0.00147563514441177,0.0164684611532106,0.08064141240615409,0.38221153110567807,0.6184028633569891,0.9929820083271578,12229443.390577897,15764229.64040282,20097773.969665177
2044,749410373.9613963,1471611179.788608,3172302786.884037,511819123.06585103,1137115096.5383725,2646153634.493022,721018.6283091492,14086786.209975764,69517369.72710434,494057755.60828435,1123995255.8249097,2544340780.346407,188382644.15052688,346807337.1532433,654134523.8598083,377801.02370733325,5305790.969498535,27836690.787714496,224602.96117276946,7566812.738203566,48864830.97006104,25726.970148334145,416297.71709745337,2035024.1845028664,270818022.4022238,461535331.98896676,768959044.7160801,129571457.4866503,589518595.8759494,1822232445.104355,21515891.56632164,34302490.76633409,53472975.73417854,12210528.275407279,20901050.306065425,35936368.397699006,157160277.26904747,302545876.2000392,594787697.7738419,14640801.689736089,21766802.38962262,31199553.327797957,207181549.9122454,364962249.3306134,684730659.9828151,494057755.60828435,1123995255.8249097,2544340780.346407,110952401.65793815,232776752.24200237,534364084.67342716,0.0,119904892.89363371,294874236.40190834,862134912.2709092,1876214297.6054497,4467040783.206328,827392485.5777014,1812824934.619839,4283749148.805008,99794.3247753562,2774714.007848475,14170654.793989116,823997983.6136903,1805182044.5732536,4280379728.284109,15311832.934618812,66171681.784590274,166314536.8879691,51169.31430152518,990016.4712018264,5735068.389244368,31483.070376342555,1298611.3832969852,8824621.986544354,4169.291995327923,72785.12013878702,408201.644249088,460706249.86385494,758701213.7821677,1249272128.8188274,202937528.18011078,1003263188.0160382,3027683192.947839,35922140.3297468,56215771.40602367,86199704.74276635,1018536.1065754946,3998156.7538504777,8402143.994171537,13775406.789052457,57741943.4942829,150289944.5113503,1075537.5298141218,4103527.937556223,8001023.21844599,10465086.464645734,10810226.254370611,11185710.119520254,11887.120149125385,136133.47136097445,629686.7627600497,10090492.910977632,10632328.697030094,11027105.163610347,1046623.9695245586,1589867.4853325305,2467954.000170235,1893.35,29637.0,151808.3,992527.839094007,1561534.972551388,2402849.9372598305,171000.0,171000.0,171000.0,21649.27805926878,33012.2848093951,44710.28051868322,660344.8365073245,859384.579758496,1100184.1847440018,0.0015795474096741164,0.017630374639236723,0.08741750959535313,0.3981187569879039,0.6418749500428012,1.0,12860410.14971355,16575228.468904752,21112744.771177188
