peak_emissions,peak_year,cumulative_emissions,turning_year,turning_year_rule,run_id,annual_emis_2030,annual_emis_2035,annual_emis_2045,annual_emis_2050,annual_emis_2055,annual_emis_2075,cumulative_emissions_2050
10270292889.52146,2039,211660277213.36545,2048.0,50_percent_of_peak,33,5530869695.251344,8894536509.493654,6380375637.73739,3897229609.5058627,2842461002.8703713,60284311.159684144,169332322246.47302
6843442050.746592,2036,189504033102.36487,2053.0,50_percent_of_peak,34,3772158422.4246883,6704654548.896223,4274283121.882797,3551699888.128482,3370502939.6158543,1100253616.9041896,115336924908.0663
14804515367.431595,2035,372024937083.21655,2046.0,50_percent_of_peak,35,9213164851.277882,14804515367.431595,7872278418.620313,5995203587.456722,5295101579.219349,3114887682.196957,240293382602.239
12474571183.061682,2039,325112024277.76013,2055.0,50_percent_of_peak,36,5148638542.410567,9971628511.142937,10123405330.897047,7612024670.421414,5983244526.121236,412996546.65750885,214700235513.66806
14739994972.178228,2037,305631696710.7477,2047.0,50_percent_of_peak,37,7962221140.191475,13337050301.71572,8534227989.06411,5714678971.398921,4323323654.340179,452763662.9446138,238830416590.378
7583545369.585052,2036,178306305432.8958,2049.0,50_percent_of_peak,38,4293375133.516824,7178767713.8852415,4467701093.531515,3625907227.548817,3280163111.5400653,279572215.588258,125783699407.35828
7238041556.036983,2036,207547798539.3399,2065.0,50_percent_of_peak,39,4011463682.2779193,7079355753.442564,4735653033.102964,4091047216.7335505,3970826418.7908883,299011672.6721743,124502179852.38475
4881384168.702047,2037,123592969497.94078,2046.0,50_percent_of_peak,40,3319629851.3409424,4570447978.723629,2472107727.3778167,2393663639.003697,2490120407.2759776,194929955.88202274,80954829753.22705
12388955521.511972,2038,251541534141.251,2048.0,50_percent_of_peak,41,6007061780.97505,10918830821.564617,7883042140.83694,5006321649.918972,3344977607.461115,200782582.1035651,201759092442.87506
17208867781.41959,2041,395661313041.975,2054.0,50_percent_of_peak,42,7232224229.337778,13287573364.477413,14672705947.938034,10801233689.500887,7901788992.891279,324701968.24615824,298634837392.58453
10874566264.524284,2035,263055173009.36517,2046.0,50_percent_of_peak,43,6577898621.765428,10874566264.524284,5522425202.2896595,4357042616.5893345,4032588114.8553033,1367881969.154008,172287918851.61163
