Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95
2034,2488264512.45463,4207988531.7343607,6985123069.091404,3161339110.334874,5724933728.511791,10520111816.605518,0.025027323373794295,0.06196249653031993,0.11239176328813259,0.7418355890547137,0.8812431022270244,0.9831937035960396,2799358.897460515,8238111.147123521,23430576.930132814,37603541.81932432,117267339.11714861,291897057.18348587,401733.29355502,1247333.0475784237,2914040.4387951656,5466910.414096879,12683909.528132752,24525718.370895572,297790085.2551358,542254595.311105,857323231.4463353,11664188.968895627,20657385.00898455,37885434.14920771,150682.69074638083,771679.8938283448,2351315.6073357696,2200770.714218884,10843566.21447324,31752147.82752454,28822.50089930809,109056.7007955626,334073.6389001612,395844.554328868,965560.1649676599,3562820.2065424183,17543443.113748256,44542510.93532243,98212889.41122894,765479.8979122282,1790829.7864560112,3774906.3000486735
2035,2656859737.28749,4472444190.023407,7633602866.199591,3326248235.3787713,6128970620.338481,11128872657.602718,0.02602841630874607,0.06444099639153274,0.11688743381965791,0.7640906567263551,0.9076803952938352,1.0,3491841.7211805168,10255844.899603356,29228929.219736766,40841455.18152861,128841928.61589101,323460770.8009732,501250.7729792601,1548384.07146287,3635219.721213104,6013060.860637877,13951046.23386926,26975864.98487043,300873487.21327573,554095053.3817295,881604425.9569134,12829454.453670051,22721080.80651117,41670231.26690614,160907.07002718656,834839.820550065,2675331.3686253,1892253.443368648,10362109.94199171,31209961.48686178,28323.65853791129,117141.00219184757,376956.25532968034,353701.1230759963,893247.0127756596,3679376.3377129114,13396696.414823737,41253407.356740475,92728816.35127667,605837.4248011176,1728236.2624565582,3849740.691339201
2036,2810646348.891343,4689558319.614319,8237409805.059084,3464218732.8864503,6404855539.071171,12002050661.64684,0.027069552961095915,0.06701863624719405,0.12156293117244422,0.7870133764281458,0.9349108071526502,1.0,4289747.737035441,12507696.63161521,35886295.583653346,43932126.02311838,139357081.28949028,354010148.6975705,612135.3802621601,1873409.026039965,4463363.851257234,6559167.506069172,15218081.315604161,29425815.097787194,302536527.2564529,562499016.4212189,903576197.0126334,13994626.48448567,24784611.096224703,45454724.84495757,137307.93475560725,848128.0521253203,2897788.0208917367,1734488.5970854338,9318863.348542819,31021048.014860593,25621.372628512494,113409.49161523269,411040.00440410787,288671.5840896856,859594.089478934,3523433.874264914,10252001.750955522,37462751.41358209,86324327.20190358,514916.30475797853,1662642.8194008986,3907389.3883578875
2037,2684992005.3224955,4798174463.891741,8524663029.4464445,3359777309.7728043,6652874565.944248,12837824386.979485,0.02815233507953975,0.06969938169708181,0.126425448419342,0.8106237777209903,0.9629581313672297,1.0,5202304.888893921,14911705.9375211,43122667.8447322,44252028.433964096,149362538.41103217,365017338.7963665,731696.0466621498,2224882.9766894933,5408039.751466824,7105229.551209072,16485012.919136908,31875565.124347467,303691928.0634,569048249.947057,921796431.6542244,15159703.356210047,26847972.858320065,49238909.34507013,162356.8325490888,839470.3486402296,3062885.2429376906,1643489.3456276327,8256252.991440565,29774661.306585535,30990.622529073116,118491.56832504937,410662.0312794784,249368.54601353648,833877.2738652573,3212670.2299545025,9210270.557002349,30798303.203676082,79157373.69673342,546533.7346924398,1517309.8259584364,3902019.4613645175
2038,2735667515.393513,4685612144.260209,8724201939.403791,3197362857.03282,6608512948.708748,12556503458.666391,0.029278428482721344,0.0724873569649651,0.13148246635611568,0.83494249105262,0.9918468753082468,1.0,6190448.964703094,17728252.291740656,50887525.68181857,43011285.624435805,152061402.45440733,388497521.2368885,860263.1768796475,2619980.884705169,6479390.887455897,7651246.177569499,17751839.14547375,34325111.39264032,304495124.15747243,574152079.6270354,937663963.4154699,16324683.32251868,28911163.00004064,53022779.09515965,194807.50122428825,848094.9866795198,3116414.385248768,1345570.024139641,7123600.330601845,28031141.3706655,32776.72096806007,135407.98089043546,415050.91104667436,268531.80755679606,768577.3974727695,2789520.5790069653,8226657.221813415,28071032.455280647,71231462.38481669,473275.57335716375,1485383.1079332693,3832782.0062519335
2039,2671213394.0900583,4519899902.2002535,8478822595.600343,3081155118.4861875,6159119761.650019,12377831588.920027,0.030449565622030193,0.0753868512435637,0.1367417650103603,0.8599907657841985,1.0,1.0,7252621.483140599,21010062.336895615,59212396.57957658,43609171.231467515,154893616.51140463,406479176.2143961,998354.3012984078,3057908.9176307516,7688310.085788116,8197216.546777209,19018558.04948488,36774450.141545765,305053834.40903884,578129497.3818352,952074390.1870707,17489564.59466012,30974178.35349129,56806328.28533864,219158.2127364577,879454.804137494,3086794.3923843643,1337191.8742933786,5951739.450333613,28113229.171560213,36139.09908161281,136695.85011366024,437506.3166548553,287693.4456368258,768910.3680439938,2954734.3007056694,8128417.886066641,22720832.558964588,66008726.92873971,421794.8965692162,1519271.7218220313,3698980.843790809
2040,2529857281.43894,4408457875.19787,8484668364.061515,2835683728.5262365,5805840731.666126,12544210198.66258,0.031667548246911405,0.07840232529330624,0.14221143561077473,0.8857904887577246,1.0,1.0,8432461.48072729,24518825.055484816,68129581.307896,43795261.67399465,153716689.26643774,402933316.9066821,1146537.9775565276,3534009.3814986823,8806681.4622688,8743139.799974356,20285167.638513677,39223577.518045515,305442741.40365046,581229096.7572927,964190747.7034682,18654345.340177,33037015.673373327,60589550.96376228,257454.70667027673,981862.8037326548,3040258.6778020877,1329936.250526894,5606665.2322148755,25582271.929157563,37238.39160712693,154229.64235167817,500993.89888965583,282171.70953160006,740953.5516198999,2990602.9584137667,8175424.318826047,21201923.18585933,63262245.50775089,449885.85168831114,1351318.7072449187,3497872.5453735576
2041,2387898865.5967712,4262953165.5979366,7961474243.565319,2586708743.8927383,5603707893.845906,12153508705.547155,0.03293425017678786,0.0815384183050385,0.14789989303520573,0.9123642034204562,1.0,1.0,9770757.128493419,28276378.69092717,77673616.17053364,40290957.365837485,146952303.74223965,389370986.599165,1305443.1572371647,4046041.1438158955,10003416.12632353,9289015.057197535,21551665.87093602,41672489.57443735,305713646.7635513,583644608.9061444,974378480.5940844,19819023.6815812,35099671.63463816,64372441.032325275,276737.81266593485,1113314.271517355,3423613.8117547985,1240655.6155378397,5226136.128771033,21144935.626920436,42819.690142694286,170269.73551950316,567849.9323671097,298400.87047103536,761343.2226259926,2690762.650078885,8212301.58767924,21316568.40500508,63674737.03938002,442697.56056627654,1313742.2465630346,3190696.5563245784
2042,2230769509.201744,4115752681.92021,7918715960.743023,2356360816.3945417,5330718417.52964,11333314075.421303,0.03425162018385938,0.08479995503724005,0.15381588875661398,0.93973512952307,1.0,1.0,11204836.129165456,32297212.73923344,87880847.87577729,33779957.50869034,136821686.63910282,376941757.4932216,1475716.978163664,4613102.570091786,11281731.762273937,9834841.416734427,22818050.654667597,44121182.26544872,305902498.74316996,585822321.7497056,982944774.5842563,20983597.694981124,37162142.83005624,68154992.24220324,320770.4640010736,1229669.477839672,3933252.250048199,1003469.7899023714,4814939.077644201,20231921.06851832,48931.869758043984,192436.2443122613,604251.2146756568,315935.0288084838,795752.2497364716,2243621.00265767,8241233.267499838,21252682.81577587,58239076.676962174,468710.6519835977,1378418.888282951,3047939.127928994
2043,2036830903.130673,3953131828.9256377,7546141254.899477,2163357081.274902,4944764789.450972,10402024183.754057,0.03562168499121376,0.08819195323872964,0.15996852430687852,0.9679271834087622,1.0,1.0,12740655.774135778,36596341.274984635,98789276.88764156,29385396.484985683,126821392.12038481,362272823.84170943,1658021.3588216917,5223659.70488384,12641194.65477225,10380617.954457063,24084319.845617026,46569651.44524579,306034256.9312976,587544165.8450885,990147851.992052,22148065.408659227,39224425.767697826,71937198.18923251,367967.17479233956,1377871.8674501204,4053087.2835809677,802483.880440216,4306993.070047952,19109362.35286807,55459.799799957626,216132.82153556417,595926.6053061765,333467.586667017,839911.8746194092,2196692.409375161,8263931.997445946,21301666.885034073,50973653.28154234,494721.36898387934,1454913.1250988557,3132793.1829678672
2044,1899537594.3749542,3816638789.7205663,7106995932.433163,2003845626.4258678,4538637939.095746,9531929427.740852,0.037046552390862304,0.09171963136827883,0.1663672652791537,0.9969649989110251,1.0,1.0,14384069.125455711,41189750.897302575,111075629.57676521,23633662.733698215,114606219.84145278,345638153.02385336,1853065.3558996436,5877305.952190788,14085942.196495706,10926343.723130815,25350471.24608259,49017892.86433331,306126260.8746715,588901880.0030587,995257800.4621525,23312424.801597625,41286516.868321806,75719052.30912131,418522.1423701379,1536285.1764798248,4495874.655678919,636189.5115515635,3865415.1625720947,17828232.352948464,62426.60875155168,241610.45888135847,666331.0881376237,350998.5136176137,884067.3916999779,2225119.3914660113,8281741.10042189,20948752.64498005,49788227.91857217,520729.66642364184,1531400.2462925604,3091021.4109733435
2045,1790812857.7969058,3641723614.1671195,6677969885.329707,1870417768.6870465,4177167970.9854455,8740413487.154755,0.038528414486496805,0.09538841662301001,0.17302195589031982,1.0,1.0,1.0,16141213.261808988,45997674.677016005,123277600.7412283,18915058.426578116,100705963.76818934,327746565.2711975,2061614.8836880145,6576572.8318935055,15625943.672110906,11472017.75169799,26616502.603090137,51465902.16634075,306190563.5704698,589972575.5570738,998786980.5994371,24476673.801949598,43348412.46266875,79500547.87248509,472627.7102684176,1674120.1109552882,5031555.700851034,501971.82395375264,3470685.190176719,16651705.16025209,69857.07252395587,267165.3210756432,741478.4197665377,368527.77846595884,928218.7224083962,2336244.3837920157,8295714.262445413,20994184.88679104,49992631.82813093,546735.498024042,1595668.5565188944,3237943.139074081
2046,1723474059.5868368,3440429461.878501,6266455174.913164,1824944420.6286142,3933610526.8481436,8110987608.678434,0.04006955106595667,0.09920395328793039,0.17994283412593262,1.0,1.0,1.0,18018825.13390846,51041014.604863465,136368730.613317,15230799.116395563,88050056.2869219,309160017.44805807,2284470.744173542,7324159.036445657,17266558.00891096,12017639.044535026,27882411.606669642,53913674.88468988,306235548.53956026,590817011.3353271,1001686306.4541831,25640810.285454728,45410108.78865409,83281677.97969902,530492.0056943338,1848176.0283167106,5612396.757368993,428980.4150044152,3007752.217303233,15454159.332556713,77776.71802082381,287746.6303489725,821638.744477045,386055.3492285821,962997.1021733414,2447358.6366338218,7963108.5319386255,21030387.790276624,50162092.886076055,572738.8163354719,1659792.7147586127,3391943.138020467
2047,1735100316.3869908,3206585086.40409,5884456775.735903,1859302294.0050983,3739898572.807662,7864331020.895994,0.04167233310859494,0.10317211141944763,0.18714054749096992,1.0,1.0,1.0,20023832.114938576,56326717.12093164,150626770.40629736,12258338.630673116,78614103.42891152,290322667.7664932,2527562.7383922287,8122892.599943567,19009506.435206346,12563206.580682108,29148195.88806782,56361206.439138636,306267050.901643,591483066.284821,1004068297.064177,26804832.07379522,47471601.98845716,87062435.5555592,592331.3747633108,2049113.5500263306,6233158.766365655,379961.1619923791,2722715.478696492,13042732.359525677,86212.72657593778,318017.016687141,907097.2798446981,403581.19310810993,1006714.5041025,2558461.942075814,7967798.306000369,21059237.71374955,50302586.58492822,598739.5727008439,1735142.7080934113,3545927.9642998306
2048,1757847562.6725285,3048476716.157746,5992585827.190805,1910805462.4849467,3563874612.7039976,7317956336.497639,0.04333922643293875,0.10729899587622553,0.19462616939060876,1.0,1.0,1.0,22163550.863623448,61961902.76227769,165820550.33951283,9825358.916680235,70309721.01421648,268797248.7291719,2787116.838713894,8975740.423571443,20864135.410275046,13108719.313044066,30413853.01789416,58808492.13219628,306289134.9365216,592008473.6134593,1006025353.3563023,27968736.932890963,49532888.1055017,90842813.34374496,658365.8867081921,2259421.622096835,6896169.85900616,335700.8067012231,2460930.703753259,10579561.685564198,95193.33195555031,350290.4253786142,998154.068390917,421105.27646759496,1050427.5144963441,2669554.0868799854,7971367.91771919,21081809.48210138,45110519.11581507,624737.7172175072,1782750.660168592,3699897.322372654
2049,1771567934.760565,2921683814.336744,5969262091.588057,1893743990.2468286,3384981758.564772,6847637552.232868,0.045072795490256286,0.11159095571127454,0.2024112161662331,1.0,1.0,1.0,24445633.814782664,68010917.56689519,182131117.79138717,7847041.41176874,62582719.224703014,246421245.90319294,3064431.8020033767,9885881.896998385,22999439.01732711,13654176.167561306,31679380.50419731,61255527.14540389,306304633.6484813,592422973.7144427,1007633357.9868371,29132522.57113057,51593963.08132306,94622803.90107346,723064.4997104001,2481325.5048614154,7603915.122803215,286158.82293055026,2201807.0529696518,9965310.059328271,104748.75728118575,384680.5343873475,1095932.6799073766,438627.5648038831,1094136.0472883615,2780634.8523170995,7974084.950008822,21096202.149959777,45182598.88983498,650733.1986977353,1856931.3291006424,3853850.909088784
2050,1735828744.7599132,2853090406.00035,5667781427.775531,1835657921.388679,3197050115.4293866,6435590481.667274,0.04687570730986654,0.11605459393972553,0.2105076648128824,1.0,1.0,1.0,26878280.320158485,74453766.54973736,199495644.74080983,6247490.767201083,54823601.622357935,225200614.11258295,3360187.1319771875,10856619.980702654,25400682.854640696,14199576.042349435,32944775.79046896,63702306.53547465,306315523.3727984,592750009.6001194,1008954630.6007686,30296186.637535747,53654822.75231725,98402399.59153719,791915.8101633876,2717946.8445597766,8358974.55417712,225987.22383946893,1929590.5599393316,9468142.494632736,114910.27056110352,421307.9772279796,1200015.2505055724,456148.02271997486,1137840.0141823846,2891704.0139914737,7976153.059058021,21107533.1464654,45241801.063028164,676725.9646277222,1931104.248942392,4007788.413444607
2051,1748008179.124847,2810791330.849141,5374871681.282396,1818328825.354163,3055732402.987797,6050008408.456769,0.04875073560226121,0.12069677769731456,0.21892797140539774,1.0,1.0,1.0,29470335.326967668,81312789.4981265,217972398.11579332,4960481.750800094,47782272.19513794,205240147.83187413,3675465.271223509,11903085.442961847,27967204.73524779,14744917.806806281,34210036.25357197,66148825.23028764,306323183.9990541,593008062.1971234,1010040353.9981344,31459726.71985598,55715462.84636661,102181592.58011585,865391.3551519624,2973881.639052286,9164091.614899145,178260.0736546061,1670731.2876807936,8941281.733684156,125710.81664640985,460614.8295359928,1310753.7928995136,473666.61389633885,1181539.3245810317,3002761.341659134,7977727.248286021,21116453.89553815,45290426.58319685,702715.9611250246,2005269.2659349772,4161709.5163309975
2052,1709319942.4579883,2760397539.1770654,5105332467.566555,1869716339.9784782,2942351214.200615,5694157690.514055,0.05070076502635166,0.12552464880520714,0.22768509026161365,1.0,1.0,1.0,32230627.8686458,88611394.85252628,237623659.71869272,3928329.0853297594,41071320.661541834,186594253.38836622,4011366.646381284,13018288.525759585,30708918.889885236,15290200.300684819,35475159.201589495,68595078.02472892,306328579.8434661,593211702.1096351,1010932565.9924716,32623140.342590574,57775878.97933685,105960374.82635169,943506.1202803181,3248252.8943037437,10022169.12481272,139748.88701867082,1436913.1151881318,8418751.744911414,137185.07769446285,502443.45461677754,1428518.5832540889,491183.301061131,1225233.8855114232,3113806.5990390126,7978925.492541312,21123477.190823283,45330365.221779846,728703.1328943804,2079426.2222879166,4315613.890271658
2053,1696743699.8326342,2706344054.513362,4859497739.7527895,1857715970.8105068,2880438656.572656,5429928482.137824,0.052728795627405727,0.13054563475741543,0.2367924938720782,1.0,1.0,1.0,35168417.35879399,96374175.74465325,258514489.08465266,3104529.203678666,35997771.62807782,169279137.74705482,4369100.58731329,14219669.632392753,33636286.34376865,15835422.33313055,36740141.87159156,71041059.57637292,306332385.4458364,593372418.1393687,1011665794.7566224,33786424.964934796,59836066.65143961,109738738.07767859,1026513.2365341377,3540497.166990808,10955748.37208782,111068.4304720978,1260872.7207906311,7907625.696834636,149369.68043389817,546934.1931701978,1553696.2104752813,508698.0459592708,1268923.6015480405,3224839.5436169165,7979837.584747608,21129006.70390426,45363169.05875855,754687.4231818302,2153574.9560481925,4469501.199151423
2054,1712842041.1791177,2664826107.509454,4637131794.654065,1912713321.0977736,2830253023.521368,5376135189.192853,0.05483794745250196,0.13576746014771207,0.24626419362696136,1.0,1.0,1.0,38293931.872691505,104627119.31764516,280713156.9617019,2449239.6254589353,31380923.470737584,153281934.09282863,4749894.923272833,15498970.06819244,36760339.36916325,16380582.68168174,38004981.427315444,73486764.40099724,306335073.1198993,593499270.0135018,1012268401.5081662,34949577.978646755,61896021.243454725,113516673.86249374,1114685.0689919903,3851641.0214809766,11950112.933184933,92338.19570956666,1109311.450011555,7253521.861033402,162302.78774219324,594235.2460458309,1686661.8326612348,526210.8093203248,1312608.3747326154,3335859.9264419256,7980531.8687459,21133360.210208166,45390112.83299903,780668.7737270715,2227715.3009642884,4623371.097934075
