peak_emissions,peak_year,cumulative_emissions,turning_year,turning_year_rule,run_id,annual_emis_2030,annual_emis_2035,annual_emis_2045,annual_emis_2050,annual_emis_2055,annual_emis_2075,cumulative_emissions_2050
2581273384.284427,2092,112485419511.84323,,50_percent_of_peak,54,733759481.963654,1257832821.2540193,1106376620.1008577,1205325483.0816703,1389789777.2560596,2343292752.010324,25245598991.92122
1833056113.3259284,2092,84068516420.60779,,50_percent_of_peak,55,958631282.377643,1421126630.580414,770890626.7437682,802384249.1679691,930969525.4333408,1630381473.0616627,23576136639.917507
1461841578.651755,2092,63848438678.4552,,50_percent_of_peak,56,492386104.6350392,835019626.3671038,657079949.8267212,652117211.7487481,733052819.4982951,1273820906.90856,16223530786.605324
1503428574.1733446,2092,64661945800.348755,,50_percent_of_peak,57,461567070.6578494,748148762.9143867,603182320.4143344,665047472.6435856,778547645.0600619,1346265764.310482,14576454614.912838
1265872958.9041777,2088,61827495223.61642,,50_percent_of_peak,58,491244399.83485705,827683874.6244354,908080721.6436106,758852718.8152155,737779331.3161092,1116181649.996732,18989693492.45973
2355891223.985007,2084,106363596804.10333,,50_percent_of_peak,59,713186974.3980126,1233586708.46955,1068892967.7096856,1171122889.3438683,1355254401.1087713,2195706881.1455264,24587690616.327427
1263245965.570965,2092,59534424534.78111,,50_percent_of_peak,60,605550644.9829645,978698184.2661083,608793220.1115026,603107495.7028854,677297288.145483,1140076181.756081,16969284946.374136
2075048529.2670538,2092,91037322310.59459,,50_percent_of_peak,61,727786729.8421425,1178281327.8672724,859199685.5598111,926535241.2032462,1077346492.9395487,1867240375.794567,21777190809.554386
693388932.0087969,2092,33683928323.91115,,50_percent_of_peak,62,274683476.78367287,468355095.4150951,514628055.5616585,421724980.73280996,400051433.90598947,592841730.7094289,10716490089.178907
2163452539.878026,2092,94945341730.65576,,50_percent_of_peak,63,915800143.4423712,1441479815.877841,848241708.7163665,894235212.4878888,1051703325.3647122,1904731310.1107714,24488235400.540493
1114339399.9270992,2083,56040412372.6376,,50_percent_of_peak,64,501408312.8425363,843695953.8177173,671159708.1577727,643603668.8322164,694790560.2273848,1055533768.0702604,16484763490.98233
1397641987.9687748,2088,60393027471.864494,,50_percent_of_peak,65,435165982.10136485,680550264.4017968,602716644.4052048,610705464.7576021,704794666.8495806,1228050095.3056452,14502555898.433964
2355737593.533804,2035,108220786817.876,,50_percent_of_peak,66,1365110819.673117,2355737593.533804,1449613345.3641024,1233522532.3711314,1221062922.2993305,1794042001.9077225,39983022316.14253
1725180472.781884,2092,65313053190.27587,,50_percent_of_peak,67,293350642.50605434,468666578.82639724,636401746.4495884,659169470.5466335,765477279.6543142,1410293912.244829,12282332797.13158
1896741269.5464633,2037,92093401263.89804,,50_percent_of_peak,68,953907657.813576,1832681295.2679617,1472693339.7569597,1244195488.34597,1148605041.5370386,1461693732.3693836,34447494398.737625
1548319980.1207824,2035,74809259446.819,,50_percent_of_peak,69,950976244.4780779,1548319980.1207824,992249492.7622072,885106125.8889339,893292631.5652306,1255894428.9025323,27026053541.94871
3313194935.8606625,2092,136552836515.24887,,50_percent_of_peak,70,818099134.8254403,1417616239.687702,1217508328.9467502,1375803351.2630424,1639056042.6488616,2924934284.7390375,28108968396.237217
1297669089.7895784,2039,65934083531.413925,,50_percent_of_peak,71,631554875.5931998,1067782990.2037373,993449160.7654412,791432234.3098634,758303266.5079393,1136364761.8015895,22684516943.46446
1675246190.6724236,2083,88582265653.57358,,50_percent_of_peak,72,786785729.8880336,1496698592.9101815,1230740439.30784,1101601661.9929664,1101360322.8324113,1578309884.271647,28647023399.901283
1600361514.579671,2082,72635733976.98598,,50_percent_of_peak,73,667994819.2922796,945406035.9182204,644330837.3862525,750176061.4161719,896977394.5953848,1503672679.9206078,17338838870.3614
1339486606.5713377,2036,56142178083.899605,2051.0,50_percent_of_peak,74,762510893.2481617,1333423219.8014514,848224343.3200278,673601270.0124618,617248614.9037255,852089982.1710931,22898273433.1217
1432220740.261363,2038,57715232218.50368,2059.0,50_percent_of_peak,75,652481523.4470786,1255762164.947842,1138161242.358667,902192046.1083715,762538306.791375,781751877.6708804,25392827919.59004
2876827236.319937,2092,111260573027.74158,,50_percent_of_peak,76,650178944.0754246,1141487107.1628711,997687542.2855895,1080645154.0910442,1266127635.4826026,2376982813.904311,22865148967.09767
1183269379.368508,2035,49931637997.88915,2046.0,50_percent_of_peak,77,747102664.9615903,1183269379.368508,596774234.8054318,502873979.5199077,512905509.50674903,822647868.2651919,18893993861.530445
1128821033.523798,2092,49982339786.57184,,50_percent_of_peak,78,374331893.56124747,643315517.2719425,617722381.1460835,552098813.8154074,573024020.6092784,950818262.4484829,13876392166.2192
1626095700.883947,2087,79587194867.9125,,50_percent_of_peak,79,513264428.50926816,944611973.0231175,1185937502.2901933,1039023646.989404,1017349234.3109161,1467760582.745365,22998192363.906754
