Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95
2034,447449540.73103225,781669561.1073827,1282752996.3734384,578120568.7987285,1102764437.1495047,1954658133.424726,0.0002622869251472958,0.005020113254280872,0.03944136401668038,0.2112829176829187,0.29190508646216873,0.3704346247601066,9244.718101264414,218895.522911567,1808200.6825375883,97944.48382319004,1693966.8900396382,11734466.865701573,920.0835804150162,21450.561495855552,114604.34646241392,2652302.017236249,5570205.150411181,9500584.251206307,74394110.70393193,140018752.45492846,258722331.1489811,2744781.562125205,4894849.386829587,9929968.014297538,3585.738281492828,84934.24835593834,553814.9995919593,34088.67503835827,609559.8157790295,4700253.108645667,319.18298468757064,8171.313215517219,43726.15772243982,849179.3862364506,2073732.953573032,3670838.5256275595,26732651.422936656,50082685.89395635,97850454.42653948,795498.9390212883,1889241.251296052,3715939.843983762
2035,478188883.75945365,834092538.0632061,1405038940.7301447,622086816.1746694,1175075706.1150239,2039383105.778132,0.0002701555329017147,0.0051707166519093,0.040624604937180786,0.21550857603657708,0.2977431881914121,0.37784331725530873,11548.53672521571,270439.2745251324,2235006.0175212184,108154.5208221189,1837752.240336721,13157190.009391971,1127.5510775623097,26139.792078069284,141578.5137244626,2917329.3931164765,6126799.702816751,10449916.151217429,75493877.63602398,142643668.23765233,264563015.43834564,3019049.820433316,5383960.00842922,10922205.45494397,4404.471442447705,104150.75813469177,679714.2359477419,37203.50513416656,665713.7729831982,5189019.08013567,389.98916073602203,9929.763907366958,53759.97703607839,927793.7938470632,2260077.99622945,4002605.670294905,26826073.95009587,50909449.39982128,99820150.78579906,867131.1286006736,2059426.8442636519,4059600.6700720717
2036,506119282.2920379,846337239.5037022,1521609606.8725252,662105455.6104996,1177262939.7523005,2174905610.925274,0.00027826019888876614,0.005325838151466578,0.04184334308529621,0.21981874755730862,0.3036980519552403,0.3854001836004149,13831.616770210949,328332.1056456524,2720901.324096589,118479.79183737435,1973255.0943964485,14130647.071936663,1370.8860629880794,31296.659622917206,172190.42505354102,3182342.367465368,6683364.0099925175,11399196.464734664,76328990.26779906,145557930.44517034,272730116.0028166,3293303.175062502,5873044.051861523,11914388.977618545,5271.282717532768,125507.68812903184,822339.8322250268,38724.98984060187,717503.8816609029,5656327.220499725,469.786946250487,11832.129324336078,65071.61528395382,1005134.0448994505,2444350.1445065234,4327223.103261613,26828129.54994061,51292385.61954798,101303893.11962017,937160.1355269456,2225818.3118247306,4397614.784315209
2037,491723795.3702452,856884473.0086856,1508035227.618331,667402291.7935758,1196266971.0590158,2213569033.3837647,0.00028660800485542915,0.005485613296010576,0.0430986433778551,0.22421512250845482,0.30977201299434515,0.3931081872724232,16494.216661228835,386526.59620504244,3269573.310353973,126809.04388450128,2039540.6046189978,15148757.711891057,1651.7464237724002,37433.9892366136,204783.50275593478,3447340.722463462,7239897.61448715,12348424.41152554,76957361.76295494,147921138.07310808,279697443.67298925,3567541.4005984473,6362101.115138539,12906517.76682579,6228.855275300281,148592.10121365532,981677.0481920994,40968.23367065196,739708.3581805457,6102050.141623831,558.7767020278794,13874.675816713974,76964.96798401904,1081163.2133367148,2626622.744167866,4644483.5376511235,26763187.82349212,51384361.14030221,103076594.87741813,1005539.4776974836,2388305.6489667185,4729818.536994513
2038,480323557.57123303,865876445.6642661,1540363869.9002252,622507199.6146951,1208827206.384944,2184769775.441092,0.00029520624500109207,0.005650181694890894,0.044391602679190754,0.2286994249586239,0.31596745325423203,0.40097035101787165,19102.583409339837,447921.8285253076,3857284.348798634,134622.03628395827,2069976.1339819669,16195839.570809945,1950.3219933651299,44465.83778398934,239196.1019198714,3712324.2359235375,7796400.049676411,13297599.19571222,77429034.37956174,149709091.0825254,285641639.6290971,3841764.267106785,6851130.788211577,13898590.990717757,7146.6257812643225,172167.84577642873,1161730.9821654265,43009.40038809483,762371.5751799769,6286264.148857867,655.8228326745218,16061.43175540952,88496.39543841488,1155843.4072526754,2805155.6032995125,4956874.989537472,26648753.874846715,51347130.39904779,104425975.1200562,1072221.4570721837,2546775.9730304535,5056043.997895188
2039,482449030.979423,857598212.9627864,1488153245.5667403,629995502.3704776,1172265761.4097908,2193878344.64756,0.00030406243235112475,0.0058196871457376195,0.045723350759566475,0.2332734134577964,0.3222868023193167,0.40898975803822907,22053.837299103663,512929.28533621196,4467897.995192252,135276.034052014,2039243.8526821919,17203803.587279405,2304.2267034496895,52329.955470175846,275507.79550585913,3977292.681181773,8352870.839534579,14246720.005381607,77783084.47822957,151457435.76096082,290713267.7983912,4115971.540020458,7340132.652770328,14890607.800686523,8171.682541142727,195677.92182760913,1331315.8830515028,42737.655047793036,744018.7591413485,6236623.664635783,761.0421099410227,18233.90385865725,102155.14167626781,1229135.7451048933,2979840.909522769,5269573.335886298,26497391.97924443,51209784.562495336,105414484.62008098,1137157.1297274344,2701113.4528397084,5376118.850886091
2040,489102331.6268963,863988154.4312919,1430371075.5289655,652307972.5374696,1141672629.7100978,2171420978.543946,0.00031318430532165857,0.005994277760109749,0.04709505128235347,0.23793888172695232,0.32873253836570304,0.4171695531989937,25051.700169744952,581660.2216357263,5114294.439171454,130104.56500501643,2023105.3617444853,18131182.445628148,2657.6694368397784,60925.849638303145,313808.8524638058,4242245.826985674,8909309.498399075,15195786.012183914,78048843.87998804,152971648.2283934,295040677.3025345,4390162.980023742,7829106.282036047,15882567.330944614,9190.565458852754,220096.04621731996,1499579.6995448202,40858.874083718285,746834.6843321216,6105752.246043388,865.1239885608767,20450.877097363977,118113.99758722904,1301000.3313659732,3150568.0386960525,5562715.582002422,26318110.55962437,50994328.25696783,106094902.71582663,1200296.2752029875,2852385.7230646345,5689866.286010066
2041,491862098.6974096,827316947.5913876,1373547359.0535889,625256738.4715472,1105740385.8142858,2090663013.5331142,0.0003225798344813083,0.0061741060929130405,0.04850790282082408,0.2426976593614914,0.3353071891330171,0.4255129442629736,28220.44105702126,654210.3932172356,5798177.26684471,116488.99149880168,1977815.200584104,17516343.879016593,3044.9904137083035,70011.4381332965,354198.1433384267,4507183.43737865,9465715.53072806,16144796.370919216,78248329.87429655,154226638.9816638,298733290.5373783,4664338.3429327905,8318051.240548531,16874468.698092856,10247.51318669499,245325.6097083819,1674781.4075771014,38080.42319332364,733484.8913567805,5756072.496883766,974.8840472688387,22741.191900778038,132695.2254521697,1371396.231600329,3317223.485803482,5847375.243741875,26117359.180521823,50717397.37792407,106511820.22586344,1261587.3651256151,3008326.9168458353,5997104.8890280435
2042,474857035.64773065,798859016.9039252,1339402209.562726,598438661.7753567,1072592913.0691874,2001567192.1161666,0.0003322572295157476,0.006359329275700433,0.0499631399054488,0.2475516125487212,0.3420133329156775,0.43402320314823306,31652.376416710646,730691.8246316819,6521353.969814926,102962.96883463376,1911324.3459776137,16479908.951534899,3429.5176854592396,79588.37537520155,396742.8959597635,4772105.271581126,10022088.43085076,17093750.21911159,78398069.25386517,155267851.96429944,301884402.7040543,4938497.379572612,8806967.083946712,17866311.00067529,11372.294930124755,271443.6950950975,1857400.772020478,34869.673567462014,700695.6089446098,5405319.195527346,1086.9713287517168,25108.938080160864,147884.18245924226,1440281.4469533586,3479690.794214162,6123309.657437076,25899746.140558384,50391559.552333444,106702895.35989347,1320977.531093102,3157718.5791776488,6297648.528359016
2043,471917780.2389273,774042345.8753102,1300738301.6638827,584033776.4444667,1017677029.8570039,1909118258.6794705,0.00034222494640122,0.006550109153971445,0.05146203410261227,0.25250264479969564,0.348853599573991,0.4427036672111977,35221.86497646953,811498.8222282596,7283243.127843047,90142.96624335444,1770336.9785862975,15191429.642912159,3861.267299048847,89678.70102336386,441550.96414315724,5037011.083868084,10578427.682710262,18042646.676570456,78510467.48815718,155622650.20168602,304573565.7152548,5212639.835650333,9295853.358742662,18858093.318720665,12517.376674465486,298726.1669667235,2047221.8902886885,31465.248689241147,626599.4782986153,5015816.683555673,1200.309430403281,27559.520281923884,163668.1951714118,1507612.8880396518,3639606.227198615,6390269.857878857,25668554.883787207,50061814.933851905,106699917.29967012,1378412.5318017611,3297790.002864842,6591306.239356664
