Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95
2034,2517648352.275146,5042476397.907965,11664496934.78749,1883060868.9175398,4152474176.3447456,10101686243.389973,81585584.68708438,196878957.92475855,583649053.9373875,1737246113.8719606,3936393510.968033,9517997656.877121,353365472.1742052,836421190.0203104,1652529504.799187,6179946.34841345,15810321.618306573,37367601.44787031,70428915.78747357,174338770.58995944,551097487.4145745,941375.5440182169,2491340.4320961796,6319552.09298383,158912963.81909052,313236618.5889225,637570708.1545495,1472604848.576776,3557396212.3921814,9131259134.256498,22151186.48624617,49549716.74907708,111259480.20427912,9606738.27541648,20070245.465995014,43679380.911310256,312216764.8683096,773580589.6100403,1589739491.2711546,15892860.450969063,33152169.65168994,72569320.66109571,503661135.0444863,1087660828.59159,2024883680.5439916,1737246113.8719606,3936393510.968033,9517997656.877121,503661135.0444863,1075396963.9102478,2020422690.8275259,0.0,0.0,153502631.94887686,2930954584.0709167,6586666162.983381,16172181965.941465,2903194388.848796,6546253790.915058,16095409490.66236,2744916.9832366407,8567206.135854505,35897151.702112816,2897427739.9257755,6532339599.3036175,16074947062.600786,13247045.46669678,38413536.33584985,97876512.78426613,215643.89234353483,702134.957375165,2685476.4243759676,2332869.513186115,7852727.555915112,33875676.53352572,33007.43432870295,112596.17835495828,414826.2787352137,257701765.32607928,519990459.54276633,1044643997.7919927,2476801841.9459295,5883267006.571836,15174782781.594597,36794410.68073462,82419664.07407784,181514051.14659056,308853.23637974676,950411.9579615814,2578795.1544757453,11799162.510851717,35064440.99054213,89594668.8779465,499101.5733901586,1499180.1073406287,3906299.9637670848,37883509.016466945,38174196.897452846,38530793.31695724,1079266.7437899061,2058979.2345004464,3278031.883594098,34808734.61738735,36139924.250137,37114026.375410825,961062.9502239266,1528027.760989414,2262750.065562729,56056.05,110403.0,217214.15,897021.5783672332,1417786.1030966658,2120586.5901265074,380400.0,380400.0,380400.0,24922.00909906861,36380.32755504368,49248.630942754266,2411908.0621945993,3178872.3725717478,3848142.6366881784,0.03947424281891871,0.07477960117223917,0.12360904347189097,0.8629791061464308,1.0,1.0,24112296.88547168,31782139.853278495,38463701.433749184
2035,2654996202.64449,5382875606.098988,12716850463.466208,2005074869.282648,4387247718.832863,10870806608.98953,91451518.7119527,221289087.75080973,690288231.8367752,1836474723.485596,4137075073.086437,10266646432.729897,359803215.17318857,851906757.4533899,1696395772.496593,7833283.214673465,20092494.489808306,48129803.77784642,76987671.80666082,193857318.9191015,639062432.3947444,1189204.9093479519,3165365.137527135,8202868.482318274,189565181.62561014,373367989.9695425,752943423.125047,1513299717.1740994,3685140378.900772,9956879868.71342,26474797.37444764,58542530.48208058,132321067.00006023,10565860.185258785,22073907.028130483,48034364.80867625,316192592.0197682,787202777.9826187,1627346924.6107876,17479981.453883316,36456353.47795097,79804871.22498788,534695737.21390927,1137493188.446693,2211525101.4508996,1836474723.485596,4137075073.086437,10266646432.729897,534695737.21390927,1121897524.1821816,2209906776.883235,0.0,0.0,123205944.64942399,3097661356.5556555,6894265086.685392,17458336733.270092,3069559565.969052,6846610919.586596,17401983794.103268,2949570.32845862,9362730.81741106,35997001.4131553,3062920205.223477,6830129862.777747,17372783113.071686,13196575.573991228,36792976.58687836,90251869.96375206,258176.24291375413,810134.3868145589,3265471.9366183123,2257057.1704954603,8220469.38319777,32869900.683186524,38904.37991087974,135649.40467098053,502114.82862253056,304090418.83944386,618344683.0562958,1235660667.9945564,2539447583.406054,6169516469.389763,16306465238.890495,43964395.323038444,97643832.81205654,216804738.17714313,318197.8231762718,969123.5100440894,2361635.2427781,11832574.65912986,34300248.36299763,78287696.39873353,545106.912981128,1495462.6693842816,3680887.7197134653,37929292.77708115,38249558.430973634,38642771.93730322,1142987.3723210935,2174394.573478184,3507042.064279299,34648215.54209515,36099106.52814564,37111574.115061894,1152961.2209365035,1833289.913197617,2715538.5801437735,71249.40000000001,141683.0,283752.25,1072846.3399577264,1690676.976506764,2534160.88898986,380400.0,380400.0,380400.0,27411.300797686643,40010.71596409906,54156.20758487305,2412071.5507589043,3179068.7418428175,3950343.079590622,0.04196148786446336,0.07987376330816665,0.13115493422445254,0.892651484763904,1.0,1.0,26524287.34186725,34960867.240331635,42375662.78288691
2036,2618016354.486339,5275793499.032412,13456435500.55713,2025292749.6734738,4575828194.290978,11548684999.366508,93965783.36366844,247051787.4919883,791582756.044806,1868456194.443669,4273374705.497484,10872995487.228897,365267040.17217016,868118429.33951,1747681071.628288,9692316.58481984,25287501.03378789,61819096.16029926,76065454.20794155,215564768.41714674,735921729.4699763,1479613.067314175,3970433.693484103,10382116.120263968,221124877.8503177,437124358.9336747,868130667.5848539,1463957157.9045696,3697690104.747916,10241654655.846283,31054790.439766157,68222435.81307864,152702732.77447596,11524824.763205972,24077218.92598822,52387684.10277551,319437625.5487045,790941363.8017426,1670838113.2161014,19066898.063291617,39759064.916197434,87037687.41260462,551573366.9416748,1179567983.801502,2394273108.7796197,1868456194.443669,4273374705.497484,10872995487.228897,551573366.9416748,1165209206.675926,2394273108.7796197,0.0,0.0,88643705.25754108,3136005656.926944,7125861501.932816,18469560675.473194,3116783343.522162,7059326332.593223,18432061056.33398,3050479.3483897173,9944546.57795009,37618848.3668346,3110350344.7822537,7046495474.050945,18410239769.966537,13344207.936520904,36465445.42145972,83351933.48074497,316854.47482718795,970285.5257379991,3713949.065821119,2447800.188978406,8529304.79491822,34076828.71089489,48579.69258825029,162935.77458441176,598669.8716910733,353646810.9624029,722815515.8888936,1408844713.4055107,2410017305.5546308,6196023719.948893,17269877219.825115,51724092.25470703,114118269.36914247,250367134.44044065,345042.25622680597,1015070.7396238977,2536131.570974019,11886807.673286175,33404445.344069995,72081522.54740314,593797.9093718072,1580220.8834478394,3616478.797841485,37975131.86939917,38325068.739782155,38755075.99427204,1236800.15089414,2304716.076994301,3718287.703731941,34483683.50013018,36034107.5105367,37133093.24065201,1362326.1408174103,2166454.994491381,3219704.273776949,89378.25,179109.5,363914.04999999993,1263538.9960195785,1982287.2444090883,2991122.3448867523,380400.0,380400.0,380400.0,29900.337225972446,43640.242223977024,59061.43701900981,2412245.7330029034,3179309.147532884,3950919.8788853223,0.04464517456456211,0.08517214861184819,0.14240908200754973,0.924316123684792,1.0,1.0,28936417.22577967,38139688.738164976,46249978.126077354
2037,2636541889.1133127,5362500643.276422,13619960798.743492,1936147362.6423142,4474929942.726884,11692164053.654102,93978092.27096774,264119692.99113396,908535504.8995234,1865946450.492146,4142858248.4822054,11127927651.146746,370303233.9740572,883162201.2422016,1798767694.7642431,11831155.022282679,31380794.581535757,79201410.28246737,73450730.7082267,228162332.00811732,837798057.2996022,1817431.033263288,4922498.033103319,12728787.941652233,247478809.8104365,501136026.1757307,989067252.318334,1283929238.0866241,3507385453.6365647,10356295188.284239,35647468.47807296,78285120.65154505,173714636.35834864,12483627.97269754,26080171.65649935,56739275.010630675,321855676.59542793,793506110.3032993,1715537463.4934297,20653605.561434098,43060243.76015949,94267665.63754068,571918769.8818414,1210334980.6222916,2504726571.510065,1865946450.492146,4142858248.4822054,11127927651.146746,565120582.1297815,1201828240.0356944,2504726571.510065,0.0,0.0,46994756.12706282,3173867412.4216805,7059744465.425457,18740241706.57535,3148767410.836112,7031092816.069431,18690358072.93876,3273663.244171537,10396926.760259094,37478183.08295624,3140607344.2271166,7009974726.362603,18666823525.85166,13587490.665235527,36210135.60256873,76345512.13444373,381161.4520831057,1211944.0032080573,4416125.309964536,2207742.076257693,8870269.074313179,33778333.47821538,59921.30975043782,197539.17950354086,705497.9316374136,409596528.33136606,830446971.8052115,1609283909.9968584,2108491565.036987,5778450171.5640745,17336760223.28345,60037143.312077895,130407209.41239691,282461803.2454487,351664.52015438065,1044694.000996778,2505729.350260748,11914037.499043938,33462192.31199283,67370697.51295803,643205.5253364773,1665769.7426007304,3899134.967048594,38021026.36029202,38400728.117584646,38867706.433669396,1300242.9500348715,2460360.906804229,4024817.8105021236,34282969.41394111,35973596.20573198,37145384.739016965,1589163.8982680438,2528397.9706785697,3765921.521922742,110637.55,224351.0,460636.69999999984,1468987.6864191697,2289750.8031705054,3468551.335395664,380400.0,380400.0,380400.0,32389.113144437095,47268.88001999011,63964.22035908241,2412435.0779058537,3237795.027228616,3951501.902346358,0.04793547002683407,0.09122561944047661,0.15429809717616066,0.9519257008884381,1.0,1.0,31348686.804984845,41345524.55382572,50086646.81353981
2038,2580003819.8741655,5321168388.020759,13320775410.319294,1915617792.1386828,4437333169.091917,11628876095.084072,95564746.2520145,271380487.103052,994645791.242064,1800742602.5774775,4108980482.8603973,11057885734.57329,375051003.0293832,897001943.6532495,1843500151.7589364,14373076.049410645,38041132.32123105,96275576.68670797,70317363.67466164,224443789.302832,926493363.1312793,2207155.042811292,5963145.557538824,15607089.898868995,275127600.63555276,566111430.5452023,1100258564.3693964,1067730293.7492893,3283439651.8556204,10195157983.511877,40189305.31075801,88619739.15376177,193344068.2773062,13442265.640516069,28082755.370554492,61089070.537606016,322212324.4808541,797694277.8642092,1753884587.1092625,22240099.085575253,46359826.5767422,101494697.16507128,575503857.123161,1227870365.7401366,2637030771.093881,1800742602.5774775,4108980482.8603973,11057885734.57329,574640197.0333089,1227870365.7401366,2637030771.093881,0.0,0.0,21824015.57495191,2985097629.7269316,6797266333.227932,18521330256.118294,2968553649.7189975,6760279769.712433,18493896822.225132,3191382.5939886263,10755808.304029632,38943267.408497386,2960360668.953252,6745294318.500267,18475315838.413242,13824932.858967148,34692851.461078525,71312548.34350362,467065.5004875691,1441461.246860124,4800031.382610799,2108777.510765591,8807122.85402916,34907820.895371065,72124.49928259607,234359.55777325004,827583.8050810158,457723779.396113,945741388.2635968,1812431753.315595,1738643720.6438282,5527847296.075745,17058471970.829273,68425585.82757987,146490099.94348258,316433612.7465311,378633.0372928229,1109024.2057502791,2622916.863419348,11932085.339947421,31578401.321184237,65182926.015137956,692605.533874175,1762545.0011029495,4119469.330804902,38066976.31671154,38476536.85866712,38980664.20404983,1366145.78144743,2622841.709708633,4365816.570867255,34051741.263755396,35884503.64763202,37146544.56123046,1833481.4226089718,2918286.0294690346,4354198.643582208,135408.7,276753.0,576566.7999999997,1687532.9385255608,2631522.0457961536,3967685.827903133,380400.0,380400.0,380400.0,34877.62317134763,50896.60198017153,68864.45327000757,2412645.9695043825,3237986.2088170797,3952090.7262329967,0.05051757141983972,0.09786617356807034,0.1680078151442877,0.9803618003422967,1.0,1.0,33761096.34777396,44527422.82671003,53885669.576847345
2039,2373620237.308279,5151743547.159091,13167227576.004265,1786081424.2215254,4265256480.5335364,11997095918.851162,96364171.96051106,280487326.1800278,1048378935.9949541,1654224809.9385877,3942243957.1243286,11277403927.423252,379603941.9921994,911598082.2279341,1882782311.9051077,17252334.455399882,45687548.30127999,115295169.14911023,60501095.83328989,221585590.9002166,967240763.0097848,2654113.8741386044,7115228.127769218,18892595.081930373,309351838.67224646,631949724.3170087,1212740290.905008,877973146.4159582,3200376128.627599,10423486738.539473,45722928.35508147,98103713.94003993,212724817.48417744,14400733.451067,30084959.85722728,65437000.27864989,322336101.807784,802327243.8200915,1786783419.1281364,23826373.622437686,49657746.493876934,108718667.7978919,579407335.9119322,1248301604.277485,2706812641.486671,1654224809.9385877,3942243957.1243286,11277403927.423252,579407335.9119322,1248301604.277485,2706812641.486671,0.0,0.0,0.0,2722391924.134222,6481707950.189411,18344766250.366493,2693802100.503309,6461123181.158178,18288931281.933376,3219270.192930449,10932908.522539208,41052445.22659858,2691131341.110506,6449288999.369894,18260552060.87589,13748508.519995777,34891986.50821182,71322903.36068076,563021.7238277105,1728919.2430445952,5750046.048928508,1988223.2724744093,8721667.507715214,36204320.896356545,84826.41560717605,279103.4868716876,1000652.4594485791,499785963.1830287,1051789135.9167435,2012473457.9042537,1497760211.8496523,5187061460.825823,16768640743.772095,76798949.73948513,161982956.6290217,347570169.0115874,402046.8838633445,1188038.8549455237,2809453.1721517183,11689440.25187509,31809019.48738858,65660569.921814956,715867.2050100645,1883302.3995093033,4412392.808181453,38112981.80569047,38552495.25789657,39093950.25672464,1438547.4333055883,2796073.7339858916,4732230.834993765,33713578.54959531,35754970.02427387,37135946.01442157,2095286.741851846,3342481.4116334477,4984544.27764789,164112.30000000002,340274.5,714054.5499999998,1894250.222884747,2986554.1033362765,4492963.1766243735,380400.0,380400.0,380400.0,37365.86177794008,54523.379622893786,73762.02560014735,2412887.5276309224,3238179.4559749365,3952688.600528316,0.053821924552588475,0.10494909453663653,0.18234053048243384,1.0,1.0,1.0,36173646.12295451,47685143.51338993,57647049.106560595
2040,2229543942.666815,4888861713.105404,13680607390.85435,1656659334.9663844,4010941503.953327,12529404974.720089,93768964.58203901,282220651.5875291,1089520239.614241,1533690895.5133648,3729191990.64907,11723682828.304186,384025041.92011213,924638444.6778364,1917389179.0687466,20572098.89067468,54944246.89019346,136539314.8409584,51273621.29887066,218212844.93956324,993027324.6561091,3153579.1821978274,8465923.668342022,22653989.593851034,342720917.8192532,701720494.7776778,1336462162.2064924,664336263.4204621,2906884651.164241,10769572026.540218,50908656.86284898,107374080.8522557,234360509.59886414,15359026.940374479,32086774.52713643,69782990.20506397,322412062.8266025,807496017.1474072,1814914287.852448,25412424.002379358,52953932.97199118,115939457.5392888,575011798.6763089,1262150403.0369074,2741599187.402624,1533690895.5133648,3729191990.64907,11723682828.304186,575011798.6763089,1262150403.0369074,2741599187.402624,0.0,0.0,0.0,2583155365.163885,6198158936.118171,18929602070.964653,2555251183.159368,6168390124.200497,18876921099.47723,3167346.1394500975,11099275.483415604,42527425.34443192,2552464563.1028156,6156928271.806007,18838079706.24998,13782926.64978675,35270887.946723625,70408462.20872563,641158.836662327,2043145.8496711554,6801631.019086226,1768527.4147897365,8483106.985634832,37705194.06107405,101001.93793758778,328314.9569364968,1076957.9035591418,547750849.5836989,1158463060.1911168,2207246395.6376553,1133220454.4199839,4728757262.366198,17324819463.36766,84932618.86905624,179467363.8987463,377605031.9202919,428810.0824393851,1258576.347287256,2960357.1080092667,10868052.89649777,31959623.101081163,66007932.9529483,763522.5057291944,2008438.0382521588,4705142.140975293,38159042.89434258,38628603.61072214,39207565.545769915,1529071.76357429,2997182.803451113,5086035.135509213,33439293.279614124,35624673.69794763,37117296.19607241,2374650.26343004,3797570.8694110895,5656967.528964962,197211.25000000003,416970.5,876824.0,2110347.1826376743,3358797.8109769626,5072991.455025438,380400.0,380400.0,380400.0,39853.823283440855,58149.183301418794,78656.82098469845,2413172.780397317,3238375.528191082,3953298.7376729883,0.057194099871729166,0.11267525341926588,0.19990831866294578,1.0,1.0,1.0,38586336.39985129,50822808.580248035,61370790.86788373
2041,2134907403.442939,4740246567.506336,13799370067.965494,1555570128.073252,3725164048.063384,12638550682.522795,89347728.75198585,291796885.56985295,1125073123.2697752,1421350546.3148985,3467542006.861394,11602146435.727726,388356743.536838,936148968.2865584,1947957398.066995,23889049.56045174,65482504.71963365,157916166.53420988,42233320.75336266,207432937.5771281,1019276491.0800483,3701935.2197688455,9913715.02503515,26857355.082089126,371020756.62887967,765166025.20978,1468336709.8628604,495735433.63435084,2560808365.6101265,10623856807.534822,55286371.12622868,117291237.67880133,254302092.97145197,16317141.489776937,34088188.394891724,74126962.43559761,322458736.59091395,811735926.841604,1838859809.890062,26998244.893300485,56248311.55765772,123156940.23189211,571809127.203202,1271967570.5148768,2772980446.68814,1421350546.3148985,3467542006.861394,11602146435.727726,571809127.203202,1271967570.5148768,2772980446.68814,0.0,0.0,0.0,2408241931.31036,5854359785.192688,19007880929.577785,2371874325.0115347,5805723676.647335,18951687479.46305,3140355.3007377475,10846766.644932212,45469007.05719275,2365745163.3146796,5793129859.1568165,18831877437.75569,13968142.559147786,35669601.96729912,70505828.7446142,728676.281659765,2416213.9234345257,7953850.678492203,1485155.1997140327,8200644.873376122,39459034.79204627,117354.8903982606,375222.05548921565,1281334.574551589,599170847.201329,1261457496.5466402,2395927510.7883306,821328745.021484,4279745767.8372927,17238583661.8655,91538795.33000113,195172856.8337676,412803071.26829207,430885.97659890476,1337049.3760077343,3145026.0586417997,10876375.689568782,32118527.800257303,66266135.74845054,811171.1939376186,2126545.5215578023,4997709.44537452,38205159.64986274,38704862.21317618,39321511.028034575,1629204.489719077,3221425.1887003784,5499272.829366414,33068422.8463471,35475098.99296443,37090035.942634396,2671635.2841146924,4279801.597122234,6371478.185192994,235253.15000000002,505852.0,1069365.7,2328431.766754915,3759218.7810770515,5651190.6846939875,380400.0,380400.0,380400.0,42341.50184988765,61773.982145173344,83548.71641741645,2484250.572910307,3238575.5102515407,3953925.7250420135,0.06062471137172848,0.12035447471125793,0.21934820748274086,1.0,1.0,1.0,41051021.83416856,53898304.31621705,65056904.25225251
2042,2035804308.1615095,4516698886.947929,13533803623.499489,1440525451.1242943,3512380395.3525305,12405423700.818016,92146862.92453465,300224553.31420696,1196152830.8687978,1314239015.7300637,3263999477.2931848,10984120632.967882,392627675.68231434,945340704.1851363,1974942888.9066088,27765598.06213016,76488784.1654661,181333128.41009447,34161227.66903426,189620230.93947273,1019889083.8389653,4220907.939877659,11668612.64796295,31017915.112791356,401599236.9482928,826984744.6161993,1595077641.0625975,355805446.9710956,2168679634.2621975,9909744860.73155,60500199.66397141,125690570.1491755,272024690.655158,17275072.31930525,36089190.06056552,78468834.99055548,322487452.5431397,818827527.1948173,1859398370.9066901,28583830.794265408,59540803.61784464,130370983.16999441,571096993.456626,1278435238.6957617,2812467076.583718,1314239015.7300637,3263999477.2931848,10984120632.967882,571096993.456626,1278435238.6957617,2812467076.583718,0.0,0.0,0.0,2179402818.1285872,5513226819.137406,18026456630.381027,2152093579.427482,5458809065.814349,17963739653.86487,3080926.2518336046,10864057.076677188,44240286.860547796,2144453046.2886875,5446408203.762739,17839307009.81496,14131522.091814972,35663463.07792786,70692507.44092913,849557.7417927866,2825648.7273754915,9263077.309369128,1244892.0066407786,7597217.655701559,38789408.1826894,136826.8920008426,439601.8076473054,1508759.9270274201,648653830.9069649,1359870635.063632,2577944427.6821938,587584271.9075938,3583877299.5876255,16381330811.618073,99540697.01979293,209855257.33017302,445396297.5667572,456170.0854120325,1398221.2086581392,3329658.9195256275,10903079.462060258,32164367.800277736,65988720.672000624,858813.115723302,2243393.720287712,5145199.349783005,38251332.13952703,38781271.36187552,39435787.66314842,1735870.096028739,3478414.9393700184,6030502.047849059,32659641.781583644,35310377.70929009,37053870.02154825,3000153.8022235422,4790435.348817779,7128087.038339265,278942.2,606881.5,1296811.3499999996,2546621.009115104,4156347.178170267,6221154.039976228,380400.0,380400.0,380400.0,44828.89147674059,65397.74399752812,88437.58178781034,2484529.374449845,3238780.9516522214,3954576.114197417,0.06442430949905072,0.12866023375405988,0.23810344297053912,1.0,1.0,1.0,43496521.934709735,56953557.13592605,68740664.13278869
2043,1980633085.271064,4305750151.377857,12616950881.723825,1353009443.7103343,3298258113.192727,11489480320.157736,94702802.26298374,294133363.0776428,1198853027.1441946,1221947991.0879438,3069127043.951893,10290942436.194874,396828117.1471652,953726817.9763707,1998978879.174921,32032945.621991597,88947690.87476525,207048231.55368766,26361736.570648924,174136037.6378708,1019787289.1660216,4849493.914190688,13556212.383829292,35572364.537241586,433958798.70594317,882874067.444627,1716113469.9325209,254334764.23853326,1823860169.6874352,9020380595.422659,65511845.74432403,132726965.05551042,290922283.700929,18232814.480724882,38089767.69012705,82808521.52748396,322505144.617982,821776626.9385548,1877016242.2597866,30169176.028823946,62831326.053032786,137581446.683234,573707959.6829028,1288978334.9924927,2859651871.88316,1221947991.0879438,3069127043.951893,10290942436.194874,573707959.6829028,1288978334.9924927,2859651871.88316,0.0,0.0,0.0,2059244120.1952069,5101177102.97885,16920240829.432491,2038329301.2688103,5062395853.125674,16858303786.18613,3039190.72400889,10891875.771430831,45050928.65401031,2028247034.0921526,5047113945.020357,16731492081.363304,14257433.392015222,36039666.604444206,71390978.31681691,978727.1007202492,3270527.909945367,10694759.002108825,945396.5827117424,7128736.603742234,37308606.99112045,157431.91694856773,508748.5090453772,1664536.4255033792,687697857.5171949,1456044328.3872778,2761128406.77526,425636027.9664679,2978905812.164107,14959974077.428066,107801624.53506923,223316911.31343132,477035224.6058984,481447.6939708276,1475659.771131055,3514254.647702923,10940897.509108435,32233492.020713158,66402868.15754533,906448.112444633,2367696.6362935742,5162514.690448912,38297560.430692844,38857831.35402251,39550396.413530216,1850990.029630295,3715955.6168388566,6612248.248464116,32255609.666730717,35153665.440035254,37008208.41414682,3347006.3916096915,5329558.339689979,7926806.360862465,326810.2,724687.0,1563371.899999999,2761534.0563676436,4600648.202402519,6797646.273993141,380400.0,380400.0,380400.0,47315.9859952736,69020.43534984141,93323.27938065532,2484809.130292627,3238994.0657599606,3955259.2626775717,0.06846006384988229,0.13800840166256753,0.25837531939574526,1.0,1.0,1.0,45922835.40637073,59981957.671148896,72407385.1530967
2044,1906988709.7665386,4061019947.4671183,11741958676.992887,1278074838.3959177,3075079292.8304205,10602919767.4165,92417721.6281713,295314495.93745255,1196883850.020124,1178354312.003528,2840190330.939936,9566971996.747293,399955671.75989264,961127112.6566682,2020484573.7511623,36643427.4667956,102975102.64439984,242527597.5145096,21569451.179242708,154026937.83366114,1011798585.3644791,5629936.301086596,15722681.77399606,40617750.77218744,464728484.031468,938749459.8261322,1830819138.905686,179949446.32949206,1514244467.731697,8051880536.387831,70301615.5847633,139536833.58076322,309750267.8522559,19190362.85022267,40089908.99477233,87145931.05686842,322516060.9527415,823468010.1605039,1892129970.2064805,31754274.73801564,66119790.9872964,144788183.6892374,584287300.5183718,1294109376.5098963,2906047019.1990547,1178354312.003528,2840190330.939936,9566971996.747293,584287300.5183718,1294109376.5098963,2906047019.1990547,0.0,0.0,0.0,1973205171.5777674,4690362826.844407,15746843883.328197,1938719960.6619477,4661505739.284536,15684248863.391855,3084049.268270309,11129508.453318283,46767401.33145656,1930399625.7046711,4651827859.830717,15554186964.519173,14378138.422824474,36382925.84483465,72017231.25173499,1125818.6282456766,3734904.3615342905,12273127.657171512,696046.6732002975,6573414.506697465,35484842.94413974,179525.13807980943,585259.5364976041,1925255.386719878,738811615.0893112,1549112941.4457374,2943437115.9447627,304734592.5049489,2498397163.803342,13359854361.601044,115831903.0871277,236260991.08885908,510353258.1504231,506718.60082511645,1553072.7040943452,3686178.935685361,10971110.124328945,32038839.215117376,66676642.53238752,954076.0205506252,2491965.4839381464,5432885.681915442,38343844.59079898,38934542.48740625,39665338.24439582,1972234.9883479765,3991086.7834615847,7193994.497168641,31804863.445314754,34956602.689210206,36952423.32051878,3712202.714534591,5901042.702008283,8767650.609790845,380211.85000000003,849855.5,1874749.5999999982,3002230.955705197,4969133.308066207,7413129.674857099,380400.0,380400.0,380400.0,49802.77906273602,72642.02127151098,98205.66333435632,2485090.0217841454,3239218.0143283717,3955988.5365535105,0.07234927737338138,0.14891344096451364,0.28035602007159993,1.0,1.0,1.0,48329961.11296213,62985476.798494264,76045078.59519656
