Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95
2034,4792776107.221008,8717375505.058247,17413392507.76634,5598123293.765073,11448073625.893639,24470772306.576504,0.04773542716614894,0.11353176649413563,0.223467970349116,1.0,1.0,1.0,12749467.721778112,29811759.50376314,80515661.47291292,147059763.91364023,454582874.35458326,1284143255.852433,1961318.5331513602,4869697.866518335,16781943.976467647,17178300.91160752,33575250.96520007,62489576.65689776,702855684.4472586,1195355522.0864842,2521137208.33023,22279111.849825006,48777542.90884836,96268160.8872887,443376.3700508418,1360206.5752189262,3679726.8199503412,5433138.963119403,18842969.217541255,56058012.73464216,72150.89667044824,182960.78154562626,650965.2740848688,544517.4022763231,1370367.3612248173,3189455.499350396,22815876.94302503,47067758.228795245,133821224.0991909,867958.0785183926,1911295.370547629,5336990.69562101
2035,5019235726.733159,9294974828.563225,17811287325.424587,5861260329.520881,12061747657.028255,25810069124.11527,0.05250896988276383,0.1248849431435492,0.24581476738402758,1.0,1.0,1.0,16827461.257339172,39348227.00705449,105127207.18372637,166943686.36884433,540335132.5963693,1528821312.5520058,2589430.4646925866,6426808.558374643,22149749.937819064,18889603.725962445,36920018.39971365,68714790.02060927,711438915.6733135,1218143608.0195189,2583441126.026107,24498557.5916429,53636763.08939758,105858397.75104459,585197.1536382651,1795139.069920797,4856363.736647293,6275818.920043862,22395924.521284096,66672324.12176048,95227.52463530669,241104.05218558002,859160.4959190994,598762.2410281611,1506883.3958449555,3507189.144859541,23073227.83279564,47841808.87910935,139210594.70418683,954424.0864288118,2101698.6684937943,5868661.8570820885
2036,5196184864.797958,9861166915.255325,18903864553.297565,5884800476.922128,12625563086.545048,27405892274.429623,0.05775986687104022,0.13737343745790415,0.27039624412243035,1.0,1.0,1.0,21873716.05325149,51149443.51174757,134704425.16872635,195180909.10705787,628015511.6343293,1773739422.442721,3366997.695540156,8353437.008082333,28782949.351420302,20599996.530000567,40263007.205192566,74936693.03600739,717712947.6296651,1239455845.4401512,2633510415.520692,26716823.11070554,58493399.30850011,115443534.86599308,760707.8870040055,2321072.087681959,6306292.194915502,6977278.709049065,26396205.477580763,74115698.1793332,123785.39279417164,310495.55934471183,1116430.2233622796,652978.2342931087,1643326.836065744,3824753.8308525896,23259433.29769482,48537877.32971586,143855148.6924878,1040844.1147740767,2292000.716699686,6400050.294621943
2037,5126557761.908237,10350211753.72973,19854259431.558464,5853617321.797833,12753573877.923742,27151252005.220215,0.06353585355814426,0.15111078120369456,0.29743586853467346,1.0,1.0,1.0,27946376.941494025,65529767.947159246,172812444.62694198,225982141.47520623,687308849.2759395,2069131352.0672536,4322154.566750169,10718371.143962141,36907068.61075692,22309439.103139352,43604138.76989521,81155139.3925117,722298934.6152468,1263515201.2666063,2673751392.48119,28933856.243596893,63347337.36037968,125023346.83373593,976207.7608888247,2934593.7987157376,8020013.534591169,7450902.755229288,29818470.40878731,79124298.87183188,158848.8779733438,397085.39587156253,1431509.1662354034,707164.1071600299,1779694.4733641846,4142142.0896667712,23394159.248798363,49288741.20647756,147857735.45143452,1127216.1313520675,2482197.040135229,6931143.512425309
2038,4797512959.987597,10704321163.271818,19733775191.591972,5440379263.648369,12510370122.900608,25975500967.05761,0.06988943891395868,0.16622185932406403,0.3271794553881408,1.0,1.0,1.0,35047393.44643455,82548638.01233578,218642823.6321663,231291792.60983208,735100043.6922485,2213570860.3682175,5442044.690030942,13457597.951732159,46792363.4530557,24017888.9025317,46943329.94317849,87369974.33183047,725650969.1287725,1283473115.7843015,2706096443.9918814,31149601.81507853,68198456.4452226,134597595.2417741,1238505.984199761,3687408.7407257226,10015716.343332551,8257174.698503173,33547549.671658546,86703465.48006345,201539.40925536308,497695.0238428777,1814855.6437260353,761318.5111066992,1915982.9139628937,4459346.022469816,23491636.12331331,49957543.37749912,151279763.63572404,1213537.9866249445,2672282.90539011,7461928.293190876
2039,4555805823.202425,10365675587.05296,19001142986.848785,4990194714.700231,12525251365.949247,24499343369.58739,0.07687838280535456,0.18284404525647047,0.35989740092695494,1.0,1.0,1.0,43324930.69666931,101839741.07782057,272047258.6526958,216638703.87605214,788123812.9705254,2391608182.1416984,6748071.647240975,16591360.5691174,58025041.9803959,25725300.899170384,50280492.71516143,93581034.05175681,728101008.528327,1302864923.5332127,2732097480.4254313,33364001.425527923,73046628.70379856,144166027.74502784,1555929.748505325,4625454.433797737,12332914.475418746,7780291.690015939,36542906.52293499,88918713.58276159,253201.69643102115,614521.2120369053,2235443.709026772,815440.0188046409,2052188.5657556346,4776357.268829831,23562161.07651469,50502043.039693855,154181728.37437308,1299807.4054380928,2862253.302438395,7992390.64721187
2040,4573898242.9665365,9887344768.698486,18298565794.61223,4533874910.780879,11878350968.598873,23340658448.759247,0.08456622108589,0.20112844978211747,0.3958871410196504,1.0,1.0,1.0,52999592.610215686,123285690.65117753,334096825.8634488,197552130.9538746,814215052.1746948,2561189310.213687,8266933.7572825495,20187930.21986615,70562398.68767552,27431627.400460053,53615533.86993947,99788145.06073837,729891721.0960847,1319237694.2466013,2753000941.3317337,35576993.220826246,77891718.71365643,153728377.0715205,1938136.6361603925,5741501.407605274,15016216.98879315,7406585.386987729,38864078.80906608,94980955.78338897,315407.1619600964,749808.7766884748,2718374.388832242,869527.1184950229,2188307.6241533305,5093166.973772668,23613185.04288159,50945441.414757654,156677603.15387195,1386021.9780553216,3052102.924897505,8522515.757252356
2041,4273896278.4422655,9484241387.868336,17552703493.53978,4086840691.088325,10908138660.929218,23395404218.33293,0.09302284319447902,0.22124129476032928,0.4354758551216156,1.0,1.0,1.0,64732596.6455812,148239510.7084968,406002853.70853204,176657691.87260973,800487495.6387987,2630080813.4765716,10028785.610583574,24335158.866114393,85057692.01644413,29136817.85799195,56948354.60987726,105991123.4786184,731200499.6592002,1330740341.8215969,2769807999.415472,37788511.6430549,82733582.9433032,163284359.94513687,2393007.9991557333,7026959.800291209,18507330.47745638,7214450.509177228,39029424.9911886,98778581.86358131,389436.12694265926,906088.517573529,3276711.2778970096,923578.2078955028,2324336.05674964,5409765.752091891,23650099.38180019,51306589.851768665,158824300.23900563,1472179.1504464056,3241826.1486408086,9052287.91882627
2042,4047031536.8461995,8956025912.49354,16572336620.917107,3678928546.7720165,9962143886.623869,20898244901.888622,0.10232512751392694,0.2433654242363622,0.4790234406337771,1.0,1.0,1.0,78282972.52702895,177210212.34513688,489134876.1690914,155651112.61768696,772004023.7402112,2786913159.867334,12071941.245611886,29106976.254909467,101780354.51659028,30840818.65912603,60278850.148252636,112189774.27847324,732157017.6385864,1338402100.4786503,2783322886.255723,39998487.160191484,87572069.16040438,172833675.917638,2919458.336913949,8461579.360281557,22619236.05234821,6425375.62975786,38033936.31667947,101937903.29661472,470384.7528184587,1090386.2536465954,3937731.3789809216,977591.5875938024,2460269.586694806,5726143.649652308,23676805.12460964,51600809.0811262,160670734.7102673,1558276.2137564772,3431417.0086085917,9581690.475445727
2043,3879054843.1938143,8497953300.632824,15452838288.198936,3328497708.556599,8858427262.827126,19078518753.455437,0.11255764026531964,0.26770196665999846,0.5269257846971549,1.0,1.0,1.0,93638136.32720572,212523400.10919252,585038474.7342379,135577467.60737908,784473699.3532138,2848305724.4727187,14552927.499459524,34586564.882803455,121034757.1473445,32543572.900840867,63606909.26724292,118383890.46394528,732856063.8885574,1344660384.7665977,2794191685.512671,42206845.97280812,92407015.78963399,182376006.1013033,3459780.1302622594,10150076.79361094,27380601.660673667,5623550.942750839,36762529.43945936,104516645.17512663,558710.8713256303,1304301.3325030534,4733665.434238958,1031565.4538792074,2596103.6746549504,6042290.101401206,23696124.89996046,51840553.46419501,162258952.41222924,1644310.292879472,3620869.173646103,10110705.748360217
2044,3648455140.3612447,7925584681.302764,14415931662.580238,3034790443.9252677,7729794954.074232,17874769911.383854,0.1238134042918516,0.29447216332599835,0.5796183631668704,1.0,1.0,1.0,110872344.03040017,253629391.28982684,695459648.431851,117034610.71619464,745457061.6747601,2934631938.18089,17512333.8459465,40867448.17510457,143164051.0971656,34245020.14415107,66932413.83792995,124573252.175886,733366925.840215,1349774642.6708484,2802933475.7630634,44413509.69556725,97238251.21534637,191911011.79267192,4080085.5141366934,12092649.504167112,32881524.64215172,4856970.254208271,35896005.14412033,107740856.48983619,660113.1384473733,1545492.7651950703,5650104.93501045,1085497.8909580957,2731833.4992211713,6358193.885771606,23710101.013315693,52035949.69850193,163625098.03095147,1730278.334049717,3810175.9191795,10639314.960258508
