Year,ATS Total Power (kWh),ATS Emissions (kg CO2),EV Fraction,Clean Energy Fraction,outer_draw_id,inner_draw_id
2076,5168145187.521974,110023888.76468086,1.0,1.0,7,15
2077,5131423303.160398,110232047.72670333,1.0,1.0,7,15
2078,5110183330.867411,110518771.22185135,1.0,1.0,7,15
2079,5214553934.8042145,110502641.94266191,1.0,1.0,7,15
2080,5564835070.424481,118069323.21833993,1.0,1.0,7,15
2081,5424326464.695816,115680408.59553151,1.0,1.0,7,15
2082,5454199149.965872,111491581.51030587,1.0,1.0,7,15
2083,5585059859.138864,118521937.6100063,1.0,1.0,7,15
2084,5421958519.627388,114199025.72965051,1.0,1.0,7,15
2085,5224985557.079971,113204911.47515927,1.0,1.0,7,15
2086,5265663199.473693,111255053.50185964,1.0,1.0,7,15
2087,5633947439.683672,117394840.81545238,1.0,1.0,7,15
2088,5402046332.222803,119199178.12861174,1.0,1.0,7,15
2089,5305714585.083591,115647872.82193361,1.0,1.0,7,15
2090,5516693504.647494,116462667.28247063,1.0,1.0,7,15
2091,5662756194.649423,122366366.07522586,1.0,1.0,7,15
2092,5489549849.838993,116672110.22228076,1.0,1.0,7,15
2024,3854934.0548838833,5768222.1816935865,0.017236345371332694,0.6962541404957441,7,16
2025,709102409.7035404,502934298.1282547,0.01887503826382251,0.7325784946078913,7,16
2026,1533113472.8370821,1219446402.567913,0.020669524878127787,0.7707979307381149,7,16
2027,2392980826.1581135,2139036268.1611621,0.022634616826520938,0.811011317426352,7,16
2028,3110844126.2926154,2962705454.120587,0.024786533890073164,0.853322681294405,7,16
2029,3907991921.2393136,3799559085.7457848,0.027143037896002135,0.8978414761488168,7,16
2030,4774212659.225685,4727103062.827033,0.029723579322999624,0.9446828661231462,7,16
2031,5647810031.957596,5795129680.563059,0.032549457844612856,0.9939680235920877,7,16
2032,5920692118.899335,6198419207.83547,0.03564399813579756,1.0,7,16
2033,6712680713.09696,7118561936.175787,0.03903274239374205,1.0,7,16
2034,7139243857.523689,7698892839.662826,0.04274366116202068,1.0,7,16
2035,7423879639.400103,8019919835.505467,0.04680738419820978,1.0,7,16
2036,8046495381.873998,8743506338.105427,0.051257453290537096,1.0,7,16
2037,8320882259.99474,9114642607.963213,0.05613059911030187,1.0,7,16
2038,8480982195.065271,9195949158.52585,0.0614670443851934,1.0,7,16
2039,8499395262.491372,9062058573.074018,0.06731083589588674,1.0,7,16
2040,8097580022.6063385,8473670473.10205,0.07371020803620082,1.0,7,16
2041,7453958943.475814,7552019665.776125,0.08071798093762815,1.0,7,16
2042,7222861253.032463,7184811750.9192505,0.08839199644433837,1.0,7,16
2043,6978118750.357717,6704558313.144651,0.09679559553717337,1.0,7,16
2044,6617449973.141902,5963221620.453338,0.10599814114727102,1.0,7,16
2045,6169522410.83283,5531205113.12624,0.11607559067459709,1.0,7,16
2046,5993388416.998148,5213886740.675124,0.12711112293692794,1.0,7,16
2047,5710198565.244928,4765987670.110573,0.13919582472409328,1.0,7,16
2048,5655752946.784528,4493654202.203053,0.15242944262426614,1.0,7,16
2049,5513689200.134584,4312736882.184214,0.16692120632784152,1.0,7,16
2050,5228480474.087747,3878113866.285623,0.1827907302044167,1.0,7,16
2051,5067088429.759493,3615763348.4930496,0.200169000594449,1.0,7,16
2052,4848431907.641133,3313067300.459617,0.2191994569646529,1.0,7,16
2053,4812620918.529063,3144092146.786235,0.24003917585094434,1.0,7,16
2054,4785396092.609071,2981921289.476357,0.26286016736114415,1.0,7,16
2055,4824121690.163884,2915545102.9686613,0.2878507949387166,1.0,7,16
2056,4728762003.015668,2783751323.5216837,0.31521733010620884,1.0,7,16
2057,4581147347.727979,2630598871.6792817,0.3451856550211744,1.0,7,16
2058,4569746044.272832,2434721340.360977,0.378003126897401,1.0,7,16
2059,4520921806.793126,2262180435.4257503,0.41394061968029267,1.0,7,16
2060,4690502403.85614,2165885103.0646443,0.4532947598283024,1.0,7,16
2061,4636850414.290785,2098862199.9796104,0.49639037465445646,1.0,7,16
2062,4774789975.891993,1995854321.901709,0.5435831734364711,1.0,7,16
2063,4729120780.581104,1755170476.8737617,0.5952626834252254,1.0,7,16
2064,4826942493.939264,1600558074.2229722,0.6518554649852707,1.0,7,16
2065,4434234529.904881,1242245318.8805075,0.7138286324050076,1.0,7,16
2066,4751461025.992328,1086894631.2502782,0.7816937094371329,1.0,7,16
2067,4742390417.5277815,761572248.7393836,0.8560108513928227,1.0,7,16
2068,4757578322.678676,390598348.1344641,0.937393468638622,1.0,7,16
2069,4748616039.477517,101933976.81566662,1.0,1.0,7,16
2070,4819795255.409815,98882230.63645981,1.0,1.0,7,16
2071,4840980375.510861,104860094.55500408,1.0,1.0,7,16
2072,4997182242.710577,106646027.0715053,1.0,1.0,7,16
2073,4988171166.227847,105076673.81007265,1.0,1.0,7,16
2074,4968895432.001012,107588928.61253746,1.0,1.0,7,16
2075,5004343720.27469,107012609.09077364,1.0,1.0,7,16
2076,5342644162.232126,113098409.32361145,1.0,1.0,7,16
2077,5236912157.308976,113018919.65508616,1.0,1.0,7,16
2078,5203695176.862842,109297171.35887171,1.0,1.0,7,16
2079,5339615445.13914,114673490.61516888,1.0,1.0,7,16
2080,5211619970.336873,108724809.9200674,1.0,1.0,7,16
2081,5457423457.460274,116424055.12566765,1.0,1.0,7,16
2082,5326138641.772903,114083584.96225949,1.0,1.0,7,16
2083,5375487554.262927,113754619.89121804,1.0,1.0,7,16
2084,5387555246.322176,116345404.66071631,1.0,1.0,7,16
2085,5370950193.717102,114446625.67099333,1.0,1.0,7,16
2086,5374455169.027056,113941445.74558325,1.0,1.0,7,16
2087,5735773458.820335,120483270.32150719,1.0,1.0,7,16
2088,5383545391.422205,116334499.00941518,1.0,1.0,7,16
2089,5343264508.228508,115448021.39876801,1.0,1.0,7,16
2090,5472998748.265875,117274007.52815902,1.0,1.0,7,16
2091,5549263933.466165,120441034.79198919,1.0,1.0,7,16
2092,5456489297.502137,113049226.20795472,1.0,1.0,7,16
2024,5209277.568870536,7772447.683864211,0.017236345371332694,0.6962541404957441,7,17
2025,811740739.2310693,651851814.0436544,0.01887503826382251,0.7325784946078913,7,17
2026,1766190113.8295646,1617992577.7490757,0.020669524878127787,0.7707979307381149,7,17
2027,2663167651.267128,2612966922.5975842,0.022634616826520938,0.811011317426352,7,17
2028,3689087878.554391,3866594992.840457,0.024786533890073164,0.853322681294405,7,17
2029,4654011678.954002,5009863157.865005,0.027143037896002135,0.8978414761488168,7,17
2030,5494111913.088076,5992676851.31199,0.029723579322999624,0.9446828661231462,7,17
2031,6460036471.831925,7010329118.37684,0.032549457844612856,0.9939680235920877,7,17
2032,7168084566.884323,7990549389.184041,0.03564399813579756,1.0,7,17
2033,8179889949.830605,9238084557.795046,0.03903274239374205,1.0,7,17
2034,8737324048.342627,10090963644.534773,0.04274366116202068,1.0,7,17
2035,9147483489.431042,10484157298.628744,0.04680738419820978,1.0,7,17
2036,9728047355.755882,11359949941.204092,0.051257453290537096,1.0,7,17
2037,10644884801.218624,12521859271.455225,0.05613059911030187,1.0,7,17
2038,10270102531.584003,12106424101.836096,0.0614670443851934,1.0,7,17
2039,10117996748.715334,11692075517.585392,0.06731083589588674,1.0,7,17
2040,9567198035.816406,10944566074.13517,0.07371020803620082,1.0,7,17
2041,9307281418.752905,10115120620.93584,0.08071798093762815,1.0,7,17
2042,8630254544.684425,9268206525.391441,0.08839199644433837,1.0,7,17
2043,8059368448.67784,8509807105.611121,0.09679559553717337,1.0,7,17
2044,7801418836.685059,7911590263.863705,0.10599814114727102,1.0,7,17
2045,7566340994.768237,7578598975.846282,0.11607559067459709,1.0,7,17
2046,7177017719.393715,6894018369.709515,0.12711112293692794,1.0,7,17
2047,6722081513.18039,6208389310.913617,0.13919582472409328,1.0,7,17
2048,6409610677.515898,5785426881.243215,0.15242944262426614,1.0,7,17
2049,6396963940.269766,5563320600.845245,0.16692120632784152,1.0,7,17
2050,5922848993.210065,4992411332.426057,0.1827907302044167,1.0,7,17
2051,5995709556.09849,4805138062.308499,0.200169000594449,1.0,7,17
2052,5556312332.1621,4357081782.560652,0.2191994569646529,1.0,7,17
2053,5500553180.464046,4174493615.150204,0.24003917585094434,1.0,7,17
2054,5539869575.28999,4060762111.302371,0.26286016736114415,1.0,7,17
2055,5476484025.260342,3863754300.547349,0.2878507949387166,1.0,7,17
2056,5264571253.105354,3594560642.04026,0.31521733010620884,1.0,7,17
2057,5190624641.054741,3373822477.3740273,0.3451856550211744,1.0,7,17
2058,5198694375.585001,3315502866.4700813,0.378003126897401,1.0,7,17
2059,5155318131.273338,3093092042.070226,0.41394061968029267,1.0,7,17
2060,5126012519.703688,2950089773.899273,0.4532947598283024,1.0,7,17
2061,4983509319.471531,2757624004.0374823,0.49639037465445646,1.0,7,17
2062,5033369367.424331,2537465552.8154163,0.5435831734364711,1.0,7,17
2063,5076368853.770884,2337233366.9492373,0.5952626834252254,1.0,7,17
2064,5057588131.506323,2035092896.734834,0.6518554649852707,1.0,7,17
2065,4929633832.39962,1700846710.3002825,0.7138286324050076,1.0,7,17
2066,4929981234.793345,1362368512.7600083,0.7816937094371329,1.0,7,17
2067,4790418278.464811,937801527.0110586,0.8560108513928227,1.0,7,17
2068,4899968824.943526,493414009.0630543,0.937393468638622,1.0,7,17
2069,4749420867.170854,99785669.48487327,1.0,1.0,7,17
2070,4676273936.025982,98317548.94236524,1.0,1.0,7,17
2071,5031605552.42862,106311256.09082046,1.0,1.0,7,17
2072,4868099255.494203,106109155.48568664,1.0,1.0,7,17
2073,4849694483.92325,103634330.17543815,1.0,1.0,7,17
2074,5089152873.783335,106854909.3456613,1.0,1.0,7,17
2075,5172540834.388316,107085016.11218973,1.0,1.0,7,17
2076,4919652059.574615,105596597.9915073,1.0,1.0,7,17
2077,5083936452.004538,107892485.76243412,1.0,1.0,7,17
2078,5175593097.04261,112081110.55594623,1.0,1.0,7,17
2079,5237709893.911869,110380633.17110035,1.0,1.0,7,17
2080,5094466755.641173,107672736.44658954,1.0,1.0,7,17
2081,5291846960.91358,111544988.22912794,1.0,1.0,7,17
2082,5475865492.375271,116085834.52471232,1.0,1.0,7,17
2083,5410823875.96993,113212976.33265685,1.0,1.0,7,17
2084,5169293772.192214,108392099.69896358,1.0,1.0,7,17
2085,5297764832.780726,112853203.21909103,1.0,1.0,7,17
2086,5553359524.203635,120969603.58083467,1.0,1.0,7,17
2087,5439864410.467612,114174641.59025921,1.0,1.0,7,17
2088,5291965029.582785,115482000.62448102,1.0,1.0,7,17
2089,5415660166.678506,115562040.39978293,1.0,1.0,7,17
2090,5433525970.085786,116126758.14792255,1.0,1.0,7,17
2091,5531169271.367939,118148026.40369171,1.0,1.0,7,17
2092,5644015165.295614,118011832.605793,1.0,1.0,7,17
2024,4098162.472629558,6215030.428766596,0.017236345371332694,0.6962541404957441,7,18
2025,709002162.5935698,504556022.92127085,0.01887503826382251,0.7325784946078913,7,18
2026,1524924515.3308551,1194060916.9421358,0.020669524878127787,0.7707979307381149,7,18
2027,2388171980.4936314,2096874626.3476229,0.022634616826520938,0.811011317426352,7,18
2028,3205229730.682129,2960369759.784708,0.024786533890073164,0.853322681294405,7,18
2029,4089668163.006149,4033095461.6895385,0.027143037896002135,0.8978414761488168,7,18
2030,4889018339.345526,4935283568.776827,0.029723579322999624,0.9446828661231462,7,18
2031,5386426089.769974,5434872652.833578,0.032549457844612856,0.9939680235920877,7,18
2032,5963431070.776124,6180881242.135778,0.03564399813579756,1.0,7,18
2033,6708562899.428982,7292101826.1927395,0.03903274239374205,1.0,7,18
2034,7301898473.789104,7926515303.278347,0.04274366116202068,1.0,7,18
2035,7419428702.254463,7959645150.712862,0.04680738419820978,1.0,7,18
2036,8232409381.83838,8826230073.342058,0.051257453290537096,1.0,7,18
2037,8216438544.017455,9198011619.848204,0.05613059911030187,1.0,7,18
2038,8702646158.550825,9525769974.518047,0.0614670443851934,1.0,7,18
2039,7978093669.75117,8726920813.685585,0.06731083589588674,1.0,7,18
2040,8022938314.399159,8354822104.654695,0.07371020803620082,1.0,7,18
2041,7820159174.189966,8417076026.461108,0.08071798093762815,1.0,7,18
2042,7779055348.000732,7844151147.255334,0.08839199644433837,1.0,7,18
2043,7176407325.875491,7126449373.139884,0.09679559553717337,1.0,7,18
2044,6596813275.329421,6209675655.796198,0.10599814114727102,1.0,7,18
2045,6620360832.16146,5955859656.7270155,0.11607559067459709,1.0,7,18
2046,5907560469.169626,5079793060.176514,0.12711112293692794,1.0,7,18
2047,5739708780.356444,4854760010.643119,0.13919582472409328,1.0,7,18
2048,5694386829.058035,4669615251.534948,0.15242944262426614,1.0,7,18
2049,5384155413.9718275,4178019389.4953604,0.16692120632784152,1.0,7,18
2050,5320084902.454924,3898300858.247687,0.1827907302044167,1.0,7,18
2051,5113396900.645505,3748138004.895705,0.200169000594449,1.0,7,18
2052,5003344257.12405,3471831653.921165,0.2191994569646529,1.0,7,18
2053,4882434116.856004,3222920250.4088016,0.24003917585094434,1.0,7,18
2054,4864375854.466763,3198074052.255422,0.26286016736114415,1.0,7,18
2055,4947313392.793864,3078860983.681138,0.2878507949387166,1.0,7,18
2056,4619685953.871648,2660022206.410282,0.31521733010620884,1.0,7,18
2057,4523039797.035053,2537619525.3350616,0.3451856550211744,1.0,7,18
2058,4649487787.395686,2462782874.833606,0.378003126897401,1.0,7,18
2059,4642190883.260541,2389963664.262284,0.41394061968029267,1.0,7,18
2060,4798163929.584278,2334132030.312216,0.4532947598283024,1.0,7,18
2061,4802703053.902584,2155384652.0070705,0.49639037465445646,1.0,7,18
2062,4756707170.023048,1992186497.4702423,0.5435831734364711,1.0,7,18
2063,4703664851.484569,1743030237.756525,0.5952626834252254,1.0,7,18
2064,4660257092.424899,1576159595.0616527,0.6518554649852707,1.0,7,18
2065,4655558272.023386,1353673444.6255445,0.7138286324050076,1.0,7,18
2066,4668858286.257926,1048443801.2303648,0.7816937094371329,1.0,7,18
2067,4849701645.097686,790165302.4701726,0.8560108513928227,1.0,7,18
2068,4934430912.166345,411657034.3521292,0.937393468638622,1.0,7,18
2069,4509535024.437076,95540834.12635544,1.0,1.0,7,18
2070,4711348852.847024,98300919.37394147,1.0,1.0,7,18
2071,4682206039.2707615,98635217.68544777,1.0,1.0,7,18
2072,4694567874.510468,102066644.91783836,1.0,1.0,7,18
2073,4789856568.243089,98563033.23299226,1.0,1.0,7,18
2074,5080155519.996792,109416210.34318815,1.0,1.0,7,18
2075,4997273779.805053,107804418.68938607,1.0,1.0,7,18
2076,5242528443.390626,112040652.05044335,1.0,1.0,7,18
2077,5135348185.061147,109784915.5647792,1.0,1.0,7,18
2078,4993751081.458279,105509349.7686271,1.0,1.0,7,18
2079,5228768130.474213,112247894.32547157,1.0,1.0,7,18
2080,5331949747.42067,114632072.38965134,1.0,1.0,7,18
2081,5328188996.445757,112012330.08559935,1.0,1.0,7,18
2082,5280442567.441232,112071727.367701,1.0,1.0,7,18
2083,5413910821.204002,114625473.35174647,1.0,1.0,7,18
2084,5266897177.619145,112443418.37227617,1.0,1.0,7,18
2085,5404781740.715372,117833409.91590223,1.0,1.0,7,18
2086,5335872947.7471285,114513973.18065438,1.0,1.0,7,18
2087,5448337336.449672,116159763.90259956,1.0,1.0,7,18
2088,5436626760.594334,114551396.59041218,1.0,1.0,7,18
2089,5363578151.151905,118008813.5117241,1.0,1.0,7,18
2090,5437459684.404934,120520013.43071018,1.0,1.0,7,18
2091,5536607561.135352,117896414.32182078,1.0,1.0,7,18
2092,5462245356.948276,114015897.86261137,1.0,1.0,7,18
2024,4121810.8506827056,6150351.422904325,0.017236345371332694,0.6962541404957441,7,19
2025,737096350.2706507,532709096.14054424,0.01887503826382251,0.7325784946078913,7,19
2026,1518882982.5497785,1260470722.5571427,0.020669524878127787,0.7707979307381149,7,19
2027,2380242426.9333496,2160464659.8064146,0.022634616826520938,0.811011317426352,7,19
2028,3261858603.83283,3118712201.714432,0.024786533890073164,0.853322681294405,7,19
2029,4224712714.674786,4170795950.8750186,0.027143037896002135,0.8978414761488168,7,19
2030,4991914254.838166,5074737502.969362,0.029723579322999624,0.9446828661231462,7,19
2031,5547637712.950351,5758775738.803189,0.032549457844612856,0.9939680235920877,7,19
2032,6346958884.665354,6698011203.678621,0.03564399813579756,1.0,7,19
2033,6829842211.972297,7578523104.0364065,0.03903274239374205,1.0,7,19
2034,7437109816.601673,8082830985.088434,0.04274366116202068,1.0,7,19
2035,8185944598.334983,8867846135.481564,0.04680738419820978,1.0,7,19
2036,8448228890.879815,9198742791.441648,0.051257453290537096,1.0,7,19
2037,8675707194.925817,9430775949.731916,0.05613059911030187,1.0,7,19
2038,8710570344.90147,9807707887.803879,0.0614670443851934,1.0,7,19
2039,8845438172.927885,9510984765.633806,0.06731083589588674,1.0,7,19
2040,8342647869.638952,8778728759.853848,0.07371020803620082,1.0,7,19
2041,8061707054.65297,8444249409.417684,0.08071798093762815,1.0,7,19
2042,7599641580.460354,7594972953.553966,0.08839199644433837,1.0,7,19
2043,7294411020.929701,7053857784.5841055,0.09679559553717337,1.0,7,19
2044,7225929987.536739,6889839974.701566,0.10599814114727102,1.0,7,19
2045,6448434294.935119,5867410540.491098,0.11607559067459709,1.0,7,19
2046,6279485991.744145,5424698987.35232,0.12711112293692794,1.0,7,19
2047,5972986430.422446,5087595544.358239,0.13919582472409328,1.0,7,19
2048,5889738133.573584,4724994021.545278,0.15242944262426614,1.0,7,19
2049,5637510606.459734,4372595211.833815,0.16692120632784152,1.0,7,19
2050,5456190022.211572,4111640435.117691,0.1827907302044167,1.0,7,19
2051,5343377390.817388,3940347741.0271783,0.200169000594449,1.0,7,19
2052,5201954237.817017,3694646771.405523,0.2191994569646529,1.0,7,19
2053,5099340330.481713,3515167102.3689446,0.24003917585094434,1.0,7,19
2054,4923975235.839445,3158779393.470797,0.26286016736114415,1.0,7,19
2055,4799613624.554317,3014262983.0612655,0.2878507949387166,1.0,7,19
2056,4967543571.8829565,3097873815.419026,0.31521733010620884,1.0,7,19
2057,4832249181.507663,2779010890.141607,0.3451856550211744,1.0,7,19
2058,4659555400.628075,2519593196.5041265,0.378003126897401,1.0,7,19
2059,4765207551.688577,2522215784.88128,0.41394061968029267,1.0,7,19
2060,4899941116.583735,2433662931.729247,0.4532947598283024,1.0,7,19
2061,4902158886.775548,2293376104.0296693,0.49639037465445646,1.0,7,19
2062,4700614742.56188,2072743644.0393867,0.5435831734364711,1.0,7,19
2063,4719035326.844214,1849193794.3614662,0.5952626834252254,1.0,7,19
2064,4658347148.4881735,1641050573.5010827,0.6518554649852707,1.0,7,19
2065,4817005119.244481,1429863848.1147678,0.7138286324050076,1.0,7,19
2066,4749339507.516146,1142328501.4036174,0.7816937094371329,1.0,7,19
2067,4818224995.021984,802101063.7304786,0.8560108513928227,1.0,7,19
2068,4841854722.842717,425764101.5585392,0.937393468638622,1.0,7,19
2069,4722663596.010417,99374649.58010831,1.0,1.0,7,19
2070,4644553242.564428,97603462.1272091,1.0,1.0,7,19
2071,4704665851.935455,96629580.91754164,1.0,1.0,7,19
2072,4791116210.963714,100928632.22329646,1.0,1.0,7,19
2073,4904627546.417724,104948402.29819222,1.0,1.0,7,19
2074,5007624695.049912,108852790.03461258,1.0,1.0,7,19
2075,5076352813.7734995,109224930.26622678,1.0,1.0,7,19
2076,5109856946.256545,110872020.06719814,1.0,1.0,7,19
2077,5215734550.2880945,108767082.65300612,1.0,1.0,7,19
2078,5317382893.443762,114575845.34303652,1.0,1.0,7,19
2079,5269706106.258428,111780575.15010361,1.0,1.0,7,19
2080,5361210772.807471,111917328.31196006,1.0,1.0,7,19
2081,5318149491.205988,112970516.37385342,1.0,1.0,7,19
2082,5436741007.845432,117661812.72773562,1.0,1.0,7,19
2083,5332821757.456086,113513589.70312393,1.0,1.0,7,19
2084,5435371311.114432,117128271.96930683,1.0,1.0,7,19
2085,5321227312.633293,116826338.66608137,1.0,1.0,7,19
2086,5682031512.414495,122510766.97310638,1.0,1.0,7,19
2087,5482794277.416674,117134520.57120225,1.0,1.0,7,19
2088,5501152185.662117,120139962.8873253,1.0,1.0,7,19
2089,5644333183.976497,120711805.72644235,1.0,1.0,7,19
2090,5373420545.943702,113307590.01677181,1.0,1.0,7,19
2091,5626200603.238169,119688290.06695089,1.0,1.0,7,19
2092,5323665438.960078,111452640.42853244,1.0,1.0,7,19
2024,2131347.3662741724,3296013.7517722533,0.0639499902481251,0.5670692839865357,8,0
2025,377479546.188929,335432270.41134524,0.06951011602094057,0.5932107421310079,8,0
2026,801081044.0277675,815026142.5670137,0.0755536663961614,0.6205573014037143,8,0
2027,1213340890.7006006,1330439112.6684902,0.08212267267950975,0.6491645160404306,8,0
2028,1681400444.8230329,1829894036.4018567,0.08926282058455526,0.6790905012845023,8,0
2029,2127131837.6812072,2409153168.1173453,0.09702376796485512,0.7103960514473268,8,0
2030,2501495594.840742,2958196351.2793107,0.10545949017128463,0.7431447634113301,8,0
2031,2699541028.675224,3071268455.4359827,0.11462865543642758,0.7774031658263375,8,0
2032,3078141097.4706807,3586240469.271477,0.12459503289672676,0.8132408542617984,8,0
2033,3323911128.405428,3911823702.2201886,0.1354279360900809,0.8507306325894223,8,0
2034,3581752106.493395,4269210865.3098865,0.14720270501329807,0.8899486608834478,8,0
2035,3775942197.236449,4374590507.489523,0.16000123009198783,0.9309746101389996,8,0
2036,4079992433.056295,4746093139.456538,0.17391252170696536,0.9738918241228428,8,0
2037,4111671700.891236,4676294453.873295,0.18903332923807484,1.0,8,0
2038,4093884932.8240643,4590611646.401245,0.2054688139307179,1.0,8,0
2039,4195428613.8321624,4713404177.311324,0.22333328026469837,1.0,8,0
2040,4362852016.508352,4891669060.559978,0.24275097091186115,1.0,8,0
2041,4239998025.7828765,4490917972.11228,0.26385693081124656,1.0,8,0
2042,4205407803.525818,4347289955.793638,0.2867979463711764,1.0,8,0
2043,3808677573.343969,3800086226.4141135,0.31173356633017524,1.0,8,0
2044,3755011479.506426,3543022220.459808,0.33883721137654654,1.0,8,0
2045,3382965155.428119,3040075500.870875,0.36829738024371683,1.0,8,0
2046,3232068944.082663,2781269320.4978833,0.40031896066942374,1.0,8,0
2047,3013842642.1913104,2419261343.8569536,0.4351246543361248,1.0,8,0
2048,2878795532.226472,2073933271.50482,0.4729565257027141,1.0,8,0
2049,2645031170.977552,1819534320.6863916,0.5140776854992635,1.0,8,0
2050,2652143867.882893,1625204391.52882,0.5587741205930528,1.0,8,0
2051,2427205443.8118,1330037530.0418277,0.607356682952127,1.0,8,0
2052,2446940701.463477,1171784602.1061177,0.6601632515390995,1.0,8,0
2053,2304334516.7247653,944140801.6149858,0.7175610821706034,1.0,8,0
2054,2289605832.587162,762147252.8995755,0.7799493616850495,1.0,8,0
2055,2197591694.4737415,543144941.935584,0.847761984182254,1.0,8,0
2056,2186993326.8078065,313894358.83009094,0.921470568642955,1.0,8,0
2057,2045561371.311194,60763390.663761266,1.0,1.0,8,0
2058,2149194496.7516427,64033693.44529555,1.0,1.0,8,0
2059,2152440595.527056,64079128.80571192,1.0,1.0,8,0
2060,2174868468.3844123,64813988.3007786,1.0,1.0,8,0
2061,2301792272.178186,67837808.18357894,1.0,1.0,8,0
2062,2299632226.101219,68045517.14054094,1.0,1.0,8,0
2063,2269829894.816808,69930313.28605692,1.0,1.0,8,0
2064,2275549383.79388,66365530.82784759,1.0,1.0,8,0
2065,2422603324.847648,73648222.50176238,1.0,1.0,8,0
2066,2444436733.658241,71908123.65792955,1.0,1.0,8,0
2067,2486789272.598436,76101822.06753573,1.0,1.0,8,0
2068,2531118341.131003,74012710.27868865,1.0,1.0,8,0
2069,2539833704.5010347,74236127.53390211,1.0,1.0,8,0
2070,2596343073.058149,77383717.32708544,1.0,1.0,8,0
2071,2706668714.724642,81082110.29054287,1.0,1.0,8,0
2072,2756169545.139596,81756660.6428595,1.0,1.0,8,0
2073,2825136467.7326727,84680962.27711828,1.0,1.0,8,0
2074,2842600049.20856,85495423.16573195,1.0,1.0,8,0
2075,2948962050.31061,87543139.34042306,1.0,1.0,8,0
2076,2855137873.9874096,84833825.9446437,1.0,1.0,8,0
2077,2863772553.4166493,82523121.72080609,1.0,1.0,8,0
2078,2988951366.461438,87285245.27501518,1.0,1.0,8,0
2079,3096086290.8223777,96082870.87432107,1.0,1.0,8,0
2080,3085831237.9293623,91464061.04174913,1.0,1.0,8,0
2081,3136913665.824268,94369128.06301112,1.0,1.0,8,0
2082,3065440095.899023,90479265.77309373,1.0,1.0,8,0
2083,3119592397.836038,93213042.79422659,1.0,1.0,8,0
2084,3019050027.9346914,92360995.70221731,1.0,1.0,8,0
2085,3211533784.0447216,97506407.56588736,1.0,1.0,8,0
2086,3209229835.7095065,97786263.20090604,1.0,1.0,8,0
2087,3206264898.332048,93615187.30194141,1.0,1.0,8,0
2088,3140808626.2893453,94235392.00548631,1.0,1.0,8,0
2089,3222342051.495719,96422629.09611887,1.0,1.0,8,0
2090,3213324062.6181297,96660763.10158363,1.0,1.0,8,0
2091,3141599858.679786,94561322.49496302,1.0,1.0,8,0
2092,3162737878.06224,92341730.58785458,1.0,1.0,8,0
2024,2168919.072345453,3338286.778176087,0.0639499902481251,0.5670692839865357,8,1
2025,381387425.534499,354579500.5409334,0.06951011602094057,0.5932107421310079,8,1
2026,813556979.6783494,811355072.1853633,0.0755536663961614,0.6205573014037143,8,1
2027,1223719037.7835667,1344153896.6074648,0.08212267267950975,0.6491645160404306,8,1
2028,1649859815.6254349,1820758017.8694134,0.08926282058455526,0.6790905012845023,8,1
2029,2107335888.6679597,2367843792.020654,0.09702376796485512,0.7103960514473268,8,1
2030,2488545823.6983213,2957800051.1393023,0.10545949017128463,0.7431447634113301,8,1
2031,2891797260.313242,3325435435.6861377,0.11462865543642758,0.7774031658263375,8,1
2032,3050960474.162274,3604943573.4695334,0.12459503289672676,0.8132408542617984,8,1
2033,3409836360.8295593,4024263828.3625526,0.1354279360900809,0.8507306325894223,8,1
2034,3504883521.1890435,4127680522.1654096,0.14720270501329807,0.8899486608834478,8,1
2035,3761655054.080536,4393925547.175417,0.16000123009198783,0.9309746101389996,8,1
2036,3940478301.1309905,4452365197.536807,0.17391252170696536,0.9738918241228428,8,1
2037,4080949689.190336,4656531833.550679,0.18903332923807484,1.0,8,1
2038,4261015805.076827,4829781224.366832,0.2054688139307179,1.0,8,1
2039,4293119078.1341,4776069492.261545,0.22333328026469837,1.0,8,1
2040,4472811970.721341,4916670887.6490555,0.24275097091186115,1.0,8,1
2041,4368926648.084444,4787009435.693034,0.26385693081124656,1.0,8,1
2042,4123801865.266472,4327599223.210083,0.2867979463711764,1.0,8,1
2043,3950000119.9932203,3967635365.265322,0.31173356633017524,1.0,8,1
2044,3680743242.2615414,3565565043.435776,0.33883721137654654,1.0,8,1
2045,3485677946.0780272,3087752035.6569996,0.36829738024371683,1.0,8,1
2046,3239885653.4350266,2739935814.991424,0.40031896066942374,1.0,8,1
2047,3052608825.589585,2429026957.72246,0.4351246543361248,1.0,8,1
2048,2858810331.8576865,2149750503.4636307,0.4729565257027141,1.0,8,1
2049,2640623820.951269,1811189564.974492,0.5140776854992635,1.0,8,1
2050,2617119967.3707657,1601854291.8586147,0.5587741205930528,1.0,8,1
2051,2518355607.263839,1384022054.9596608,0.607356682952127,1.0,8,1
2052,2375891697.76401,1153271517.9249866,0.6601632515390995,1.0,8,1
2053,2247344234.7577353,953032011.3981568,0.7175610821706034,1.0,8,1
2054,2261250123.747704,757342861.3721663,0.7799493616850495,1.0,8,1
2055,2132231477.0486808,515911504.0676274,0.847761984182254,1.0,8,1
2056,2157060737.4463387,306735496.4645195,0.921470568642955,1.0,8,1
2057,2108009995.0788014,60649337.515234,1.0,1.0,8,1
