Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95
2034,780500327.0214317,1127638209.1284223,1697197055.2625186,547526072.8683692,848472534.6945162,1275530740.450856,523011.757282478,4900972.213921586,15403882.376116766,543734620.5785811,840642134.2666862,1269020348.1112657,227223755.38697067,298427779.86256504,396222640.7298055,61065.48198459989,644798.66393495,1810763.0034747717,466337.5675211438,4083234.217100855,13365352.032049323,4110.488188795939,47601.46515215891,133384.093950855,90679543.63992497,110238481.39390537,134095622.91149357,433634260.14270794,718043759.7749898,1137271504.254963,6915889.745196836,8155427.313242426,9869488.47004992,9090064.302410169,11431790.225762894,13777805.991451906,205848267.96581995,275717646.327005,371730464.78283936,9168223.000081846,11157766.274903871,13651989.210313672,233357480.60732222,304690696.7374443,402688641.97248,543734620.5785811,840642134.2666862,1269020348.1112657,126325463.78549072,195220867.11621118,329138452.7729677,20496125.708702356,107986017.86476591,175627308.25690702,916384015.3660185,1398952788.0848894,2364937297.592942,871354647.2769266,1350370040.7132773,2284245332.2418985,86595.32988264767,882246.937565591,2824322.7706364994,871065639.3596649,1350119756.2425318,2282030130.8719363,18889269.526589237,57350169.88515643,97697245.71176612,8797.667081149531,116920.19746183546,355390.56699997897,70639.11569330972,747676.7624570748,2449195.3577063815,804.7939030959784,8861.671940689928,26106.53539008457,143720717.97936335,177494917.19771245,235946504.66757476,690326039.2815787,1141463361.8840733,2035107670.8115668,10512146.162459964,13496425.24837023,17386600.638913017,682035.0832459639,2252556.722697378,3511408.2960079927,17276069.967483215,52633240.69756992,91423360.14718194,724954.549829594,2201334.617846849,3327908.362289188,6969669.282769557,8204025.170355419,9647646.807218784,4891.294872275455,54802.75405314803,155652.29402495717,6881934.513522412,8145414.964616049,9548737.559530409,283531.7268910457,334330.56946596305,392480.5782696418,265.75,3061.5,8588.599999999995,280052.9170513433,329671.93713070103,387009.2827656553,143361.0,171441.0,200960.9,13921.894546691894,16648.76446857517,19515.464162556727,583068.1430581915,687674.4599819323,807448.7459169906,0.0008139399240525557,0.009452801158553709,0.02591698862452249,0.4729961103630423,0.6398079042477838,0.9237952285265166,5827770.716102891,6873913.049169323,8072471.357218787
2035,824090507.775319,1204169419.5781958,1853058187.7768116,585102113.6446395,917099280.9930784,1391102086.459026,616553.9703120526,5657334.789748538,17917103.05013222,581603873.726952,906127041.0185602,1378057978.7396019,232260949.63709185,306487696.8873905,409445864.5536437,78077.0403366913,828669.1098393397,2292194.866785229,542372.46631677,4555501.777464036,15692469.607459778,5285.867220008324,61519.54747956808,175827.31601960177,108590432.28983676,132182790.77240384,160815804.0046796,446623890.67510796,754704760.9057194,1240622408.656877,8288041.184114713,9780552.393608453,11836857.777579127,9997112.498925477,12572506.54660017,15152618.496702367,208410346.36168784,281261354.45614445,382312348.47522193,10083070.22896993,12271139.232464522,15014247.141622059,240089306.80114472,313931386.65156263,417271826.64188176,581603873.726952,906127041.0185602,1378057978.7396019,135118215.40152875,209174192.30522043,356098481.00887406,1844262.5546747348,99877649.89334159,174465994.47231576,970071028.9923615,1499924576.3524776,2611208258.388825,935161600.0225569,1456615128.4369073,2495545431.064359,85856.52858430866,862711.152989005,3154729.86860576,934293913.5723484,1456356001.828978,2492916582.42142,11368716.393755194,53803576.92913028,95987462.32581179,11213.684006325977,133065.0572765927,432673.3796670695,67666.9648210727,714450.5874919747,2686431.28016317,991.7115950920092,9747.242000792787,31491.307285643357,172264960.48584858,212648147.23423812,282821297.78614074,712971412.5899082,1204610938.7782168,2208182253.7124305,12601334.625248823,16166589.3506961,20854810.079634722,516113.2030429603,2288012.297861347,3732951.317676177,10390774.026053555,48753796.60358967,88369002.80088861,464479.72665677767,2229050.8632184034,3517288.107777293,6981576.709146735,8228591.159771631,9667488.94966458,5106.109601798706,57513.98790985031,163879.0256019373,6900722.538691214,8162147.468539323,9561664.750103343,340148.3820453801,401110.66945833794,470883.84279866936,339.6,3945.0,11215.65,335716.01116093487,394197.55554333254,463900.82237401657,143361.0,171441.0,200960.9,15311.084867084352,18310.054343216132,21462.806445725488,583189.2397835824,687759.1713774614,807515.0464326156,0.000864408887937396,0.010107687000666216,0.028576357062881867,0.4890050133551545,0.6720303127444394,0.9898284816125223,6410627.425813402,7561587.041559964,8879901.224664584
2036,864792128.9300774,1272741764.552565,1993078367.7073522,621658556.0484672,980296998.4883983,1512549015.5903952,720057.1587908008,6418814.574380409,20592016.246014494,617920216.2109559,967322503.2241025,1497557997.603355,236530128.53968605,313686558.6366055,420897060.9291189,98526.51068289996,1032978.0677764358,2952677.4131633807,585849.9573589542,5115391.208675215,17676599.284666,6713.923499068462,77901.89511057647,226753.54024612354,128065746.24508956,156034138.23466092,189939927.20814234,455883815.2858963,786307290.85923,1334978108.7332306,9781691.613876546,11552010.06578464,13981396.688584452,10903937.69636242,13712942.420721162,16527093.00235945,211159310.68233868,286265296.49948704,391710141.79739946,10997692.54137654,13384238.465713317,16376170.159896778,244809249.1585578,322385028.64968455,434287342.8609144,617920216.2109559,967322503.2241025,1497557997.603355,144422001.29676843,226669823.43420202,370697797.6354252,0.0,90945394.17740452,170336479.01043385,1020950528.5900913,1595821845.5169477,2816065999.999962,991049582.4070781,1555851872.9892378,2713272700.231731,82565.76362778872,846846.8863785067,3319880.650931423,990152288.0623946,1555593926.1425662,2711683991.841231,9189257.672729487,49791438.19980499,93826497.80443512,14119.590066022029,146886.8363691525,515335.4659005824,62175.51585451582,696273.3178422085,2862641.7725654026,1169.4920810775036,10639.706686515114,37855.10054487858,203346254.29478696,250880584.0427622,333857034.6987594,730162617.3358077,1257786347.0207505,2364847701.6599946,14876735.51624435,19084790.998931725,24636356.27545768,394351.28878136474,2306097.7463078643,3921759.7951018326,8429438.142383104,45376459.886696845,85653430.8516845,385846.83271621104,2253094.2878645537,3664700.1546689006,6993506.070672022,8249320.355440753,9687371.922826579,5363.3736716654075,61786.9569777258,173040.84670032054,6922493.832206333,8176759.455491397,9573885.200613191,401938.5199771449,473968.70766453596,556419.7610069591,428.65000000000003,5017.5,14272.899999999998,396352.01546284644,464219.1628110501,547629.4741850349,143361.0,171441.0,200960.9,16699.9336530773,19970.935787398423,23409.6699720475,583321.6488457024,687854.998147673,807592.382428884,0.0009180080257677449,0.010798725473295957,0.03197789399527038,0.5055874580619117,0.7069052394675497,1.0,6993506.070672022,8249320.355440752,9687371.92282658
2037,864401638.5688018,1284335270.9272478,2067511759.952038,616316739.1251457,988169784.4578245,1574829898.2716377,804003.3675879918,6796028.081601361,22626784.60840721,610498710.9901907,975114861.8176224,1558333598.1465907,240242757.5511986,319184280.41766757,430893325.43854076,121809.67624055436,1288728.1678092987,3800012.396346225,601469.7057939533,5359892.316697682,19239646.555485774,8351.923706521577,95629.11661381308,286305.3589061761,147865224.9946375,180655917.97167426,219889174.35730416,416965713.7154102,768668237.8078239,1369600288.1476777,11293810.26671732,13367106.93930953,16216149.297234003,11810532.977580339,14853089.149034385,17901219.024116457,213228620.93789968,289348492.0822826,399279693.692081,11912082.96068567,14497055.484078985,17737747.876572195,248773041.2251715,329099648.4651607,446987352.7616394,610498710.9901907,975114861.8176224,1558333598.1465907,151980427.00808635,243347156.79793072,383398879.92773193,0.0,81818090.27480394,162471067.70195457,1000906515.7142535,1609923529.176045,2908318004.7055283,978187322.6114421,1568655431.07405,2811897312.5070868,71373.01226464691,802347.0495514201,3543327.669802934,977338500.3979393,1568452437.1888201,2810270750.4289,8201407.313022739,46734095.35907897,88935039.48689972,16996.92931150501,154505.19137863332,598858.0781326422,58419.55326469374,659745.3356335476,2796657.8542598486,1278.1687793009428,10887.360755438654,43931.7675780318,235680534.71616074,290112471.0234586,387053951.700054,676580717.6669828,1232149449.0920825,2408605444.4669657,17218733.016569324,22106994.602442376,28453290.687482588,365157.20339565835,2203102.5779231056,4038210.5036171377,7493840.480680868,41934998.64094499,81682853.80843404,354254.85169243155,2161923.7730422462,3742612.8616438634,7018325.968320505,8271278.446730449,9709796.263561651,5746.104034512082,65412.28502753838,182977.02305984625,6938770.046588485,8188227.501361992,9585353.562923845,471617.2893796795,555327.3858802225,651918.5043461923,535.75,6260.0,18423.049999999996,463534.6093026191,542018.5303718022,640160.7588759348,143361.0,171441.0,200960.9,18088.430310718966,21631.39613214173,25356.039891109598,601455.5779667867,701904.9016855988,826952.4402962372,0.0009749315299598081,0.011440877328893151,0.03477304871818818,0.5227325618343862,0.7483796317160263,1.0,7595322.124230312,8952274.26365976,10508922.94579335
2038,844582086.7811536,1269795110.3824213,2084654437.7723746,592901738.8759362,962405723.2543497,1596656090.8372822,820665.4257871349,7045013.218286891,24370453.491237555,581498527.1996357,948951326.8994772,1575277101.7533836,243551253.5318634,324316972.59760463,439570145.68862015,148075.88793855993,1585977.5353582236,4688251.812226527,627287.9913576816,5360119.217558798,20200642.842671756,10193.842675367981,115781.20776824583,360296.3799875222,167602317.9531853,204994252.043155,249725572.74352804,363972148.2973612,720384295.2391422,1359962985.6279783,12809747.37176433,15197726.61981202,18448789.42666117,12716891.143073706,15992937.677342402,19274985.649686407,214602607.60868913,291776878.3041229,405530436.0226714,12826234.225488609,15609581.450396325,19098969.479010627,252537379.27295226,334141651.75795233,457614174.52867097,581498527.1996357,948951326.8994772,1575277101.7533836,159079444.0728587,258859008.5571373,395259805.21406776,0.0,70782205.15955508,156989202.5419602,953319674.164006,1572792266.472277,2914457551.2748327,933575017.1897955,1521289346.541987,2829062895.2125077,70436.03501042986,767245.067358715,3639646.739649432,932817045.3525095,1520214835.523738,2827471746.041335,7979659.454024211,42458548.15051569,84121312.1257864,16145.301112254896,166266.38686008268,683167.7903221413,56698.049301377614,584856.2423629859,2706868.524837612,1225.8447493232452,12138.74923754605,49628.84667133474,267416028.2590802,329480290.94301456,440299319.8625654,588444818.8480742,1150722689.996469,2365852384.288317,19561969.946595423,25106613.986895446,32256237.272341523,365638.70076157135,2036037.4483607695,4173026.329819169,7225789.922205572,37865857.06793198,76377185.59310068,344140.51497403334,2062370.2978782803,3887449.9543189635,7039207.024852972,8293296.188477242,9738537.758225176,6154.364436542025,70549.34993348666,195628.17645207734,6945151.650521811,8190477.229266683,9596240.3150765,545089.3276417209,642489.3632891765,755103.7695608609,662.85,7718.5,23246.899999999983,536326.864325024,626973.1053724359,740006.8695608609,143361.0,171441.0,200960.9,19476.563813601468,23291.42219130481,27301.900746289317,601496.5155481616,701935.2223772611,827034.4699782338,0.0010353856439519844,0.012159551391790622,0.037821127700582734,0.5404594289279002,0.7822684383556477,1.0,8193147.90576943,9649283.615261238,11329759.264120106
2039,815729544.9701139,1239320496.0519862,2062661380.9045167,562696635.3729022,922486793.2221136,1589092957.3081143,818151.779624321,7252943.695930511,25745656.12916012,547977833.9112569,903322164.2197813,1566099151.2843313,246498630.45422953,328840982.2639564,447146940.87849957,177275.518320878,1896838.295334485,5838158.039088392,599959.9091569403,5236297.781443421,20654902.665087808,12264.40283769597,139542.7086548324,448674.68555754016,187280932.40301016,229117738.02174312,279490215.28851706,309536256.3311651,654850659.9815221,1320437100.9212797,14357408.336201841,17002047.96227722,20683092.25403869,13623004.696763152,17132478.57847242,20648381.51726549,214934073.88722265,294172439.10328424,410628194.0207082,13740138.775252776,16721807.163465124,20459823.70916249,255841687.7530478,338456265.9551659,466718245.7870674,547977833.9112569,903322164.2197813,1566099151.2843313,166207825.72586626,269635469.5272112,418465668.7579999,0.0,57910936.26932277,152594325.92932826,905553293.9430815,1505213082.116387,2863084865.8105516,879601927.2054716,1451931318.6756136,2789276462.855397,62046.247564164,677142.2677177703,3667929.9742143466,878930729.7154045,1450182319.6442707,2787807036.367382,7892207.937780477,36847607.92954407,80522997.5631193,14544.552410979395,170908.9524636246,764396.0458365137,48438.194369834506,505151.53086080286,2613419.476916748,1011.8582054381197,13146.11084867827,55530.476108271825,298702278.12663215,368890245.72545534,493576309.0485037,498760972.369009,1036777249.9139447,2267760897.0230355,21906157.482076686,28032669.555811714,36053605.9735413,391691.466235931,1911798.357833358,4198530.560651406,7150705.317939836,32913068.76612655,72445469.16280353,368661.4754417556,1937175.100118942,4001264.0421085935,7048890.880745065,8310111.913616547,9767364.577793717,6589.859006793227,75697.06514986826,213302.42828925914,6958701.276870844,8185052.9411318805,9609503.511908067,623819.989073704,735498.3270513471,865221.242713004,811.95,9442.0,29576.049999999974,614393.912582167,718263.8054637647,847462.3478576229,143361.0,171441.0,200960.9,20864.322681099024,24951.00023556126,29247.23644424964,601537.9625847468,701966.0286337859,827117.108369272,0.0010995894102915466,0.012911832857257194,0.04203064530544259,0.5560136096497906,0.8126825260706716,1.0,8772530.556902038,10340348.124712497,12143648.250020782
2040,789549152.0445775,1200941336.7892125,2019862971.370927,529054047.7525211,874184373.7351329,1559815888.2693539,846698.8386108405,7388923.622401132,26849765.844829306,521884077.0661483,853983340.6944094,1535512405.1302755,249197655.65016085,332876235.5815017,453666631.7216414,209766.25293094155,2231989.355969346,7188340.351747979,576123.5409703382,4942110.804325994,20716197.67731983,14598.503052521804,167334.5953016196,552447.5632044201,206887722.49147308,253250574.50422207,309234413.57581973,253763406.92052937,583068655.318939,1260139338.249287,15905897.892760728,18791376.69194282,22917767.164065048,14528865.830941381,18271702.033344068,22021394.792715587,215581890.11284655,296072184.316113,414719572.30111367,14653788.735138211,17833723.03957175,21820298.840957183,258731079.3047492,342445523.99568486,474586604.8084835,521884077.0661483,853983340.6944094,1535512405.1302755,173482800.28576538,283689334.5939545,426883494.89151454,0.0,46802324.45266609,146369208.01111808,850849851.7432754,1427056230.560584,2775376286.0623536,828583656.4067255,1389725931.9949453,2711248763.415028,51859.88975548179,580099.9845890156,3320990.8988816817,828048017.654261,1388243276.9194684,2709941350.7599845,7308649.425815694,30551500.19822599,79057827.49315634,14861.860543333014,159318.68789383565,839087.027165192,41280.0763927814,397847.0288995013,2457446.4520385866,941.9027890440861,12431.120207823049,60972.1717903099,330705305.06534123,408755184.6074389,546868199.9411402,409306342.94224435,912019760.5340292,2171627821.247678,24248885.21307873,30984175.250440527,39844181.771299474,416090.895623657,1659907.5200226102,4329705.413765145,6431163.756639065,26616278.707729343,70288532.17264585,385129.28961588425,1715985.2250717056,4031755.8378401566,7058588.077164795,8323670.947031196,9793295.566239646,7055.574736122265,81720.30873098354,231100.63921353046,6976440.9792289315,8180477.606489684,9629575.122874316,707850.5338291577,834713.0070598684,981967.8938340326,990.6,11479.0,37328.59999999996,695991.1012933473,815696.6659201132,961849.6338982367,143361.0,171441.0,200960.9,22251.694955311894,26610.115964827437,31192.03022261938,601580.1085920346,701997.5099243075,827200.5452140593,0.0011677754651755726,0.013653973478716514,0.04665920978511132,0.5713408162732441,0.8554069889240855,1.0,9346482.544532523,11018758.908845818,12950589.523855917
2041,768567138.9969498,1156670821.002437,1965397325.560616,504003141.61243975,823171496.1157141,1504888242.4420056,846528.8548411304,7493295.033448614,27758516.734940965,499313221.5665293,805129172.0668232,1490974044.7433045,251975357.67629597,336525510.95191073,459458813.131963,246040.49980654384,2623937.3499328177,8766423.936704306,553371.4921036008,4600073.77176529,20558817.366448447,17199.409012021915,196282.27336046618,673080.3081790399,226542736.94137394,277100812.5436318,338950275.7661516,203641998.1726103,510805105.85626453,1186363815.0732105,17454491.53467929,20612466.84882009,25152690.419220593,15434466.410316294,19410597.810901817,23394013.14537848,216064005.7759142,297743300.28859687,418084139.60950965,15567175.899903499,18945319.092902604,23180382.65633813,261379302.31798056,346401839.99705136,481910069.4061465,499313221.5665293,805129172.0668232,1490974044.7433045,180975171.96651727,296948481.3846535,447950747.41307914,0.0,32801310.72963264,139206684.05295974,802314618.156413,1350472261.5872078,2665798063.993857,786287515.0005251,1323931794.8398833,2612792990.194638,51158.81811239328,453510.7932853523,3136693.61779383,785899044.4811935,1322726714.0923347,2611678815.5024137,7191016.022345508,23993695.49043113,75155089.83600569,15472.01235742109,161523.70120407658,885969.7448790472,33194.24674894137,288717.79994720384,2212018.317966685,1004.3480961936718,12013.40497956247,65872.15329904015,363021427.59498596,448687122.32255495,600155321.3232888,329491653.36609775,801454941.088902,2085323018.1565413,26587666.457419798,33953461.24358423,43626525.4367338,406719.9267123268,1382126.957198232,4299825.248521031,6215331.5418653665,21102446.52805298,66988801.1037622,400011.49449088203,1414252.6526462808,4137434.12213101,7068935.472724437,8337255.600613067,9809513.15680097,7555.2501203286665,87720.36008967465,254092.2477358349,6993706.178572404,8188810.486789983,9649265.179331942,797684.1900951477,940134.4826739117,1106017.4565785287,1198.2,13721.0,47078.29999999999,779962.884292281,918934.1754219146,1083108.6546298333,143361.0,171441.0,200960.9,23638.66817662759,28268.75447903691,33136.264615735374,601623.2242576056,702029.9368899805,827285.0514299114,0.001240190882331843,0.01504027533255391,0.05182833670177052,0.5899917912509118,0.9015851165641962,1.0,9915302.835807612,11690983.836711828,13750492.993635964
2042,750390763.6909552,1114094879.2123628,1905831048.4286013,482621493.3440347,776509542.3114221,1440484071.5290294,849502.865827577,7609614.390700679,28580357.853047643,479313097.5128446,763300562.5321898,1427378716.6108527,254446232.25164157,339869883.48494697,464652569.58556825,286176.24566463096,3125955.646073034,10582850.143805541,525056.0524910288,4193203.81570928,20117636.05032901,20133.563667021237,227698.1064966257,812488.7853417699,246721298.4794722,301152382.22430676,369185171.9509812,161109555.9641065,442975818.57976276,1104840194.62263,18947875.765139986,22433017.515975766,27408175.987369414,16339797.955089305,20549155.246834014,24766223.722427614,216422848.46849474,299182180.01191753,422362999.2027892,16480291.716838565,20056584.914773256,24540062.41984879,263916885.19912255,350169512.5232582,489581329.9299637,479313097.5128446,763300562.5321898,1427378716.6108527,189022583.29370525,309591225.91392505,463225956.61900604,0.0,17347664.71523732,128351439.27081935,795745565.7188411,1272962984.836708,2545719066.5027494,763581918.6200819,1256699898.274049,2504812260.5075493,46236.35774687252,397694.45673355437,2921768.03619866,762936882.0647718,1256197308.6449704,2503931754.5330896,7175979.949297532,17190442.19658626,73112164.7167624,16713.051971085533,162599.99880266224,967740.3461221457,30226.628311664685,227313.32017209457,1925811.445340174,1157.29190051648,12538.607817159835,70288.72771579398,395341652.24310005,488683360.824085,653416474.0462443,261350312.7222349,696853046.3911016,1904981524.588397,28863152.971126873,36968528.77869091,47399154.91615735,430576.68792140385,1109276.1997858407,4354756.150991628,6152323.146175373,15263860.123798318,62970360.28332537,422684.9770208671,1054162.5943172926,4220618.479932865,7086235.284257943,8350865.927575547,9825695.963071482,8088.5581264428265,93699.11193889353,277768.2384258068,7010443.067246446,8201222.741810819,9668549.202560645,893368.4435531669,1051763.9213377552,1237371.1392369377,1440.55,16411.5,58004.84999999999,870918.6735822853,1028285.1417412024,1211110.8951866475,143361.0,171441.0,200960.9,25025.229357804456,29926.900247147787,35079.92141831325,601667.6962291122,702063.6961319265,827371.0138947142,0.0013174601350054676,0.01619163804863915,0.0569212974029564,0.612073368992025,0.9465159429881735,1.0,10478992.401599953,12357182.847849905,14539071.794949077
2043,737395866.8602172,1079271064.927988,1845778244.2688274,472639361.91729087,739986936.2318316,1378804464.6866682,857863.1706994304,7779163.597085768,29387752.891428202,471180512.9224411,729294501.1948406,1362591791.8834043,256820568.25570375,342974072.64611614,469354050.69280225,330790.17244775646,3587353.9372168807,12351221.94094199,493763.4408323277,3791578.844413915,19110033.581752654,23405.515553004185,264087.74086782936,958806.3947275071,266898193.13656476,325268479.3758549,400083841.5760963,127243872.38162841,383673604.02432954,1019593986.1663513,20428510.39719542,24257493.072494034,29703034.27234868,17244851.62300192,21687363.220994435,26138013.121656146,216689967.48058197,300014383.38562846,426403118.7892814,17393127.26765692,21167509.65159122,25899324.851669185,266440812.11596155,353445551.1063297,496506672.2760114,471180512.9224411,729294501.1948406,1362591791.8834043,199594939.10233873,317421105.1864707,471880183.05159026,0.0,2307676.55560909,123068240.09530474,773564327.7264739,1203920488.0311484,2422711695.762316,750973965.9715385,1191092791.1498215,2404599006.8196664,41130.98730203793,394025.78469387605,2559977.9584750333,750776559.8978932,1190611658.4140816,2404520999.319414,6730493.367245896,15890735.185336277,70919657.72124904,16554.347210611515,170072.35213453765,1038849.0317822754,23684.50321771964,201707.30798427603,1542905.2636387357,1280.9419117239167,12949.352567149532,76386.03725450549,425527561.7685682,528308636.46556425,706626674.4436662,204898834.49947447,598936253.358758,1722041961.2531202,31221005.473294016,39946662.3052111,51185511.61287693,454049.03122530435,963806.1870495882,4333283.585340368,5786823.509534757,14043245.865273617,61340703.15292738,442690.7942047194,949373.1423119174,4123888.109662582,7109814.425560285,8364501.9812482465,9841905.660850951,8657.765775137344,100076.8019975877,307162.40078420826,7026592.542704192,8213078.803829007,9687401.397827236,994393.6805703222,1169602.6200068162,1376030.2791715686,1720.75,19520.0,70581.44999999998,966491.344611699,1142833.339690899,1344606.0801895005,143361.0,171441.0,200960.9,26411.364956475114,31584.537074260435,37022.981646903274,601714.0768113299,702099.3399083205,827458.9851440164,0.0013996154625801937,0.017115990283387148,0.06138487419710009,0.6352550615356793,0.9933029585663588,1.0,11037997.783430388,13017357.253540136,15316016.784730323
2044,731770312.8904452,1050452554.510997,1788386588.5097811,466253479.5032857,712814755.8569529,1318412002.6526723,873728.9885355387,8113125.327953106,30245485.11394135,464189022.8311272,706885162.101788,1300792310.8482537,259122721.80391082,346038488.31033295,473650545.1410438,380072.8163259576,4073080.370365372,14909468.917692268,460698.3857985328,3503818.839540232,18200817.708740175,27050.21023208914,301714.45400245197,1095265.8154791472,287087214.80306387,349329107.7890001,430735928.4704207,100318519.0796683,327509855.972643,933441640.663874,21930238.46031639,25999574.258946814,31974751.783908557,18149618.190278634,22825210.133435823,27509367.36259208,216888827.8288435,300669552.7321654,429870666.35576856,18305673.249274686,22278081.981463965,27258156.098994825,269029845.4032478,356601653.11124605,502544530.1794089,464189022.8311272,706885162.101788,1300792310.8482537,205233569.91983286,326520522.47665614,487091355.8519745,0.0,0.0,114289698.20748036,755404430.0436213,1147291534.024394,2339261576.7199593,738839007.5717214,1134682149.8052254,2325650919.88129,39820.2177184655,391246.0350084653,2232086.389829542,738671001.9540967,1134178611.8420005,2325568725.2776527,6364787.212534339,14890289.354096258,67691935.98472536,18492.54645787199,182234.7639162169,1106764.5489300992,21526.94339014166,172956.09392130096,1249756.5402818292,1363.0078924159377,12921.377999370869,78298.38697167415,455109009.34969264,566362064.631939,759760632.3424339,159291074.7733322,513206113.423584,1545065820.7448308,33591219.96980788,42921136.79487763,55032553.74280839,422796.21771760966,891590.8334728477,4305431.616890489,5340514.597437148,13111413.892386518,59486333.2434923,436883.8663770172,895765.922520824,4100850.663013757,7133473.461712544,8378599.165024806,9858142.295257818,9276.587390936455,107875.9019643316,342046.26419137267,7022545.665982393,8224336.711647983,9705384.103367629,1100763.3211082548,1293652.066412103,1521996.404077494,2043.7,22992.5,86366.09999999996,1065747.485830285,1263986.8625137913,1484436.6911091902,143361.0,171441.0,200960.9,27797.060845959542,33241.64806671375,38965.42549897665,601763.1549620226,702137.6571302293,827549.7543668546,0.0014869024207320547,0.01840471773842725,0.06619849101704059,0.6601921352795551,1.0,1.0,11591891.712991701,13671509.048318913,16085778.130331855
