Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95
2034,307869132.5433611,471951905.038391,704522323.2434376,293900128.735269,454973944.1960285,683513800.8508458,281214.72521313996,2633274.9862919636,8251321.349004394,292016119.6766164,450799378.0759499,680026154.2406825,13732247.71791725,18038279.21074269,23959230.025534593,32765.55235650975,345970.52283546404,970659.8029011985,250745.23633894374,2192007.048850071,7173697.232326325,2209.6759523738533,25519.51802474975,71535.1126809882,48684780.94651928,59133397.219276525,71870230.59683025,232877636.90578547,385038507.094397,609859135.7941527,3710172.4233944393,4374212.058866877,5292988.620042161,550325.6677812603,692097.1492204054,834128.34393218,12433391.102365006,16662788.029231712,22476438.19535397,555057.5086195782,675507.3420718941,826511.2136463552,15320602.588785889,20839673.94834795,29737026.815921154,292016119.6766164,450799378.0759499,680026154.2406825,8571085.845226195,13308713.312015228,23560760.92328416,1608514.8348809124,7200281.180352759,13333391.149696127,472104100.675611,727519906.3251405,1228766892.3960536,468049072.11143035,724555555.3272603,1224229121.6215022,46436.84856207102,473024.15092911257,1514648.8435039849,467893699.0174893,724421279.3461652,1222933431.8514466,1141909.666158528,3466599.482777003,5907868.715589409,4716.733635617909,62773.931725078175,190618.6237364727,37948.24465881167,401031.4480873842,1313523.5186352653,431.48101687398696,4752.226612840675,14007.737271759988,77189997.07877986,95208840.65399334,126435723.2103069,370654102.2721236,612205570.7760983,1091645315.113329,5640473.545597556,7239202.486409895,9324022.284662407,41291.39246441449,136373.04879184632,212585.74758826394,1044244.2267188898,3181029.7531605484,5527063.421034449,43889.799177795976,133271.9883241491,201476.39564068278,6969669.282769557,8204025.170355419,9647646.807218784,5102.183987358104,55012.59969800484,155860.19148598317,6881727.217732082,8145205.768201577,9548527.605509892,152608.49432432503,179701.46243612218,210710.4549208676,142.85,1647.5,4613.2999999999965,150744.89256341115,177198.19211866095,207777.308040356,143361.0,171441.0,200960.9,842.8516739047808,1007.9403312331075,1181.4944856300615,583107.7124541397,687714.029377881,807488.3153129388,0.0008139399240525557,0.009452801158553709,0.02591698862452249,0.4729961103630423,0.6398079042477838,0.9237952285265166,5827871.049436224,6874013.382502658,8072571.690552118
2035,328675051.57391274,509087127.45414346,769233133.493101,313917487.6446866,491587152.31333,745345579.8084008,330043.8596935646,3036804.9796104818,9591432.50649007,312036075.50737506,485761734.04258657,738355442.7675997,14037846.020167736,18532321.816340156,24761461.29758568,41921.06279345307,443865.2660953168,1227204.621945669,291142.52066034207,2444481.989115478,8406614.34915981,2827.2047800217174,32956.526213059005,94127.3123474606,58200990.381771035,70811145.97757477,86082220.03843552,239714116.19758642,404506525.57460046,664762030.1851507,4439548.695873296,5238223.491007358,6339071.979172991,605354.7921609237,761302.5349346658,917535.9606837416,12597857.885904415,17002047.15746516,23126421.206025723,610559.7874844508,743053.8508439056,909157.165016026,15681107.162315136,21776900.632536195,31872559.608307656,312036075.50737506,485761734.04258657,738355442.7675997,9302214.957582701,14745367.76915091,26256620.23625062,123098.62393765288,6796218.500398099,13439072.550579142,504811608.2216114,783190386.134671,1340796842.071502,502007155.2870756,780987072.503907,1336443004.111734,46058.10466566169,462531.3600311484,1690144.694474361,501541342.9679965,780848094.8015578,1335035160.4304473,687216.4771183843,3253205.562237256,5803014.990682591,6003.646350656753,71244.75942029923,231714.53885574895,36322.16692918184,383101.6462070042,1439766.3749306456,532.2268873638315,5222.91854348438,16859.871201083064,92354508.25770448,113896051.11344022,151370659.00599492,382665506.19011426,645813497.6506627,1183569129.7993295,6750798.819871824,8661583.71163648,11168100.90536489,31252.184147488693,138545.92605438456,226041.2663458168,627999.1682395439,2946321.8712335103,5342458.732977535,28125.624116313385,134975.63643149345,212982.21978420927,6981576.709146735,8228591.159771631,9667488.94966458,5239.0460681401755,57646.480973986196,164010.76260966292,6900590.076854881,8162015.08981831,9561531.976422502,182869.66588449155,215374.80530324345,252582.42373501137,182.75,2118.5,6018.349999999999,180487.99942984997,211616.20370666473,248841.22816623581,143361.0,171441.0,200960.9,927.1315690874073,1108.7280594855938,1299.6365437058723,583267.2674920794,687837.1990859592,807593.0741411125,0.000864408887937396,0.010107687000666216,0.028576357062881867,0.4890050133551545,0.6720303127444394,0.9898284816125223,6410677.592480069,7561637.208226634,8879951.391331248
2036,348443778.89390874,544044014.0568469,835793359.5316767,333519885.304765,525143830.2551121,809767178.068131,384958.8302692634,3443411.1150881182,11017074.218684576,331513704.2296059,518209413.27329946,801741320.0944092,14296317.158886489,18965431.605655983,25457091.972624857,52667.35280663904,552399.790519709,1579142.8910045067,314386.5005357523,2744059.0344259944,9464614.050670939,3585.656907105227,41662.0312704292,121247.09749483304,68529150.44835313,83467984.25290504,101551604.4861134,244614790.9072007,421283471.5609303,714794429.8943018,5232211.161558246,6178554.942478085,7477198.676077407,660383.8778937839,830507.8720461736,1000943.5188583623,12760624.579940792,17304590.115144834,23689421.303852864,666062.0273702253,810600.3121781894,991803.0583436718,16058433.265700174,22615555.765397158,34029965.14252949,331513704.2296059,518209413.27329946,801741320.0944092,9954662.619653957,16264831.277857067,28200480.98731932,0.0,6235645.112593671,13427327.163832583,534193431.95083797,835091711.326947,1459190700.8724341,531624557.2535071,833604205.17901,1452973109.6843324,44273.008916492436,453864.1427459152,1779349.2455931169,531143202.1285821,833465914.1000493,1452122360.5302196,555611.7255012795,3009887.706175113,5675726.496152856,7550.289801288443,78551.04851422706,275615.5840082647,33363.494943888654,372923.69054383563,1532927.0063091733,625.2311794874007,5691.179618416325,20249.2009185436,108835685.178988,134188186.45821038,178483399.66440347,391758334.2033391,674216239.5935725,1266619331.2852116,7958286.398058395,10210040.291684832,13175767.957075903,23883.41171691826,139666.0376202396,237516.66726060482,509756.40645624336,2742885.936035131,5177801.235896157,23368.34955936787,136455.94688024456,221948.15917423586,6993506.070672022,8249320.355440753,9687371.922826579,5363.456792030923,61788.00474762825,173042.98806267782,6922492.496632001,8176757.473899003,9573883.822586358,215884.5129659201,254291.8661729185,298260.6322259247,229.8,2691.0,7656.5999999999985,212885.57362427766,249051.38213536204,293553.2380271292,143361.0,171441.0,200960.9,1011.4114050804944,1209.5157169551346,1417.7785188108394,583454.617000699,687987.9663026696,807725.3505838807,0.0009180080257677449,0.010798725473295957,0.03197789399527038,0.5055874580619117,0.7069052394675497,1.0,6993506.070672021,8249320.355440754,9687371.92282658
2037,345043929.2371933,546705738.9270709,871868460.1533972,330008280.90789557,528839622.84527165,842479431.9071823,429272.4779290756,3638987.9863757994,12104503.012463037,326902987.51746666,521863113.48792803,833653998.028986,14521668.471281398,19300157.520426504,26063851.042615302,65052.92682497922,688944.7801456677,2032010.545319647,322213.61510278884,2870434.1158174034,10294050.851718396,4455.323237588116,51128.12087383379,153021.30914200647,79083182.15527965,96584400.3864826,117518411.23336086,223382010.4884744,411416530.4330529,732762844.5620217,6038267.25282916,7146635.037813453,8666243.35542889,715412.9249114007,899713.1604688575,1084351.018352308,12891787.81218683,17489193.45833759,24148882.36188433,721564.2282078728,878146.725990737,1074448.8935265054,16324655.157100672,23349907.268431187,35708120.693110324,326902987.51746666,521863113.48792803,833653998.028986,10591375.818691082,17444318.76764205,30084244.60550335,0.0,5670979.217332393,13564407.859601907,526262816.8875801,840417806.5212196,1510392177.2338948,523957231.2824906,839460974.2308495,1504559538.319255,38196.99174545816,429334.52722987824,1897124.0932638256,523502644.4584527,839352328.0892639,1503689333.4331267,495655.3494819845,2824750.191420057,5378490.781904358,9095.518901643749,82615.62507519798,320112.66249500285,31162.896563879956,353252.8939900156,1497677.3615194014,682.6187968143142,5820.317553623816,23488.512208243683,126071173.90222895,155106938.4837188,206845344.22096533,362463002.0833763,659478752.1373088,1288915407.002431,9206735.78109793,11821134.171864796,15213630.210264944,22119.08500908956,133451.05272926664,244611.14441530916,453159.56622741127,2532838.9557225024,4941902.396358326,21458.684387439014,130956.68187402285,226705.5702941031,7018325.968320505,8271278.446730449,9709796.263561651,5746.164146295691,65412.77614557242,182978.5720291835,6938769.030891043,8188225.1310319565,9585352.56757495,253074.66495674968,297732.4569877214,349250.61354086304,286.85,3355.0,9872.199999999997,248745.48973440277,290614.4550533511,342950.142566282,143361.0,171441.0,200960.9,1095.6911817792231,1310.3033035163803,1535.920410798029,601409.0324739243,701858.3561927369,826905.8948033741,0.0009749315299598081,0.011440877328893151,0.03477304871818818,0.5227325618343862,0.7483796317160263,1.0,7597621.60705264,8955006.393918661,10512145.65080899
2038,332032528.458561,533242147.1272759,884901286.1536413,317114866.5667037,514617627.48640096,853864990.9086028,438803.5070666201,3768796.666723337,13030704.96847953,311101810.8747602,507496640.15703595,842431218.9663385,14722806.662350722,19612416.581086203,26590659.131473497,79086.87248136714,847606.7080676934,2505715.8719619378,335063.28324708756,2867996.800974738,10802172.86940029,5439.368670724339,61880.325257398006,192566.46615020008,89603667.10481086,109546370.30721167,133411728.8050274,194825562.56656697,385370701.8158667,727214905.6816033,6848595.395262144,8122526.682153219,9856539.905765846,770441.9331451728,968918.4001164435,1167758.4590615996,12959801.215169216,17641644.646929257,24528392.542597495,777066.3899282024,945693.0921973428,1157094.6704614968,16557094.441944104,23812374.68996648,36930698.48640074,311101810.8747602,507496640.15703595,842431218.9663385,11090126.442448381,18698318.2828784,32298669.005407687,0.0,4887153.560289411,13431624.73836766,501611298.0531097,817404568.0864697,1518257170.0360737,499595424.29721665,813552699.4797928,1512886367.2063107,37552.17396286584,410422.2464946103,1945645.6174967382,499189829.7747195,812978066.4403179,1512035486.1106892,482624.21238783974,2566694.836834682,5087204.215111957,8633.765243590138,88867.32224420257,365079.1228688436,30233.490595820942,312961.7613672826,1448501.92772301,654.8072047561699,6488.49429551944,26521.234589718515,142972086.30225503,176093728.3751424,235232308.10208046,314937352.90200526,615545054.9421874,1265295675.696641,10455908.102421569,13419067.67602858,17240858.64329496,22151.90680474329,123351.5809817563,252819.21787642923,436951.673958513,2289993.810444961,4618540.277543745,20849.457673826117,124946.93406445856,235517.81831850315,7039207.024852972,8293296.188477242,9738537.758225176,6154.400832793676,70549.87501019772,195629.5708298043,6945151.042817002,8190475.830411115,9596239.722937036,292306.0509771272,344255.51633654896,404330.9251754509,354.9,4135.0,12450.89999999999,287635.1936621299,335984.26090898964,396246.8751754509,143361.0,171441.0,200960.9,1179.9708990785261,1411.090819043684,1654.0622195201606,601451.52198693,701890.2288160296,826989.4764170015,0.0010353856439519844,0.012159551391790622,0.037821127700582734,0.5404594289279002,0.7822684383556477,1.0,8200147.573964157,9657580.329155188,11339528.082907781
2039,316309642.1304864,512375396.2551607,881097540.333943,300876215.4071166,493132031.99350405,849468432.116385,437469.1591788035,3876999.94343819,13759713.309508767,292922295.1118234,482865457.7661388,837176548.3190739,14902327.565227203,19887163.149434183,27050103.935175367,94654.5925188467,1013436.4849487846,3119388.339449421,320984.4367203856,2800113.664103818,11040607.997774009,6555.206314090114,74560.66588910055,239731.47354726883,100093415.88325031,122407270.39394376,149280401.17876357,165580980.68911567,350099112.09340155,705810148.803802,7673615.52841325,9083624.223106649,11047704.440897914,825470.9025263363,1038123.590902453,1251165.8408820112,12988983.755357282,17787128.887100935,24837290.859144177,832568.5124618585,1013239.4107136005,1239740.3890453724,16764681.997282797,24174794.701223474,37838173.26192982,292922295.1118234,482865457.7661388,837176548.3190739,11575877.925555762,19984289.266373195,33424326.84049806,0.0,3995829.654224257,12186183.487335749,472088098.3126695,779830233.887671,1495416414.5576782,470406518.9507317,776413976.1358976,1490951107.4041173,33190.352796008956,362032.05672035326,1961232.9277054197,470047600.04142636,775478726.7544572,1490165716.2108538,477333.4003803937,2228384.247187348,4870485.159419706,7771.9416856333155,91320.13553292876,408384.10088807513,25907.499079077086,270145.9580370538,1396702.5406236928,539.3914460354605,7023.473566266532,29667.55232328414,159648388.63447395,197098226.85531208,263637001.10841006,266775235.5845845,554256458.659568,1212319568.4927785,11705536.854605425,14976683.693634951,19265145.146427177,23734.11118491806,115843.30703960166,254405.31573836933,432402.86923472583,1989710.4479236398,4378991.208120902,22338.634363966958,117380.98267166215,242452.16922448366,7048890.880745065,8310111.913616547,9767364.577793717,6589.871361708402,75697.2263472415,213302.84248054517,6958701.1364023695,8185052.501501661,9609503.27675467,334341.7538755258,393905.5083784564,463091.2552988519,434.95,5056.5,15842.399999999987,329316.62566433154,384718.7083563396,453600.9067847917,143361.0,171441.0,200960.9,1264.250556873088,1511.8782634111028,1772.203944829605,601495.1860687023,701923.2521177405,827074.3318532273,0.0010995894102915466,0.012911832857257194,0.04203064530544259,0.5560136096497906,0.8126825260706716,1.0,8786701.138444895,10357043.007929713,12163287.925585387
2040,298492421.22726893,487150951.61467385,863642268.2898467,282768187.147904,467157466.67178947,833555595.8698612,452470.1317417684,3949225.342350874,14345958.959676852,278856759.1185338,456351822.47325504,820567577.5481089,15066286.989262352,20132295.284835525,27446159.79902585,112007.44595881831,1192170.3225051719,3840042.7992395847,307812.1243852519,2642104.534612933,11071735.310682459,7791.467557721971,89391.36768182067,295119.8347146152,110544501.30779196,135281523.6583453,165138095.52441502,135685145.38231456,311613836.76921034,673375436.7275524,8499115.068208098,10037749.132101916,12239093.163660066,880499.8329859652,1107328.7327402038,1334573.1637090717,13028337.065357516,17902533.934589367,25085832.45385639,888070.5957393225,1080785.6814549065,1322386.0491746152,16967689.74253486,24454811.01830951,38580275.51079011,278856759.1185338,456351822.47325504,820567577.5481089,12071643.73993569,20963323.485564977,34799840.109099224,0.0,3200529.686465221,11831245.902835857,444244209.4059579,745119909.3500115,1452697955.9697263,442916344.2133659,742857240.5349331,1448799419.5963254,27733.554191211555,310009.4249682197,1775122.7894105949,442630048.2106441,742064706.1522144,1448100771.8651822,441930.7740604214,1847663.8173179505,4782181.0065128235,7943.241250412445,85100.85170977592,448202.76605000277,22055.34477969017,212693.55455127137,1313996.3302077742,503.06981264741904,6641.271735896045,32568.604975358696,176707876.41414464,218350420.4834079,292048917.0906149,218830125.01474735,487542767.0082186,1160511001.0392973,12954383.333838224,16551489.562286034,21285760.331276502,25216.55636211986,100596.17255460306,262395.2163960223,388761.3325100218,1609173.6539240908,4248701.525674767,23340.175284887817,103994.6766432574,244338.43516527463,7058588.077164795,8323670.947031196,9793295.566239646,7055.563256003778,81720.12514481314,231100.287456195,6976441.205783345,8180478.281848457,9629575.290413018,379201.77109889756,446863.9169780429,525400.0654056617,529.8,6143.5,19987.24999999998,372800.96872353967,436713.63971694524,514650.141400842,143361.0,171441.0,200960.9,1348.5301550573458,1612.6656364923965,1890.3455865783844,601540.4992833987,701957.9006156712,827160.9359054234,0.0011677754651755726,0.013653973478716514,0.04665920978511132,0.5713408162732441,0.8554069889240855,1.0,9370201.422867276,11046763.691829849,12983426.41531921
2041,285013492.04745734,460765655.56815493,831845880.1292218,269357157.8271772,439853707.37678397,803824521.7168097,452495.21854182356,4004145.110434884,14828232.765040696,266720528.57601413,430149066.7923633,796568867.0121524,15228609.62914633,20354043.79391594,27798122.164616853,131398.74682369246,1401494.1491673156,4682246.484772903,295668.01733198675,2458033.253021373,10983763.022837875,9191.463037415755,104826.95552158808,359499.82514078426,121024325.81983255,147985464.2513941,180980906.53944775,108847294.0795806,272919916.297616,633801393.0424896,9324641.391301813,11008584.883978304,13430640.277808763,935528.7244549704,1176533.8255428087,1417980.4274380635,13057632.862094713,18007226.569771357,25290280.65483003,943572.6396909116,1148331.9043364557,1405031.6507454636,17181791.472738102,24741759.932756808,39243000.481247425,266720528.57601413,430149066.7923633,796568867.0121524,12591637.120968342,21641046.16159848,35693316.155762136,0.0,2290699.60701383,11467234.760793941,421105394.6717742,709441591.1214263,1399047913.8647342,420159469.13741493,707470344.2344433,1395840799.6017566,27329.56138894425,242241.50124364113,1675353.8868939138,419951897.6494397,706826391.9773086,1395245593.3401327,434808.9355193366,1451638.8774066418,4545122.087046637,8262.482854368147,86270.93383337292,473230.40536563966,17750.660568639203,154301.06292130085,1181601.8513877867,536.7574801418482,6415.659064128283,35178.83745256074,193934620.083504,239638548.09235293,320458934.45835817,176099224.85408974,428264313.32565844,1114118743.0042408,14201259.310311755,18136815.200836815,23302027.656458993,24652.499421248503,83774.80859579603,260625.14395959085,375669.8092788597,1275831.9146952927,4050091.453207376,24245.881474610185,85722.04214995724,250782.13680302876,7068935.472724437,8337255.600613067,9809513.15680097,7555.216146081005,87719.97587630281,254090.6578991619,6993706.761789882,8188811.099754775,9649265.722301906,427182.1321380689,503131.4561523844,591602.6003518256,641.55,7340.5,25206.849999999995,417670.2415876178,491830.08301086875,579362.8473091949,143361.0,171441.0,200960.9,1432.809693525486,1713.452938161026,2008.4871446181726,601588.1395309832,701994.8521633572,827249.9667032891,0.001240190882331843,0.01504027533255391,0.05182833670177052,0.5899917912509118,0.9015851165641962,1.0,9950984.483700156,11733094.983493209,13799861.128999837
2042,272710648.5394177,435638224.1773438,797610509.0649261,257773124.03106216,414728861.01534337,769283161.2411402,454036.76203270064,4065147.492601414,15263756.483999377,256005937.21555188,407714508.14030313,762284686.0359577,15385062.35951497,20557325.104043867,28113814.751475804,152829.21253669623,1669228.102927397,5651516.03079494,280531.01566845994,2240275.701489662,10745257.998085197,10745.560756916813,121596.75372766434,433890.0426572119,131781090.21888241,160817629.1171201,197108502.76367167,86091671.68073742,236711220.72648185,590133949.2410082,10119374.757737538,11979141.355042767,14633324.060446814,990557.5768640997,1245738.869223175,1501387.6319640204,13079444.43121778,18088711.727038696,25561011.216176376,999074.6442467782,1215878.0792732434,1487677.19365391,17415675.78602228,25058433.063760392,39898717.16841859,256005937.21555188,407714508.14030313,762284686.0359577,13235733.244515233,22856187.232974228,36324023.52594134,0.0,1243516.721123252,10931870.896945547,409770843.8375024,672012163.9145174,1340358059.5659664,407827432.2491993,671316332.2473977,1337882829.77277,24696.860557297106,212420.26775279158,1560982.977086802,407482919.86190754,671047818.174468,1337412511.5259297,433871.18296638277,1040284.6656141679,4421755.906510253,8927.315639711063,86837.33757667107,516745.141703571,16156.09998442983,121441.97637439879,1029045.7828866491,618.1954084839064,6696.310520228937,37532.48806543772,211163819.93615797,260961160.23941946,348855097.53013664,139644183.7158307,372410048.31608224,1017433436.5970284,15416038.31417819,19744120.77014593,25313085.227655847,26102.587180935807,67246.97254843588,263995.7184670538,371814.662731057,923459.4484907323,3806468.9161995994,25624.17281813686,63905.854155465466,255863.97248247272,7086235.284257943,8350865.927575547,9825695.963071482,8088.5045746400765,93698.50594536155,277765.7716983052,7010443.9696724815,8201223.707482247,9668550.06788551,478257.3569946971,562708.955391557,661699.7114019181,770.25,8778.5,31038.649999999994,466217.8145963718,550192.6464487849,647661.6780947027,143361.0,171441.0,200960.9,1517.089172171445,1814.2401682901536,2126.628618800291,601639.0751910786,702035.0750938938,827342.3928566815,0.0013174601350054676,0.01619163804863915,0.0569212974029564,0.612073368992025,0.9465159429881735,1.0,10529053.298567157,12416245.881534627,14608639.763165142
2043,267819893.53031123,414159439.3395702,764303346.2487526,252400419.50447664,395169783.60955966,736302171.5555156,458287.2564055012,4155023.4458429576,15692884.551715355,251611551.50146136,389421344.5376641,727575042.4435573,15529426.055573428,20748890.464108385,28399672.85598508,176531.48287698967,1915351.463007338,6595739.118377773,263603.0143616512,2025278.0856424854,10206002.293484932,12490.331984200551,141016.43609847565,511958.1449396899,142537210.13811854,173674015.51311967,213582754.90671226,67994090.92538181,204979462.55226514,544506620.5695959,10908646.886692382,12952108.750135507,15856874.374816762,1045586.3901439366,1314943.8636940033,1584794.7771817283,13095685.724702114,18139311.117645457,25806657.40737524,1054576.609336909,1283424.2061800628,1570322.6777957012,17677132.622718193,25342622.32496874,40741129.137664765,251611551.50146136,389421344.5376641,727575042.4435573,13986099.390056303,23713318.50795763,38055582.729269974,0.0,151092.4933445456,10305475.73050933,402415397.2088686,636888894.9392847,1284985218.9258115,401049790.00990695,636230894.3905008,1284171075.7514985,21962.826789205043,210435.39555956682,1367175.445660959,400944369.3807237,635973884.9182119,1284129411.3338406,407033.6282411224,961697.8015883439,4289409.593745849,8836.179891569673,90804.36817484157,554612.6302901471,12648.785088456178,107743.34972797478,824135.6949722661,684.3122342621448,6913.70504153681,40776.32095217256,227245137.5347753,282070505.4946146,377224517.05333483,109458421.30409512,319964462.3352407,919586037.1059839,16671172.376738587,21331757.19927804,27327703.746223826,27529.809933184857,58437.303720920405,262734.7825609938,349816.8655349764,848958.5650683397,3707996.642867192,26841.139580758532,57562.20224275414,250038.7580133324,7109814.425560285,8364501.9812482465,9841905.660850951,8657.698074813046,100076.03584423306,307158.09711530205,7026593.682353979,8213080.024622511,9687402.49297885,532180.4148790208,625597.4150151997,735692.4204044733,919.8000000000001,10440.0,37770.04999999999,517226.38648153277,611335.2325924423,718896.5869419443,143361.0,171441.0,200960.9,1601.3685908889079,1915.02732675264,2244.7700089757095,601694.6896141409,702079.9527111305,827439.5979468257,0.0013996154625801937,0.017115990283387148,0.06138487419710009,0.6352550615356793,0.9933029585663588,1.0,11104831.785383457,13096220.611151962,15408901.66503682
2044,267273534.73878634,399393802.0192163,732244924.0779976,248995520.7027756,380565604.07972544,703953167.5482466,466579.2374552423,4332464.93312605,16148218.48439027,247866419.89203024,377387866.9223707,694488265.9730783,15669445.251779238,20935271.176410697,28660989.78665376,202865.5172912705,2174325.3982665436,7960934.582706466,245967.42237625126,1871198.0742215007,9719105.075929578,14447.524342107443,161078.21409688215,584764.8917422543,153299340.61973807,186500947.11407286,229929653.96399993,53573481.26414523,174891869.6126004,498435166.44192946,11709601.160036093,13880769.569364678,17069403.769119192,1100615.1642249003,1384148.8088677884,1668201.8629857232,13107780.602623038,18178716.96550168,26017556.990264952,1110078.5348911239,1350970.2849715059,1652968.1030663361,17973981.556782752,25666385.001152057,41737072.261887684,247866419.89203024,377387866.9223707,694488265.9730783,14382027.329067348,24466190.973784916,39387793.403089106,0.0,0.0,9319896.808637612,395503048.7777446,606514467.2479589,1242662854.9745727,394501601.30419457,605924160.8485118,1241838915.1274447,21274.530821271455,208916.07995798002,1191710.081762595,394411902.0118248,605655234.3612552,1241795028.7971833,384760.0027145788,900830.3402137691,4094941.6428248654,9873.69218425774,97288.65145127146,590876.1720016832,11498.013705119403,92376.73734369512,667471.3050540955,727.5886733736448,6898.932058984074,41802.45542221528,243010531.0977713,302380553.6946375,405553025.8298605,85081312.85035564,274118811.42959344,824973572.8043363,17934699.07053704,22917414.77148512,29378704.23766956,25638.882521847132,54067.16446132956,261086.66730086482,322636.15879309585,792919.387639788,3596591.115626241,26493.174859033672,54320.346994979394,248680.6267005766,7133473.461712544,8378599.165024806,9858142.295257818,9276.509591780747,107874.908192841,342041.6420462272,7022548.393166748,8224338.019512016,9705385.103457997,588953.5889160828,691798.0880397434,813582.0016530543,1093.2,12292.5,46181.29999999998,570155.309498249,675962.4432412967,793509.3763390675,143361.0,171441.0,200960.9,1685.647949571308,2015.8144134210463,2362.911314995045,601756.9589660371,702131.4611342438,827543.55837087,0.0014869024207320547,0.01840471773842725,0.06619849101704059,0.6601921352795551,1.0,1.0,11677940.613165531,13773025.23342802,16205322.125184827
