Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95
2034,687686457.0413251,1227727363.17259,1901451894.2848303,471364779.75078434,863521272.5048046,1537975378.468251,528274.2077371922,4650570.269333262,16038479.766076291,469436359.00470746,861050181.4426475,1535835349.212981,150490956.24314395,285099231.1848403,588264207.3581563,65315.363931082116,654291.910266581,2315537.2475956692,457979.04427866323,3853803.015328818,14132646.909339992,3464.8756809147294,45677.38406245822,168893.66151631222,74985630.213962,117897186.88119505,169193860.17717662,371422289.5377084,731552025.0216023,1388411616.9791229,3737320.4426281974,7989102.164237656,17524127.549829107,7165056.966439772,11427212.465554945,18773354.50252083,135871956.1040716,263507324.4355808,557029449.7333297,4920738.7868237505,11030525.037147915,22105322.3646568,157008701.82931152,291226988.5955328,591186728.8692505,469436359.00470746,861050181.4426475,1535835349.212981,99107871.18322551,193639009.66636646,447006197.9401717,20664061.891472567,96115079.12477675,246690343.88965762,765483397.9752688,1449690438.2119102,2891495390.480738,719543009.2891104,1410509532.1220632,2793220564.093668,88594.60146040286,823342.2250745654,3321497.8939237325,719024922.8975298,1410041111.3200083,2792470728.7292047,15574693.1567851,51442351.20993166,138703764.40047726,9620.33099414602,114687.90891623529,407225.262649105,65672.58933245995,681030.3782787551,2695812.976113222,573.2320812299573,8310.031301478342,32487.68150579269,126925497.448502,186282603.63342205,287522745.5136817,561429726.90247,1199919886.7579885,2464406689.766662,6295194.410838749,12742159.170360737,31893479.40277428,703256.6892321459,2174093.628537503,4534197.014853461,13899049.12641417,46301065.157543324,131957246.44820395,556223.4879564747,2111829.9070323287,5795959.925731724,6969669.282769557,8204025.170355419,9647646.807218784,4891.294872275455,54802.75405314803,155652.29402495717,6881934.513522412,8145414.964616049,9548737.559530409,283531.7268910457,334330.56946596305,392480.5782696418,265.75,3061.5,8588.599999999995,280052.9170513433,329671.93713070103,387009.2827656553,143361.0,171441.0,200960.9,13921.894546691894,16648.76446857517,19515.464162556727,583068.1430581915,687674.4599819323,807448.7459169906,0.0008139399240525557,0.009452801158553709,0.02591698862452249,0.4729961103630423,0.6398079042477838,0.9237952285265166,5827770.716102891,6873913.049169323,8072471.357218787
2035,730336239.2093772,1313132422.8767848,2044309777.532906,510892095.5342765,943872256.9465661,1706082053.203055,602789.8263222505,5312058.046143864,18845767.970629487,508538687.1527508,933038609.4628251,1682672472.8037677,154802778.54867324,294454501.7619003,609736117.8110126,83013.7452608133,843169.1199621769,2931161.2534140074,503605.70570159785,4313062.973349277,15896179.166438673,4430.553306179396,59458.346188494936,219094.2334521488,89879074.41553919,141229166.7420439,202815818.03336316,386715705.6703959,777209749.9454403,1510609082.7366443,4479367.933406675,9580064.58143815,21007367.20074178,7880019.125466026,12567471.996538755,20646645.68920024,138979957.38095865,268692772.10832787,574960908.3724488,5411752.61176754,12131201.281969327,24311092.545945305,162838792.0778003,299808364.32758296,613193750.9408816,508538687.1527508,933038609.4628251,1682672472.8037677,106650250.45943129,207571774.8316138,491112031.49684465,3804852.2223666124,90329178.74964976,234969119.81932583,816469912.3865674,1562101319.9160357,3138545988.3694997,779479481.1683482,1531874409.238453,3062781909.2203355,88353.40399421184,856016.1690335915,3589591.90628214,776298329.0191163,1531363262.08722,3058956662.7165866,11456908.73488029,50241479.86374969,136310049.31079397,11440.419646164924,131705.72168558324,482503.62700981525,62870.86336884205,692652.2393748015,2953665.3473446006,676.0251465977012,9622.173111405478,39400.82191515067,152028413.8790472,223253074.195316,344350345.47275436,591483400.1619222,1282003525.599763,2642513937.492852,7536536.393163447,15275716.188541953,38257287.48883946,543995.6422861053,2194731.3979272107,4652956.931489307,10170023.167098714,44615359.114396796,127795515.56853807,455155.1200884092,2135004.8156624017,6016839.707612353,6981576.709146735,8228591.159771631,9667488.94966458,5106.109601798706,57513.98790985031,163879.0256019373,6900722.538691214,8162147.468539323,9561664.750103343,340148.3820453801,401110.66945833794,470883.84279866936,339.6,3945.0,11215.65,335716.01116093487,394197.55554333254,463900.82237401657,143361.0,171441.0,200960.9,15311.084867084352,18310.054343216132,21462.806445725488,583189.2397835824,687759.1713774614,807515.0464326156,0.000864408887937396,0.010107687000666216,0.028576357062881867,0.4890050133551545,0.6720303127444394,0.9898284816125223,6410627.425813402,7561587.041559964,8879901.224664584
2036,770891428.2154378,1390693897.0860267,2182536426.0846763,549396671.4246405,1009540461.7332635,1830421278.4204917,701529.4539686696,6010393.617824253,21411497.78470963,546546892.794588,999943275.7670485,1799660946.3196516,158468809.3952641,301605772.854963,628209518.7336068,103961.15662379113,1077702.443135437,3693271.3618636606,542816.9166124283,4884718.061159611,18231052.633555513,5623.226107014113,75139.61363473802,280001.78431027906,106096625.932547,166603342.4615544,239425655.44822904,398999804.7114834,824149814.0626011,1621685552.3119724,5287329.618719553,11313881.586530516,24800703.58864372,8594805.510037139,13707451.193108711,22519476.32459942,140954554.07408887,273159899.71761155,589928053.6853143,5902645.720269967,13231606.923983613,26516320.43552385,168156349.97147453,307290470.63383913,632250721.5968444,546546892.794588,999943275.7670485,1799660946.3196516,114310380.07632755,222920351.18005168,535737174.41046166,0.0,83597426.76440758,221204778.617204,874183843.6705091,1667381711.4905279,3369434321.020046,833465446.8596318,1634707264.2785268,3293981956.581044,84457.91155683542,836680.8357650028,3872859.5522883725,832583817.3344356,1634586436.785191,3289786436.9022207,9062494.325434558,45112688.90730206,125773853.94768012,12508.289901282278,142016.17380722496,582680.3806223326,58662.23549270511,662661.7272352143,3084408.353789381,723.0721020744854,10340.066979157727,47457.5527376184,179047191.2844002,263499054.1917745,406476135.9669879,616401849.986584,1338985000.5556402,2798940125.0398703,8884880.986489851,18035424.49580437,45196846.8124789,373554.6290992249,2202180.537750246,4803509.415371638,8161074.166177807,40449569.513567254,115774177.65301864,352456.39277845656,2037185.3320361385,6220560.090655187,6993506.070672022,8249320.355440753,9687371.922826579,5363.3736716654075,61786.9569777258,173040.84670032054,6922493.832206333,8176759.455491397,9573885.200613191,401938.5199771449,473968.70766453596,556419.7610069591,428.65000000000003,5017.5,14272.899999999998,396352.01546284644,464219.1628110501,547629.4741850349,143361.0,171441.0,200960.9,16699.9336530773,19970.935787398423,23409.6699720475,583321.6488457024,687854.998147673,807592.382428884,0.0009180080257677449,0.010798725473295957,0.03197789399527038,0.5055874580619117,0.7069052394675497,1.0,6993506.070672022,8249320.355440752,9687371.92282658
2037,776169649.8631457,1406172387.5816693,2231467545.489219,545658026.805669,1033649962.6406944,1862431703.8106937,746385.0540055018,6479841.438741231,23522989.517605003,543382747.8143748,1030672248.8993032,1857072611.9642112,161622757.69875774,307105036.50811,644032762.8258984,127619.01038537541,1328702.5329465172,4510921.707443411,536973.2432359996,5146857.30796235,19897079.848203834,6995.509667925977,92495.56407456638,354598.40490228933,122940102.6589692,192564475.87209424,277557406.0295361,382289715.7485948,831370344.5155556,1659141015.0106688,6121571.507658515,13116279.802873671,28633606.62406653,9309410.667858692,14847141.359656801,24391832.123018127,142124770.6506233,277781942.201811,602422925.6538237,6393414.367864413,14331733.569444517,28720989.21221062,172587543.64166713,313236021.4832201,648694514.1482624,543382747.8143748,1030672248.8993032,1857072611.9642112,121923772.80181165,237105813.375881,561354045.8024093,0.0,76170639.53597163,213235914.00560454,882463314.9775515,1693420116.0359263,3437354365.1202936,848883156.1838949,1650751422.6330729,3364557253.198809,78355.80775324423,800721.5434418705,3992946.606883873,847653118.6214875,1650372558.6048245,3360090426.0055227,8041779.2653058,41782041.75727838,123170380.97619782,13284.228640710871,152005.11151276456,674837.8838367071,51779.34645398626,618790.4914602395,3066661.0837736204,722.8037293859726,11010.309474913813,55458.24100446406,206619795.22425467,304231493.55090797,470772342.5195832,578275735.3925252,1306935122.1932907,2811917875.2475004,10260285.05506151,20863985.25010559,52346943.87920368,376711.4631209087,2132540.475010461,4933659.4582765065,6993896.973922865,37059351.83120236,109740737.20963085,324036.57328414434,2015576.0364540357,6339610.354833014,7018325.968320505,8271278.446730449,9709796.263561651,5746.104034512082,65412.28502753838,182977.02305984625,6938770.046588485,8188227.501361992,9585353.562923845,471617.2893796795,555327.3858802225,651918.5043461923,535.75,6260.0,18423.049999999996,463534.6093026191,542018.5303718022,640160.7588759348,143361.0,171441.0,200960.9,18088.430310718966,21631.39613214173,25356.039891109598,601455.5779667867,701904.9016855988,826952.4402962372,0.0009749315299598081,0.011440877328893151,0.03477304871818818,0.5227325618343862,0.7483796317160263,1.0,7595322.124230312,8952274.26365976,10508922.94579335
2038,765821180.0473752,1383431202.5513852,2224498656.986121,532508190.6903393,1034833018.4470985,1871818747.291506,749686.6640194665,6817846.429806875,25893176.092609875,530151554.8465876,1026486851.7291856,1858893112.5661707,164370633.9069332,311401820.630713,657658473.7994659,153901.37110101117,1621308.9361700816,5410055.698385845,529837.0033908959,5037702.516047072,20883406.013804894,8551.29907830076,112972.29162798039,439325.3459232692,139800497.3902418,218369231.5916108,315297226.07713556,344619284.4032006,790973329.3147199,1626427512.5223265,6956115.516795827,14908451.294710126,32461716.096228007,10023828.924067944,15986533.445611268,26263698.215599004,143004109.55943304,280735228.89617085,608168028.4351215,6884054.657231245,15431572.481964339,30925081.368165735,176336441.73079675,318466168.41547215,662839109.6246309,530151554.8465876,1026486851.7291856,1858893112.5661707,129656759.852473,250701944.2435137,573176615.6638168,0.0,65890422.443105966,205479349.76521492,868833064.0967222,1646103775.1749692,3437106778.8647084,825336346.9847943,1630365826.034964,3356749436.774195,69904.09917843825,732873.7853091387,4033914.059127102,825189065.4636898,1629999568.3123965,3354689453.696339,7669279.993804573,36846318.54256986,119910476.36265677,15228.349333194095,162501.71028134128,775511.9695595709,56623.86602672313,570038.4152596341,2990963.4488580264,743.1160215772995,11709.058116521404,63410.47636142184,234000404.10102105,345300911.9032395,534946728.68428075,532428852.7760408,1249778551.9757438,2820199565.0823836,11630013.608065743,23693360.080517285,59512999.388481766,350909.1682073931,1968296.491851679,5004956.196273231,6629325.36830469,33149484.359410472,105920088.18233603,315147.3005817244,1826148.1403285374,6398258.500501717,7039207.024852972,8293296.188477242,9738537.758225176,6154.364436542025,70549.34993348666,195628.17645207734,6945151.650521811,8190477.229266683,9596240.3150765,545089.3276417209,642489.3632891765,755103.7695608609,662.85,7718.5,23246.899999999983,536326.864325024,626973.1053724359,740006.8695608609,143361.0,171441.0,200960.9,19476.563813601468,23291.42219130481,27301.900746289317,601496.5155481616,701935.2223772611,827034.4699782338,0.0010353856439519844,0.012159551391790622,0.037821127700582734,0.5404594289279002,0.7822684383556477,1.0,8193147.90576943,9649283.615261238,11329759.264120106
2039,749393752.7968624,1348900217.712551,2198845356.2440886,516057432.2948986,993692788.260965,1844433616.7283611,740258.4456381367,7035037.316540467,26114082.243322622,513298524.1730626,986090290.4927205,1820568094.174219,166796486.92162082,315463367.1519486,669562552.9320598,183123.60495145182,1949890.0192194635,6397063.753345783,519823.30145970837,4857528.805721387,21429257.862308856,10308.722929667572,134665.68348161073,524028.2190359433,156685834.97884646,243586164.36034167,352246028.3126559,301253862.1148242,724879621.3399467,1553380068.5477223,7790834.909453435,16702048.409448888,36300900.21845511,10738054.37003389,17125618.02757434,28135059.120982334,143664878.61287808,282482473.6795963,612295623.3041006,7374562.530506044,16531114.565271763,33128578.674337618,179574145.36546847,323037541.4775771,675045657.5193636,513298524.1730626,986090290.4927205,1820568094.174219,137531162.65109327,264467419.79709905,584296821.927095,0.0,53595092.198251635,189347394.0083969,825891856.8629165,1579575114.7882524,3385158569.6568294,798407671.3139656,1564534102.1783042,3314936736.044398,55934.74866321042,694162.1554918883,4040326.546713921,797232841.4270606,1564144846.603809,3312983162.413972,7612471.13553823,32496633.215614233,111931102.38062428,16099.317848204884,163066.96586053542,873959.4552181585,39848.794583839124,483080.69604726695,2821263.512066332,834.8942218548247,12359.885970575931,71027.07920211117,261159183.41112173,386361129.02303255,598944640.4257966,450650363.32599276,1139064718.2500138,2687317998.558004,13000022.776701946,26523169.967590787,66694947.16889387,349179.2775919437,1838939.9447815665,4729679.182714236,6694770.586925249,28888886.947712496,102857250.56001762,334731.2075528698,1647614.3815139206,6361864.669800817,7048890.880745065,8310111.913616547,9767364.577793717,6589.859006793227,75697.06514986826,213302.42828925914,6958701.276870844,8185052.9411318805,9609503.511908067,623819.989073704,735498.3270513471,865221.242713004,811.95,9442.0,29576.049999999974,614393.912582167,718263.8054637647,847462.3478576229,143361.0,171441.0,200960.9,20864.322681099024,24951.00023556126,29247.23644424964,601537.9625847468,701966.0286337859,827117.108369272,0.0010995894102915466,0.012911832857257194,0.04203064530544259,0.5560136096497906,0.8126825260706716,1.0,8772530.556902038,10340348.124712497,12143648.250020782
2040,728841575.2284588,1299293075.4634924,2183358288.7896523,500469278.9270198,945519456.7330564,1798891256.656723,730424.1716297907,7191941.146575192,26811283.701296207,496577002.3002567,938795705.7838848,1786698204.2929163,168966952.82844937,319295933.15153384,680029713.8426343,218133.7280821696,2326022.9428171422,7713127.277705909,479954.8965959147,4651114.8376762895,21591238.680304542,12284.462618844424,159893.2198082931,628439.9352829146,173596073.1219961,268822377.81202507,388854498.8084049,251844281.13614097,640605369.9677618,1454241547.758417,8625591.499532562,18520549.568054162,40134062.33502092,11452080.851491215,18264385.290397614,30005898.714215398,144161409.6663738,283838145.7750752,615516196.4326773,7864933.76113035,17630350.344944168,35331462.143854335,182440694.2184374,327122212.82871735,685756197.8233689,496577002.3002567,938795705.7838848,1786698204.2929163,145633398.14047593,277536384.1961708,601781444.9289892,0.0,40403219.45401375,174332273.25993988,814103684.1038446,1524313340.5101252,3194434267.5632906,772665070.2366217,1506455295.8926368,3161382153.70792,50642.137445398446,619358.1632874229,3849398.943135858,771456288.6056827,1506036489.7781959,3160355038.027031,6793510.197800443,28267147.53314466,102662889.28418529,16938.221982506893,163902.52512136893,966025.7940333385,32223.910027242742,374693.7766499844,2592502.05527932,917.5249850418523,12133.675348237935,77304.94956064178,288064286.9708065,427900577.9833443,659221683.7555375,386716667.8731819,1020280236.2363508,2499788320.388486,14368134.395433607,29352976.34733769,73892890.42744435,359276.88765671855,1673931.814622953,4817026.080914212,5651589.48973078,25110793.135979593,92777058.04648562,344119.7507731808,1426585.7784920256,6234525.006953475,7058588.077164795,8323670.947031196,9793295.566239646,7055.574736122265,81720.30873098354,231100.63921353046,6976440.9792289315,8180477.606489684,9629575.122874316,707850.5338291577,834713.0070598684,981967.8938340326,990.6,11479.0,37328.59999999996,695991.1012933473,815696.6659201132,961849.6338982367,143361.0,171441.0,200960.9,22251.694955311894,26610.115964827437,31192.03022261938,601580.1085920346,701997.5099243075,827200.5452140593,0.0011677754651755726,0.013653973478716514,0.04665920978511132,0.5713408162732441,0.8554069889240855,1.0,9346482.544532523,11018758.908845818,12950589.523855917
2041,709322144.3138417,1257172939.5526595,2171490803.724586,476291712.236762,896056856.4775529,1725966730.0350568,739670.629830661,7251182.449162222,27336375.750145204,471046593.9652826,887917486.516464,1719858349.6753614,170934861.51165977,323098456.2408196,689297341.116129,257371.29521109574,2743837.1614143657,9161381.649995845,458744.67851948785,4270846.834290962,21449074.078240424,14500.208166944376,188082.32619608357,746666.0007215018,190515094.75495076,294499421.9855975,425054129.52554536,205544882.8974811,565646337.1647427,1356530222.3897526,9460239.420877978,20366907.644717045,43956146.69933847,12165901.955962578,19402825.007122494,31876200.193797424,144534527.83566976,284890805.7398179,618030634.1311696,8355163.945213719,18729269.949044444,37533711.993219495,185050920.76261425,330870793.91798055,695222037.7636293,471046593.9652826,887917486.516464,1719858349.6753614,154041396.0025495,287391620.2394211,610978471.0345232,0.0,26969138.26911662,163314955.48989084,794419131.6218151,1460788787.0829892,3066913342.490456,748595088.1612172,1439952827.4028246,3024687496.340903,45704.82106297113,504081.48962438223,3433261.1671355423,747352121.4073993,1438612789.8042622,3022327203.7706904,6213607.9970558025,23510219.588563442,95162807.73036826,16808.71214695337,170074.14014741202,1022620.4609180093,27849.236823779338,310622.03625799995,2166473.588934777,935.0861552758034,12128.108283241498,83241.0003387145,314678981.6521907,469598390.4082772,718362023.5204685,326168722.57826656,905741432.0291555,2359136905.451059,15726836.643524718,32182335.07450489,81106667.61740452,370475.69963517826,1450699.0984269753,4595407.992827191,5367241.795659513,20306661.680348974,86092708.3542873,311818.8992523954,1286861.3019191998,6042968.069746192,7068935.472724437,8337255.600613067,9809513.15680097,7555.2501203286665,87720.36008967465,254092.2477358349,6993706.178572404,8188810.486789983,9649265.179331942,797684.1900951477,940134.4826739117,1106017.4565785287,1198.2,13721.0,47078.29999999999,779962.884292281,918934.1754219146,1083108.6546298333,143361.0,171441.0,200960.9,23638.66817662759,28268.75447903691,33136.264615735374,601623.2242576056,702029.9368899805,827285.0514299114,0.001240190882331843,0.01504027533255391,0.05182833670177052,0.5899917912509118,0.9015851165641962,1.0,9915302.835807612,11690983.836711828,13750492.993635964
2042,697927807.2280313,1212254998.3546872,2067344451.346756,468736337.17890954,850736376.8612031,1648456668.817703,769181.6181881842,7488538.367419576,27672798.645770133,452160171.69206667,844682267.3982384,1642211907.2017298,172868834.13865733,326877451.3224338,696176979.4816458,298634.1368911352,3216086.578364762,10723655.167994898,414461.27026093693,4020874.341694128,21070944.33063883,16980.298687569688,216165.45304504537,880265.5045834084,207438836.6616932,320450411.53296816,461050230.5889421,164265754.82302633,487666900.880319,1264893158.822716,10294616.832372375,22185671.12187036,47764743.46422599,12879510.999420457,20540926.517707765,33745946.04673183,144814909.4844107,285506474.16367745,619995065.9038739,8845248.492373463,19827863.08758701,39735307.601161875,187497402.707123,334518306.04933995,703658397.6721479,452160171.69206667,844682267.3982384,1642211907.2017298,162079395.9920643,297431347.95906687,621908911.1731839,0.0,16310110.699467191,151122967.36623487,764232702.4903586,1390409049.6426306,2941551488.5095243,728661646.8410301,1357976344.6803956,2857256055.2541084,41981.021070822644,460403.5255254925,3216471.9117336124,727391999.1892694,1356549039.76723,2852940666.7724876,5939488.855963711,19084075.480448797,88213745.03495415,16055.137764049025,170971.27069379267,1127785.2169739436,22678.568185733653,257130.82460905102,1880566.6996881932,1011.1691510951348,12497.77528294909,88841.05873809342,340963604.1111398,510640866.11266565,782425558.3171232,251650573.61724883,786332834.5885535,2199502081.3933396,17075926.199433442,35060160.98435381,88336367.51772375,392206.50188872404,1242185.3522142107,4548340.887741339,5141913.616992322,17009936.606344745,78548153.5209527,291667.63344032003,1154778.549989302,5955459.296001741,7086235.284257943,8350865.927575547,9825695.963071482,8088.5581264428265,93699.11193889353,277768.2384258068,7010443.067246446,8201222.741810819,9668549.202560645,893368.4435531669,1051763.9213377552,1237371.1392369377,1440.55,16411.5,58004.84999999999,870918.6735822853,1028285.1417412024,1211110.8951866475,143361.0,171441.0,200960.9,25025.229357804456,29926.900247147787,35079.92141831325,601667.6962291122,702063.6961319265,827371.0138947142,0.0013174601350054676,0.01619163804863915,0.0569212974029564,0.612073368992025,0.9465159429881735,1.0,10478992.401599953,12357182.847849905,14539071.794949077
2043,690535648.6222912,1176000242.8091426,2009359756.5285444,463645243.4691045,806777090.3856244,1561709519.6138937,797982.1321296891,7724845.671853457,27938975.556995437,455793796.0209725,799668348.9241095,1539018808.0613956,174693427.39166334,330600949.27156425,701932473.966014,343182.2919282667,3743095.3322946494,12646403.70500742,371488.3981333496,3653802.060379851,19773845.43632423,19760.589121245,247187.3908058247,1030994.1180264128,224361971.55628312,346516172.1710701,498067069.21009946,129154743.81996608,414975759.3281815,1134900940.6288393,11128556.051030774,23988253.90195786,51557197.90134048,13592901.012135739,21678678.70646017,35615118.011447765,145025605.29992902,285915286.1377561,621530880.2856073,9335182.616015896,20926119.03075186,41936227.464976124,189859736.01477206,338003890.0771055,711083180.728941,455793796.0209725,799668348.9241095,1539018808.0613956,167183989.45823097,312177575.3260068,627731626.4795531,0.0,2571715.9904944245,142300351.9484702,739199534.8475313,1296142596.1914277,2778153807.478413,727166612.6322528,1286118186.5728664,2695129388.9025865,42341.29107413688,410706.1019228543,2460022.7048054324,726983626.3491317,1285321436.629424,2691071168.605011,5683065.26854025,16198104.257867504,79250527.94406772,16039.031818169136,187247.28952840716,1185248.5857988081,18221.783515840856,196938.3808506951,1529940.9718178192,1078.3108930873154,13173.674943885626,94408.74784092844,366878743.85333735,552375446.804172,846619768.5809953,194080507.5934043,675751350.1038697,2036463028.9953709,18443635.261165764,37943517.01230266,95581836.35285619,392378.4224311534,1033187.9023151,4521982.806795574,4568975.8960574465,14061156.054974176,70673389.79768364,270836.40806003375,1033089.2773133081,5682636.716434908,7109814.425560285,8364501.9812482465,9841905.660850951,8657.765775137344,100076.8019975877,307162.40078420826,7026592.542704192,8213078.803829007,9687401.397827236,994393.6805703222,1169602.6200068162,1376030.2791715686,1720.75,19520.0,70581.44999999998,966491.344611699,1142833.339690899,1344606.0801895005,143361.0,171441.0,200960.9,26411.364956475114,31584.537074260435,37022.981646903274,601714.0768113299,702099.3399083205,827458.9851440164,0.0013996154625801937,0.017115990283387148,0.06138487419710009,0.6352550615356793,0.9933029585663588,1.0,11037997.783430388,13017357.253540136,15316016.784730323
2044,687090031.7257994,1132712370.780984,1955602418.3306763,461072173.7080265,764893640.6545608,1491116134.0449023,827594.2414420544,7858295.067919737,28588694.925617922,454219129.7799948,757934826.9572355,1482763069.3783586,176414079.6769681,333824735.6687093,707352427.1990563,392431.5373300133,4357057.168118377,14830797.393259251,334620.51014871517,3332133.3990266826,18140347.544678938,22688.295506952232,281886.3782565666,1200791.2135929978,241278947.38393283,372696689.966571,535017496.4101719,100330179.8663516,355893647.49893177,1042475027.0906746,11961877.06595181,25783474.693535905,55330570.30281875,14306064.723656353,22816069.97807753,37483697.038442224,145183936.06095514,286222218.90798724,622732491.9806585,9824961.323020145,22024026.58575938,44136449.154179454,192289123.1803115,341354487.435313,716534198.9345145,454219129.7799948,757934826.9572355,1482763069.3783586,169017214.79171032,319478106.48857594,633028376.6396569,0.0,0.0,130793571.62195614,743357726.8183978,1263873429.8164053,2637766322.856481,715516286.8063458,1236896256.443291,2579929250.817863,40150.759718895875,425455.81243093836,2309978.719023752,715362571.9674886,1236007757.1864657,2579766474.928289,5603343.744740146,14317262.796057042,72861428.51310565,17594.790466759845,180717.0021399709,1222064.3248528806,17082.97782190143,176152.0523015445,1269048.226536318,973.6822541443446,13825.303385120593,93316.94607644399,392391221.62977946,593833173.5631691,910941883.9499319,155445521.58563814,586395289.7021208,1819221232.946014,19821934.82901498,40832373.3640379,102842996.28428063,399250.85127955617,978398.7169011782,4262225.056721049,4495855.565252071,12064833.992435262,63955227.09971414,280927.6286340336,933787.5772013017,5647162.779678702,7133473.461712544,8378599.165024806,9858142.295257818,9276.587390936455,107875.9019643316,342046.26419137267,7022545.665982393,8224336.711647983,9705384.103367629,1100763.3211082548,1293652.066412103,1521996.404077494,2043.7,22992.5,86366.09999999996,1065747.485830285,1263986.8625137913,1484436.6911091902,143361.0,171441.0,200960.9,27797.060845959542,33241.64806671375,38965.42549897665,601763.1549620226,702137.6571302293,827549.7543668546,0.0014869024207320547,0.01840471773842725,0.06619849101704059,0.6601921352795551,1.0,1.0,11591891.712991701,13671509.048318913,16085778.130331855
